timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
705910844,705910455,3801098,-0.035899412,-0.061732076,0.010705908,38.023254,0,10
706912238,706911853,3801098,0.012357067,0.07153251,-0.019281287,37.82742,0,10
707911125,707910740,3801098,-0.14769891,0.0037284256,-0.011185276,37.778458,0,10
708911264,708910879,3801098,-0.047297742,-0.022370553,-0.041012682,37.63158,0,10
709911412,709911016,3801098,0.0406931,0.14301175,-0.034940675,37.63158,0,10
710912784,710912400,3801098,0.027057717,-0.042237736,0.0121972775,37.63158,0,10
711910449,711910032,3801098,-0.020399814,0.02514024,0.06508765,37.38678,0,10
712911790,712911406,3801098,0.063010395,0.048149955,-0.025832662,37.141983,0,10
713911920,713911530,3801098,0.04628574,-0.0654605,-0.015819177,37.141983,0,10
714913319,714912906,3801098,0.012942963,0.0012250541,0.015552861,37.141983,0,10
