timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
1729917294,1729916911,3801098,0.019867182,-0.0257794,0.020559603,37.58262,0,10
1730918686,1730918297,3801098,-0.21481058,-0.295025,-0.07664578,37.63158,0,10
1731916321,1731915935,3801098,-0.10796455,0.2632801,0.16245283,37.43574,0,10
1732916472,1732916070,3801098,-0.18993665,-4.027339,0.26019084,37.4847,0,10
1733917841,1733917454,3801098,1.258823,-0.10359697,0.0014913703,37.38678,0,10
1734919242,1734918839,3801098,0.09965549,0.13480921,-0.086233154,37.28886,0,10
1735916864,1735916474,3801098,0.05555354,-0.005486112,-0.005060006,37.4847,0,10
1736916997,1736916610,3801098,3.1574972,0.057311226,0.08394284,37.4847,0,10
1737918420,1737918030,3801098,0.7750864,0.54232615,0.24266724,37.68054,0,10
1738919781,1738919392,3801098,-0.38807583,0.33880734,-0.09134643,37.38678,0,10
