timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
278134593,278134415,3932170,0.011717909,-0.0112385405,-0.0013848438,39.247246,0
278959032,278958857,3932170,0.013848438,-0.016618125,-0.00330232,39.296207,0
279958883,279958707,3932170,0.010492856,-0.01454086,-0.004474111,39.296207,0
280957493,280957314,3932170,0.01272991,-0.016085494,-0.0018642128,39.198288,0
281958595,281958419,3932170,0.009693907,-0.016937705,-0.0026631611,39.10037,0
282958445,282958269,3932170,0.0021837922,-0.05896239,-0.002130529,39.247246,0
283959553,283959376,3932170,-0.024021715,-0.0211455,0.04474111,39.394127,0
284960657,284960482,3932170,0.031744882,-0.22381207,-0.020879183,39.247246,0
285958008,285957830,3932170,0.08596685,0.14471619,0.15984294,39.394127,0
286959130,286958953,3932170,-0.11041466,-0.037550572,-0.1257012,39.296207,0
287960226,287960050,3932170,0.08058726,-0.16128105,-0.11451593,39.443085,0
288957573,288957394,3932170,-0.054648064,-0.05454154,-0.1325189,39.198288,0
289958689,289958513,3932170,-0.013635385,-0.15398398,-0.0052197957,39.247246,0
290959792,290959610,3932170,0.12884374,0.0396811,-0.0839961,39.394127,0
291960899,291960718,3932170,-0.117871515,-0.18849854,0.07552725,39.198288,0
292958246,292958069,3932170,0.33039176,0.21864553,-0.1695901,39.247246,0
293959357,293959176,3932170,-0.13081448,-0.3054646,-0.26317358,39.443085,0
294960466,294960289,3932170,0.2501241,-0.31696945,-0.15840483,39.394127,0
295957811,295957634,3932170,0.23457123,0.39579904,0.15291871,39.247246,0
296958925,296958750,3932170,0.110947296,0.14871092,0.38775626,39.394127,0
297960028,297959852,3932170,-0.15339808,-0.15195999,0.18519624,39.296207,0
298961138,298960961,3932170,0.045433532,0.35116443,0.18471687,39.198288,0
299958493,299958311,3932170,0.51931643,0.40954092,0.12138689,39.394127,0
300959595,300959420,3932170,-0.2702576,-0.091772534,0.19765982,39.589962,0
301960707,301960531,3932170,0.51734567,-0.02514024,0.5615009,39.247246,0
302958056,302957880,3932170,-0.1911617,-0.12463594,-0.13102753,39.247246,0
303959168,303958990,3932170,0.93610114,-2.066187,-0.11771172,39.443085,0
304960282,304960105,3932170,0.0046339002,0.00015978968,-0.050440274,39.638924,0
305961383,305961209,3932170,0.013369069,-0.01816276,0.000106526444,39.296207,0
306958782,306958600,3932170,0.010173276,-0.020186761,-0.0018109496,39.541004,0
307959844,307959670,3932170,0.011504856,-0.012144015,-0.002130529,39.247246,0
308960954,308960779,3932170,0.009374327,-0.016138757,-0.0010652645,39.589962,0
