timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,data_source
256510267,256509908,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
256716279,256716199,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
256880111,256880040,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
257113286,257112981,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
257184117,257184040,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
257508110,257508037,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
257708109,257708040,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
257888107,257888037,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
258084107,258084037,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
258248354,258248037,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
258436109,258436037,0.0,0.0,0.00591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
258688112,258688037,0.0,0.0,0.007889546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
258888133,258888043,0.0,0.0,0.041420117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259120816,259120743,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259248123,259248058,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259516112,259516037,0.0,0.0,0.07495069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259716102,259716037,0.0,0.0,0.108481266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259912108,259912040,0.0,0.0,0.11143984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260092150,260092037,0.0,0.0,0.147929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260324522,260324449,0.0,0.0,0.18145956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260472184,260472121,0.0,0.0,0.21597633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260684500,260684427,0.0,0.0,0.21597633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
260920108,260920037,0.0,0.0,0.2613412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
261100311,261100239,0.0,0.0,0.28796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
261280138,261280069,0.0,0.0,0.2928994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
261460107,261460037,0.0,0.0,0.2948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
261674722,261674653,0.0,0.0,0.24753451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
261912778,261912715,0.0,0.0,0.24753451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
262092591,262092527,0.0,0.0,0.35700196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
262308105,262308037,0.0,0.0,0.35601577,-0.09741551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
262504105,262504037,0.0,0.0,0.31163707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
262684109,262684037,0.0,0.0,0.2820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
262920100,262920040,0.0,-0.564,0.28106508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
263116112,263116037,0.0,-0.128,0.28106508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
263280102,263280040,0.0,0.0,0.28106508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
263496103,263496037,0.0,-0.042,0.2800789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
263692110,263692037,-0.03807615,0.0,0.1765286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
263908114,263908039,-0.006012024,0.0,0.037475344,-0.02584493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
264108279,264108212,0.0,0.0,0.07001972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
264324551,264324486,0.0,0.0,0.18047337,-0.033797216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
264520402,264520327,0.0,0.0,0.21696253,-0.05367793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
264720105,264720039,0.0,-0.008,0.2751479,-0.029821074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
264916188,264916113,0.0,-0.028,0.3244576,-0.10934394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
265113106,265113030,0.0,-0.046,0.38658777,-0.041749503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
265312670,265312598,0.0,-0.074,0.45759368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
265492104,265492037,0.0,-0.1,0.3510848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
265708202,265708126,-0.006012024,-0.106,0.24556214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
265924110,265924037,-0.002004008,-0.108,0.27218935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
266124102,266124037,-0.034068137,-0.074,0.28106508,-0.03777336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
266320107,266320042,0.0,0.0,0.28500986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
266500251,266500037,0.0,0.0,0.32938856,-0.055666003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
266680108,266680037,0.0,0.0,0.33037475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
266896782,266896707,0.0,0.0,0.24457593,-0.055666003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267076846,267076772,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267292344,267292272,0.0,-0.48,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267516119,267516043,0.0,-0.092,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267716112,267716037,0.0,-0.508,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267912110,267912040,0.0,-0.028,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
268092110,268092037,0.0,-0.446,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
268308113,268308037,0.0,-0.076,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
268524144,268524068,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
268724143,268724077,0.0,-0.484,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
268920236,268920163,0.0,-0.036,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
269120340,269120058,0.0,-0.034,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
269244256,269244180,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
269408107,269408040,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
269712307,269712140,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270000107,270000037,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270252111,270252037,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270288119,270288044,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270416107,270416037,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270720108,270720037,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270864119,270864042,0.0,0.0,0.27120316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271116112,271116037,0.0,0.0,0.18737672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271316158,271316037,0.0,0.0,0.22485207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271512421,271512342,0.0,0.0,0.2820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271640130,271640058,0.0,0.0,0.27317554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271908154,271908037,-0.088176355,0.0,0.32544377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
272108353,272108037,-0.252505,0.0,0.32544377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
272304108,272304038,-0.4288577,0.0,0.32544377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
272520114,272520040,-0.19639279,0.0,0.32544377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
272721064,272721000,-0.13627255,0.0,0.39053255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
272900943,272900877,-0.16633266,0.0,0.3106509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
273116106,273116037,0.0,-0.016,0.3106509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
273312112,273312039,0.0,0.0,0.3106509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
273512106,273512037,0.0,0.0,0.28796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
273708110,273708037,0.0,-0.498,0.28796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
273872104,273872037,0.0,0.0,0.28895465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274124106,274124037,0.0,-0.406,0.28796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274304101,274304037,0.0,0.0,0.28796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274520107,274520041,0.0,-0.22,0.28796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274716116,274716040,0.0,-0.086,0.28796843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274896153,274896037,0.0,0.0,0.28698224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275096316,275096037,0.0,0.0,0.21400395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275292110,275292040,0.0,0.0,0.21400395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275493750,275493682,0.0,0.0,0.20710059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275708227,275708151,0.0,0.0,0.14201184,-0.041749503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
275904325,275904251,0.0,0.0,0.14102565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276104257,276104161,0.0,0.0,0.18047337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276320103,276320037,0.0,-0.018,0.21400395,-0.0019880715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276508153,276508037,0.0,-0.078,0.39250493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276708361,276708037,0.0,-0.072,0.3392505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276904108,276904040,0.0,-0.064,0.18737672,-0.03777336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277104496,277104403,0.0,-0.06,0.2199211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277321129,277321059,0.0,-0.058,0.28994083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277444106,277444037,0.0,-0.06,0.3234714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277660769,277660697,0.0,-0.058,0.32149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
277876113,277876037,0.0,-0.054,0.32051283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
278092107,278092037,0.0,-0.052,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
278292103,278292040,0.0,-0.052,0.3195266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
278508105,278508037,0.0,-0.05,0.3195266,-0.005964215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
278724103,278724037,-0.10621242,-0.3,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
278920112,278920041,0.0,-0.176,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
279120100,279120037,0.0,-0.414,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
279316113,279316037,0.0,-0.28,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
279516146,279516037,0.0,-0.136,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
279712255,279712037,0.0,-0.224,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
279804099,279804037,0.0,0.0,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
280093624,280093556,0.0,-0.27,0.31854042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
