timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
788148949,788148658,0.0002423469,0.00055704755,0.0009675124
788170176,788169880,-0.0010842239,-8.062506e-05,0.00094951503
788190143,788189859,-6.127637e-06,-0.0008268766,0.0004829222
788211386,788211089,0.00017712545,-0.00041206693,0.00018686638
788232597,788232313,-0.0009001733,0.00093611446,0.00087846536
788250078,788249794,-0.00046887016,1.136167e-05,0.0007308512
788271314,788271026,0.0004892894,-0.00066004856,0.0004230442
788292533,788292248,0.00058615056,-0.00022263057,-0.00066536875
788310013,788309729,-0.0035050537,0.0018977814,-0.0005212154
788331254,788330966,0.0034571865,0.0024221793,0.016976625
788351226,788350937,-0.007150773,0.0076536993,-0.0070269406
788372454,788372162,-0.006794501,-0.00595156,-0.006850428
788389927,788389643,-0.011087091,-0.005413236,0.020942789
788411164,788410873,-0.021097615,0.0045146197,-0.010026898
788432400,788432105,-0.020081883,0.006820065,-0.010670604
788449867,788449578,-0.014372145,-0.008645662,0.001566625
788471092,788470805,-0.009060387,-0.0011675332,0.017970026
788491070,788490784,-0.01583303,0.0011084455,-0.016234536
788512308,788512014,-0.009578055,0.011556679,0.00810156
788529777,788529492,-0.011912018,-0.0068631973,0.0010293538
788551006,788550719,-0.024736539,-0.0052855276,-0.007099974
788572256,788571971,-0.022756303,0.0028820278,0.004652513
788589712,788589428,-0.021657974,0.004103261,0.001247806
788610942,788610654,-0.013030555,-0.003928602,-0.0016812691
788632178,788631881,-0.009199367,-0.00577629,-0.008447783
788649666,788649363,-0.0047253147,-0.0027509234,-0.0027852019
788669625,788669341,0.02831325,0.020113813,0.013594119
788690858,788690568,0.025037015,0.018729722,0.011269405
788712092,788711795,0.012675175,0.022084882,0.012554192
788729560,788729276,0.006759919,0.0029840714,-0.00021074316
788750788,788750504,-0.004214747,-0.0014101766,-0.0086558815
788772015,788771730,-0.021718679,-0.002366948,-0.011478677
788794498,788794207,-0.01975616,-0.009315274,-0.009846906
788810735,788810439,-0.017723849,-0.007886087,-0.0072668777
788830707,788830423,-0.016912801,-0.0050239535,-0.00016212137
788851937,788851644,-0.019086592,-0.005372393,0.0046287756
788869429,788869126,0.0066746958,0.0046821665,0.018121108
788890647,788890352,0.014527368,-0.0039960705,0.009277319
788916876,788916586,-0.02138109,-0.026920808,-0.004489567
788933089,788932805,0.019118391,-0.0073859757,0.026006864
788950566,788950286,0.008477159,0.05684392,0.13124551
788970543,788970264,0.049135476,0.049429733,0.016284542
788991771,788991492,0.06655273,0.049962904,-0.030105915
789009252,789008973,0.030137483,0.009694763,-0.060207624
789030479,789030200,0.0036401474,-0.030179614,-0.039593954
789051712,789051427,-0.019725457,-0.02516427,-0.008911854
789072946,789072654,-0.05192061,-0.014330596,-0.0050178636
789090433,789090135,-0.08100824,-0.03013713,-0.008578279
789109147,789108864,-0.07210943,-0.03757999,-0.010139262
789131619,789131340,-0.047586963,-0.016883666,-0.028773881
789149114,789148833,-0.039980996,-0.01597709,-0.02304724
789170345,789170052,-0.010268618,-0.013556713,-0.030234644
789191555,789191275,0.01862788,-0.0012019223,-0.029899692
789212782,789212503,0.004655537,-0.0013890059,-0.021305494
789230263,789229984,0.0363023,0.007588812,-0.020210242
789251490,789251211,0.029839793,0.0061872797,-0.020379258
789272729,789272438,0.009841175,0.0056841522,-0.014767541
789290210,789289919,0.02543815,0.0046511963,-0.008656946
789310177,789309897,0.011267059,0.0068973443,-0.007808379
789331418,789331124,-0.0018459118,0.018511934,-0.016958639
789352638,789352351,0.017958447,0.013147905,-0.023928624
789370114,789369832,0.042809844,0.006622934,-0.025815066
789391339,789391060,0.055435244,-0.004692597,-0.016355798
789412570,789412287,0.058686294,0.015128172,-0.004637948
789430047,789429767,0.09851481,-0.00034328527,-0.005479554
789451278,789450995,0.133736,0.012672742,-0.027042085
789471253,789470973,0.17505974,-0.017103823,-0.01690786
789492492,789492200,0.2051214,-0.028759819,0.032348048
789509978,789509687,0.24638942,-0.027455738,0.0062904814
