timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
1384890415,1384879091,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1385896685,1385887088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1386903734,1386895633,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1387916667,1387903266,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1388919209,1388911269,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1389919254,1389911295,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1390928366,1390919088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1391931697,1391919092,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1392936113,1392927088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1393943157,1393935283,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1394948163,1394931088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1395959159,1395947893,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1396967165,1396956161,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1397975495,1397967088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1398988241,1398975215,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1399991159,1399983088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1400999156,1400990721,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1402009468,1401995415,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1403015327,1403007430,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1404015387,1404003088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1405023158,1405011088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1406031207,1406019318,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1407039156,1407027088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1408047162,1408035088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1409056270,1409043092,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1410059524,1410051088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1411071207,1411059088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1412079157,1412067088,38,4,1,3,0,0,3,0,0,0,0,0,0,0
1412607261,1412599088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1413607285,1413599088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1414607330,1414599088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1415607565,1415595088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1416616354,1416603111,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1417623165,1417611088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1418629418,1418619088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1419639152,1419627539,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1420647315,1420635099,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1421655715,1421643118,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1422663172,1422655088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1423663599,1423651091,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1424672698,1424659091,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1425676252,1425667290,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1426687415,1426675093,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1427695156,1427683718,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1428703311,1428692624,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1429707849,1429699094,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1430719153,1430707088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1431723699,1431715088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1432732746,1432723088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1433743151,1433731115,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1434751180,1434739088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1435759151,1435747091,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1436768045,1436755091,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1437775864,1437763088,39,4,1,1,0,0,3,0,0,0,0,0,0,0
1438783161,1438771193,39,4,1,1,0,0,3,0,0,0,0,0,0,0
