timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,data_source
1332674618,1332674472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1332975179,1332975093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1333023387,1333023313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1333255217,1333255091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1333471217,1333471091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1333636509,1333636442,0.0,0.0,0.019723866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1333887453,1333887390,0.0,0.0,0.019723866,0.00998004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1334083498,1334083431,0.0,0.0,0.18737672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1334247214,1334247091,0.0,0.0,0.28500986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1334479475,1334479408,0.0,0.0,0.38954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1334696538,1334696468,0.0,0.0,0.44970414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1334875158,1334875088,0.0,0.0,0.5601578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1335055159,1335055088,0.0,0.0,0.60749507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1335291151,1335291088,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1335471148,1335471088,0.0,0.0,0.72978306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1335684408,1335684318,0.0,0.0,0.7495069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1335811407,1335811088,0.0,0.0,0.7692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1336063674,1336063605,0.0,0.0,0.7998028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1336279202,1336279092,0.0,0.0,0.82840234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1336423357,1336423287,0.0,0.0,0.83136094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1336659322,1336659260,0.0,0.0,0.8353057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1336855415,1336855335,0.0,0.0,0.8688363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1337035157,1337035088,0.0,0.0,0.8806706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1337199148,1337199088,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1337503230,1337503159,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1337739241,1337739178,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1337863335,1337863170,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1338043158,1338043088,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1338223202,1338223088,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1338455931,1338455855,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1338763160,1338763088,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1338871289,1338871219,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1339071355,1339071088,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1339231250,1339231181,0.0,0.0,0.882643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1339483156,1339483089,0.0,0.0,0.77416176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1339685098,1339685032,0.0,0.0,0.6558185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1339879410,1339879318,0.0,0.0,0.64595664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1340059152,1340059088,0.0,0.0,0.6311637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1340187284,1340187215,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1340491152,1340491088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1340619192,1340619088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1340815157,1340815088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1341031149,1341031088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1341283171,1341283088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1341483192,1341483088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1341671329,1341671264,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1341851155,1341851088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1342047395,1342047310,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1342211183,1342211119,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1342479157,1342479088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1342679240,1342679180,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1342823417,1342823345,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1343091158,1343091088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1343199449,1343199369,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1343487212,1343487090,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1343687497,1343687426,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1343778772,1343778230,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1344084453,1344084370,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1344227154,1344227088,0.0,0.0,0.62919134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1344495364,1344495285,0.0,0.0,0.6282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1344639242,1344639172,0.0,0.0,0.5887574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1344891239,1344891168,0.0,0.0,0.5857988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1345091155,1345091092,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1345251159,1345251091,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1345487161,1345487092,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1345647293,1345647217,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1345863205,1345863088,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1346043365,1346043088,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1346279412,1346279088,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1346403236,1346403168,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1346656573,1346656500,0.0,0.0,0.58481264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
