timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1728923225,1728921773,-23.55602767866605,-46.73016455758035,725.04156,722.17065,-0.0,1.033546,1.5417005,724.9364,2,0,1,0
1729122703,1729121547,-23.556027615570127,-46.73016463412388,725.0428,722.15155,-0.0,1.0335414,1.5421369,724.9354,2,0,1,0
1729322626,1729321325,-23.556027555317346,-46.73016469613713,725.0421,722.1311,-0.0,1.0335474,1.5419666,724.9345,2,0,1,0
1729522562,1729521103,-23.5560275041043,-46.73016476488222,725.04065,722.1092,-0.0,1.0335624,1.5417985,724.931,2,0,1,0
1729722183,1729720879,-23.556027464418214,-46.73016481961164,725.03723,722.0865,-0.0,1.0335945,1.5416306,724.9295,2,0,1,0
1729922040,1729920657,-23.556027435317795,-46.73016486824078,725.03406,722.06274,-0.0,1.0336318,1.5420684,724.9267,2,0,1,0
1730121669,1730120435,-23.556027406142327,-46.73016492366257,725.0313,722.04016,-0.0,1.0336734,1.5418969,724.92505,2,0,1,0
1730321392,1730320213,-23.556027380384638,-46.73016497317588,725.03,722.01886,-0.0,1.0337187,1.5417279,724.9249,2,0,1,0
1730526207,1730524985,-23.556027352527824,-46.73016501707543,725.0309,721.99963,-0.0,1.033767,1.5421648,724.92395,2,0,1,0
1730725998,1730724762,-23.5560273456558,-46.73016507359659,725.032,721.9808,-0.0,1.0338202,1.5419983,724.92236,2,0,1,0
1730925888,1730924540,-23.55602733569835,-46.730165126567044,725.03235,721.9612,-0.0,1.0338767,1.5418319,724.92236,2,0,1,0
1731126118,1731124317,-23.556027353413292,-46.73016518463199,725.043,721.9519,-0.0,1.0339452,1.5416656,724.922,2,0,1,0
1731325799,1731324094,-23.556027439029176,-46.7301652336448,725.1217,722.01056,-0.0,1.0340118,1.5421057,724.9208,2,0,1,0
1731525595,1731523880,-23.55602761240087,-46.73016514498029,725.2712,722.14,-0.0,1.0341011,1.5419395,724.9208,2,0,1,0
1731725357,1731723648,-23.55602784346315,-46.73016485543693,725.37103,722.22,-0.0,1.0342177,1.5417734,724.9208,2,0,1,0
1731925332,1731923426,-23.556028145507568,-46.73016438673996,725.3307,722.16003,-0.0,1.0343347,1.5416054,724.9208,2,0,1,0
1732124919,1732123203,-23.55602851622493,-46.73016360546911,725.246,722.05475,-0.0,1.0344286,1.5420444,724.9208,2,0,1,0
1732324755,1732322981,-23.556029052676625,-46.73016248979161,725.2198,722.0087,-0.0,1.0345248,1.5418763,724.9208,2,0,1,0
1732524084,1732522758,-23.556029731688742,-46.730160834945686,725.3174,722.08636,-0.0,1.0346323,1.5417085,724.9208,2,0,1,0
1732723956,1732722548,-23.556030627442468,-46.730158477790965,725.5303,722.2791,-0.0,1.0347712,1.5415428,724.9208,2,0,1,0
1732924006,1732922313,-23.556031711677903,-46.7301553413441,725.94073,722.6696,-0.0,1.0349178,1.5419801,724.9208,2,0,1,0
1733123323,1733122091,-23.556031969394706,-46.73015313292085,726.5002,723.2089,-0.0,1.035092,1.5418215,724.9208,2,0,1,0
