timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
704913428,704911555,-23.556034657078108,-46.73019047971493,725.36316,723.0363,-0.0,0.6058485,1.1378772,725.26385,2,0,1,0
705122752,705121325,-23.55603496691633,-46.73019037449501,725.37036,723.0127,-0.0,0.5974763,1.1363678,725.2767,2,0,1,0
705322333,705321105,-23.556035273896395,-46.73019027136944,725.37885,723.0052,-0.0,0.5971753,1.1369642,725.2794,2,0,1,0
705522173,705520888,-23.556035596910416,-46.73019015860282,725.3858,722.9955,-0.0,0.59694916,1.1367351,725.2817,2,0,1,0
705712667,705710674,-23.556035883012896,-46.730190070527954,725.39056,722.9838,-0.0,0.59639317,1.1362808,725.28595,2,0,1,0
705912247,705910455,-23.5560361709036,-46.73019000463678,725.3962,722.9724,-0.0,0.5962081,1.1368743,725.2861,2,0,1,0
706111980,706110234,-23.556036429252206,-46.73018993924383,725.40076,722.95996,-0.0,0.596102,1.136644,725.2886,2,0,1,0
706311388,706310014,-23.55603666224839,-46.73018986578754,725.4063,722.948,-0.0,0.59599197,1.1364145,725.28876,2,0,1,0
706521180,706519782,-23.556036897478773,-46.73018981814897,725.4122,722.936,-0.0,0.5963155,1.1364099,725.29553,2,0,1,0
706720751,706719561,-23.55603708879697,-46.73018977802084,725.42084,722.92615,-0.0,0.59629995,1.1370066,725.30396,2,0,1,0
706920569,706919340,-23.55603728403896,-46.730189727809595,725.43176,722.91705,-0.0,0.59629065,1.1367741,725.30945,2,0,1,0
707120300,707119119,-23.556037471278984,-46.73018969640911,725.4428,722.90814,-0.0,0.59631616,1.1365447,725.318,2,0,1,0
707320320,707318897,-23.55603764486935,-46.73018969919055,725.4543,722.8996,-0.0,0.5963559,1.1363184,725.3204,2,0,1,0
707519866,707518676,-23.556037803405648,-46.73018969224147,725.46387,722.88916,-0.0,0.5963947,1.1369141,725.3304,2,0,1,0
707719648,707718454,-23.556037950713023,-46.7301896646636,725.47644,722.88184,-0.0,0.59639305,1.1366807,725.3417,2,0,1,0
707919621,707918233,-23.556038106547685,-46.73018967285208,725.48914,722.87445,-0.0,0.59644413,1.1364498,725.3495,2,0,1,0
708119766,708118010,-23.55603824686085,-46.730189728131776,725.5014,722.8662,-0.0,0.5964527,1.1370419,725.3609,2,0,1,0
