timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
143565373,-23.556022794814027,-46.73021794108858,739.00055,726.52606,-0.0,0.68718,1.149977,738.9033,2,0,1,0
143575354,-23.556022798068845,-46.73021793998454,739.00037,726.5259,-0.0,0.68753797,1.1501924,738.90326,2,0,1,0
143765796,-23.55602285992972,-46.73021791312742,738.997,726.48517,-0.0,0.6870507,1.15057,738.89984,2,0,1,0
143976292,-23.55602291561973,-46.73021787328381,738.9931,726.4625,-0.0,0.6874103,1.1505841,738.8966,2,0,1,0
144166732,-23.55602296115505,-46.730217842950836,738.99176,726.44214,-0.0,0.68700516,1.1501644,738.8969,2,0,1,0
144367197,-23.556023026290035,-46.73021781839068,738.9896,726.4216,-0.0,0.6869647,1.1499577,738.8946,2,0,1,0
144567658,-23.556023094141665,-46.730217800800936,738.9874,726.4,-0.0,0.6869555,1.1505581,738.89197,2,0,1,0
144768124,-23.55602314770039,-46.73021777179187,738.98566,726.37964,-0.0,0.6869363,1.1503545,738.89166,2,0,1,0
144968589,-23.556023206385774,-46.73021775292499,738.98755,726.3626,-0.0,0.686908,1.15015,738.89386,2,0,1,0
145169057,-23.556023254213176,-46.73021774796152,738.988,726.36304,-0.0,0.6868856,1.149947,738.89264,2,0,1,0
145369520,-23.55602330969734,-46.730217754075845,738.98834,726.32587,-0.0,0.6867354,1.1505402,738.894,2,0,1,0
145569987,-23.55602336076456,-46.730217755661755,738.9905,726.30975,-0.0,0.6867056,1.1503383,738.8981,2,0,1,0
145770500,-23.55602342531633,-46.73021775280343,738.9919,726.29285,-0.0,0.6866679,1.1501325,738.8962,2,0,1,0
145970918,-23.55602347527931,-46.730217752438556,738.9904,726.27216,-0.0,0.68666273,1.1499306,738.89276,2,0,1,0
146171383,-23.556023516567052,-46.73021777472985,738.98865,726.2523,-0.0,0.6866083,1.1505286,738.88965,2,0,1,0
146371849,-23.55602356097453,-46.73021780517513,738.988,726.23376,-0.0,0.6865628,1.1503232,738.8917,2,0,1,0
146572331,-23.556023596659607,-46.73021783704256,738.9893,726.217,-0.0,0.68651056,1.1501193,738.89166,2,0,1,0
146772780,-23.556023620614038,-46.73021787249811,738.9867,726.1962,-0.0,0.686492,1.149919,738.8847,2,0,1,0
146973246,-23.55602364355,-46.7302179156258,738.98785,726.17944,-0.0,0.6864649,1.1505203,738.8916,2,0,1,0
147173711,-23.556023664481177,-46.73021796647239,738.9895,726.16315,-0.0,0.68644434,1.1503184,738.8913,2,0,1,0
147374177,-23.55602368312669,-46.730218007401355,738.98865,726.1433,-0.0,0.6864147,1.150118,738.8886,2,0,1,0
147564620,-23.556023699572307,-46.730218052358175,738.98724,726.12354,-0.0,0.686021,1.1505039,738.8861,2,0,1,0
147765088,-23.55602371048173,-46.73021808923587,738.9839,726.1018,-0.0,0.6859903,1.1503048,738.8805,2,0,1,0
147965551,-23.556023716665443,-46.730218147937045,738.9788,726.078,-0.0,0.6859512,1.1501044,738.8744,2,0,1,0
148176040,-23.556023709353884,-46.73021819479786,738.9757,726.0561,-0.0,0.6862607,1.150121,738.8761,2,0,1,0
148366482,-23.55602371170171,-46.730218251945885,738.9774,726.0384,-0.0,0.6858513,1.1505075,738.8817,2,0,1,0
148566948,-23.55602369528822,-46.730218321088635,738.98114,726.0233,-0.0,0.68580663,1.150309,738.8861,2,0,1,0
148767415,-23.556023672598812,-46.730218378409745,738.986,726.00775,-0.0,0.6857946,1.1501087,738.89026,2,0,1,0
148967880,-23.55602364770522,-46.73021843449115,738.9881,725.9902,-0.0,0.6857475,1.1499078,738.88654,2,0,1,0
149168345,-23.55602360489511,-46.73021848757387,738.9888,725.99084,-0.0,0.6856932,1.1505079,738.88885,2,0,1,0
149368811,-23.55602355488494,-46.73021855514008,738.9891,725.95044,-0.0,0.68556714,1.150301,738.88727,2,0,1,0
149569277,-23.556023497288773,-46.73021860872803,738.99133,725.9327,-0.0,0.68552047,1.1500994,738.89386,2,0,1,0
149769781,-23.556023429625817,-46.73021867281838,738.9944,725.91565,-0.0,0.68548137,1.1498992,738.8953,2,0,1,0
149970208,-23.55602335081329,-46.73021874453875,738.9956,725.89746,-0.0,0.68543434,1.1504998,738.8939,2,0,1,0
