timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
94852476,-23.556033311726342,-46.730202726467,739.018,731.25836,-0.0,0.6753581,1.1498909,738.92035,2,0,1,0
94862498,-23.556033303721154,-46.73020274254573,739.0176,731.25793,-0.0,0.67565906,1.1501033,738.9201,2,0,1,0
95052939,-23.556033162101087,-46.73020300933008,739.00854,731.22894,-0.0,0.6752976,1.1496804,738.91034,2,0,1,0
95253403,-23.556033000654068,-46.7302032912739,739.0,731.1989,-0.0,0.6751972,1.1494701,738.90356,2,0,1,0
95453876,-23.5560328185117,-46.730203610574925,738.9915,731.17267,-0.0,0.67517823,1.1500515,738.89606,2,0,1,0
95654328,-23.55603262707123,-46.73020392851461,738.9827,731.14435,-0.0,0.67518455,1.1498455,738.8886,2,0,1,0
95854791,-23.55603243412449,-46.73020424350941,738.97473,731.11554,-0.0,0.67514545,1.1496396,738.87964,2,0,1,0
96055254,-23.556032241015867,-46.73020456396125,738.9664,731.0875,-0.0,0.6751137,1.1494356,738.8745,2,0,1,0
96255718,-23.55603204363717,-46.73020489237292,738.9601,731.0612,-0.0,0.6750735,1.1500189,738.86993,2,0,1,0
96456182,-23.556031841690356,-46.73020522990928,738.95526,731.03577,-0.0,0.6750406,1.1498137,738.8642,2,0,1,0
96656649,-23.556031637874913,-46.73020558084381,738.9478,731.009,-0.0,0.6750484,1.149612,738.8544,2,0,1,0
96857110,-23.556031432626106,-46.7302059356986,738.9392,730.98047,-0.0,0.6750585,1.1494119,738.84564,2,0,1,0
97057572,-23.556031231114556,-46.730206278146994,738.92957,730.9499,-0.0,0.6750353,1.1499969,738.8348,2,0,1,0
97258070,-23.556031025944012,-46.730206610499984,738.9213,730.92096,-0.0,0.67498124,1.1497917,738.83,2,0,1,0
97458494,-23.55603081941193,-46.73020694686213,738.9125,730.8927,-0.0,0.6749681,1.1495875,738.8212,2,0,1,0
97658963,-23.55603061313501,-46.730207277187155,738.9047,730.8652,-0.0,0.6749576,1.1493824,738.81726,2,0,1,0
97859426,-23.5560304035518,-46.730207613212464,738.89923,730.83966,-0.0,0.67494917,1.1499659,738.8112,2,0,1,0
98059889,-23.55603018540915,-46.73020795079093,738.8932,730.81354,-0.0,0.6749425,1.1497619,738.8057,2,0,1,0
98250330,-23.55602998484102,-46.730208262548445,738.8903,730.79144,-0.0,0.6746579,1.1493509,738.8075,2,0,1,0
98460816,-23.556029782854537,-46.73020859471898,738.88916,730.7696,-0.0,0.6749373,1.149358,738.8001,2,0,1,0
98661280,-23.556029590798683,-46.73020892331075,738.8843,730.7446,-0.0,0.6749349,1.1499401,738.794,2,0,1,0
98851720,-23.556029424258213,-46.73020922381971,738.8807,730.721,-0.0,0.67463374,1.1495271,738.7974,2,0,1,0
99052184,-23.556029249223695,-46.73020954500367,738.88116,730.7017,-0.0,0.6746321,1.149322,738.79944,2,0,1,0
99252647,-23.55602907644589,-46.730209859163416,738.882,730.68164,-0.0,0.6746161,1.1499041,738.79425,2,0,1,0
99453113,-23.55602890900488,-46.730210156173136,738.8801,730.66046,-0.0,0.6746022,1.1497002,738.7896,2,0,1,0
99653574,-23.556028736829585,-46.7302104499105,738.878,730.6396,-0.0,0.6746586,1.1495014,738.7878,2,0,1,0
99854039,-23.55602857614265,-46.730210723966984,738.875,730.6153,-0.0,0.6746423,1.1492983,738.7825,2,0,1,0
100054503,-23.55602842061454,-46.73021098730353,738.8724,730.5927,-0.0,0.67462766,1.1498791,738.7832,2,0,1,0
100254965,-23.55602826084531,-46.73021124322523,738.87225,730.5715,-0.0,0.6746672,1.1496751,738.78204,2,0,1,0
100455429,-23.556028100544317,-46.730211511144006,738.8718,730.55237,-0.0,0.674837,1.1494713,738.78485,2,0,1,0
100655892,-23.55602794095305,-46.73021175604638,738.87354,730.5336,-0.0,0.6749943,1.1492674,738.7852,2,0,1,0
100856356,-23.55602779129777,-46.73021199558294,738.8756,730.51636,-0.0,0.6751082,1.1498511,738.7856,2,0,1,0
101056821,-23.556027649033375,-46.73021223399207,738.8781,730.4988,-0.0,0.67516464,1.1496501,738.7896,2,0,1,0
101257331,-23.556027515114017,-46.73021244571481,738.8812,730.47925,-0.0,0.6750214,1.1494428,738.7899,2,0,1,0
101457747,-23.55602737332777,-46.73021268014754,738.8833,730.46423,-0.0,0.6749966,1.1492424,738.79144,2,0,1,0
101658211,-23.55602722794149,-46.73021290911152,738.8856,730.44574,-0.0,0.6749758,1.1498245,738.7931,2,0,1,0
101858674,-23.55602708149815,-46.730213136527055,738.8853,730.42596,-0.0,0.6749732,1.1496102,738.7894,2,0,1,0
102059138,-23.556026926585414,-46.73021337726823,738.88354,730.40466,-0.0,0.67500603,1.1494,738.7855,2,0,1,0
102259610,-23.556026764607704,-46.730213614648164,738.88257,730.3838,-0.0,0.6750369,1.1499791,738.7889,2,0,1,0
102450045,-23.556026606513054,-46.730213837841674,738.88605,730.36786,-0.0,0.6748001,1.1495621,738.79767,2,0,1,0
102660529,-23.55602644455464,-46.73021408926535,738.8904,730.3519,-0.0,0.675124,1.1495619,738.795,2,0,1,0
102860993,-23.55602628248044,-46.73021432977262,738.888,730.3295,-0.0,0.6751458,1.1493533,738.7858,2,0,1,0
103061457,-23.55602611655106,-46.73021456803438,738.8824,730.30396,-0.0,0.67516565,1.1499329,738.77905,2,0,1,0
103251897,-23.556025965570697,-46.73021478555565,738.879,730.27936,-0.0,0.6748481,1.1495112,738.7805,2,0,1,0
103452361,-23.556025796493707,-46.730215026502655,738.8774,730.2586,-0.0,0.674867,1.1493047,738.7852,2,0,1,0
103652825,-23.5560256231863,-46.730215279617475,738.8784,730.2403,-0.0,0.6749185,1.149887,738.7844,2,0,1,0
103853288,-23.556025463374176,-46.730215529780395,738.8793,730.2204,-0.0,0.674931,1.1496823,738.7838,2,0,1,0
104053752,-23.556025305455336,-46.73021578451852,738.8777,730.1989,-0.0,0.67494196,1.149477,738.7807,2,0,1,0
104254259,-23.556025144037243,-46.730216041296316,738.87317,730.1744,-0.0,0.67495155,1.1492711,738.77515,2,0,1,0
104454689,-23.55602497142025,-46.73021630487611,738.86993,730.1512,-0.0,0.67497444,1.1498514,738.77277,2,0,1,0
104655144,-23.556024797572515,-46.73021656866174,738.8681,730.12933,-0.0,0.6749942,1.1496446,738.7754,2,0,1,0
104855608,-23.55602462742987,-46.73021683428119,738.8668,730.1081,-0.0,0.6750456,1.1494416,738.77246,2,0,1,0
105056080,-23.556024458059124,-46.73021708233427,738.86676,730.0888,-0.0,0.67509174,1.1492405,738.7751,2,0,1,0
105256535,-23.556024289938417,-46.730217320736365,738.86743,730.06775,-0.0,0.6750982,1.149823,738.77423,2,0,1,0
105456999,-23.556024119384098,-46.73021757277053,738.8661,730.04736,-0.0,0.6751376,1.1496207,738.76733,2,0,1,0
105657462,-23.55602395429093,-46.73021782402344,738.8655,730.02704,-0.0,0.6751727,1.1494178,738.77606,2,0,1,0
105857926,-23.55602378494591,-46.73021807665173,738.8679,730.00916,-0.0,0.6752038,1.1500019,738.77637,2,0,1,0
