timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
796205125,796203141,-23.55601817235503,-46.730144511750545,724.50305,722.90765,-0.0,1.0398684,1.5421348,724.42114,2,0,1,0
796214357,796213126,-23.5560181745367,-46.730144512414846,724.5031,722.9077,-0.0,1.0400923,1.5423065,724.4208,2,0,1,0
796404262,796402917,-23.556018218226967,-46.73014452148575,724.50543,722.89453,-0.0,1.0398761,1.5425909,724.424,2,0,1,0
796603999,796602698,-23.55601823106935,-46.730144538238136,724.50964,722.88306,-0.0,1.0398924,1.5424242,724.4249,2,0,1,0
796803911,796802479,-23.556018257926965,-46.73014455114978,724.51416,722.8723,-0.0,1.039916,1.542257,724.4303,2,0,1,0
797003433,797002258,-23.556018293198232,-46.730144546172255,724.51984,722.8628,-0.0,1.0399458,1.5427125,724.432,2,0,1,0
797203216,797202038,-23.556018300640577,-46.73014454545183,724.52484,722.8527,-0.0,1.039981,1.5425465,724.4336,2,0,1,0
797402996,797401819,-23.556018315566003,-46.730144540946796,724.5289,722.84143,-0.0,1.0400208,1.5423781,724.4345,2,0,1,0
797602994,797601603,-23.556018328823285,-46.730144529836245,724.5309,722.8287,-0.0,1.040046,1.5422093,724.43243,2,0,1,0
797802563,797801389,-23.556018337876957,-46.730144520349,724.5299,722.8132,-0.0,1.0400575,1.54266,724.42737,2,0,1,0
798002372,798001166,-23.55601835738873,-46.730144504508864,724.52905,722.79834,-0.0,1.0400579,1.5424888,724.42664,2,0,1,0
798202112,798200940,-23.5560183777946,-46.73014450507024,724.5313,722.7872,-0.0,1.0400484,1.5423197,724.4313,2,0,1,0
798401894,798400721,-23.556018381991777,-46.730144494722225,724.5338,722.77655,-0.0,1.0400395,1.5427706,724.432,2,0,1,0
798601715,798600502,-23.556018389808276,-46.73014449239252,724.53796,722.7673,-0.0,1.0399967,1.5425973,724.4384,2,0,1,0
798806630,798805276,-23.556018387122727,-46.73014450186572,724.544,722.76074,-0.0,1.0399837,1.5424236,724.44385,2,0,1,0
799006769,799005056,-23.556018392834737,-46.730144514005474,724.5505,722.7542,-0.0,1.0399735,1.5422565,724.4492,2,0,1,0
799206600,799204837,-23.556018403007652,-46.730144534041905,724.5575,722.7489,-0.0,1.0400122,1.5427101,724.45514,2,0,1,0
799405932,799404617,-23.556018410505743,-46.7301445228565,724.56396,722.7429,-0.0,1.0401018,1.5425406,724.4581,2,0,1,0
799605735,799604398,-23.556018371555123,-46.730144509275874,724.5703,722.7374,-0.0,1.0401981,1.5423688,724.46423,2,0,1,0
799805912,799804178,-23.55601833711472,-46.73014450693213,724.5752,722.73035,-0.0,1.0402999,1.5421993,724.46643,2,0,1,0
800005713,800003958,-23.55601832414369,-46.73014449369302,724.57825,722.72156,-0.0,1.0404059,1.5426513,724.4686,2,0,1,0
800205482,800203739,-23.556018303717444,-46.730144493431034,724.58124,722.71246,-0.0,1.0405067,1.5424795,724.4715,2,0,1,0
800404834,800403519,-23.55601828568193,-46.73014450552867,724.5847,722.7036,-0.0,1.0406026,1.54231,724.478,2,0,1,0
800605086,800603300,-23.55601824429876,-46.73014453389683,724.5918,722.69855,-0.0,1.0406938,1.5427607,724.48694,2,0,1,0
800804285,800803091,-23.556018199519247,-46.730144576037404,724.59937,722.6934,-0.0,1.0407809,1.5425892,724.4933,2,0,1,0
801004214,801002861,-23.55601815403753,-46.73014461814055,724.60455,722.6858,-0.0,1.0408643,1.5424156,724.4964,2,0,1,0
801209421,801207636,-23.55601809227528,-46.73014468103798,724.61096,722.6794,-0.0,1.0409354,1.5422444,724.50494,2,0,1,0
801408726,801407417,-23.556018023085684,-46.730144774375994,724.6175,722.6735,-0.0,1.040996,1.5426981,724.51154,2,0,1,0
801599021,801597208,-23.55601796089889,-46.730144857660704,724.6238,722.66785,-0.0,1.040821,1.5423573,724.5183,2,0,1,0
801808722,801806978,-23.55601788670164,-46.7301449303822,724.63086,722.66296,-0.0,1.0411003,1.5423601,724.52423,2,0,1,0
802008431,802006758,-23.556017819537193,-46.73014502991873,724.6351,722.6552,-0.0,1.0411536,1.5421929,724.5249,2,0,1,0
802207857,802206539,-23.556017755468897,-46.730145127074096,724.6372,722.64496,-0.0,1.0411984,1.5426452,724.5261,2,0,1,0
802407654,802406319,-23.556017698125732,-46.73014520772502,724.6373,722.6311,-0.0,1.0412357,1.5424739,724.524,2,0,1,0
802607855,802606100,-23.556017660397256,-46.730145274846805,724.634,722.6135,-0.0,1.0412759,1.5423048,724.51874,2,0,1,0
802807762,802805881,-23.556017618720325,-46.73014535653161,724.6298,722.5954,-0.0,1.0413187,1.5427556,724.51654,2,0,1,0
803007008,803005661,-23.556017578115462,-46.73014545551613,724.6277,722.57965,-0.0,1.0413551,1.5425845,724.5179,2,0,1,0
