timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
717683607,717682309,-23.55604346663055,-46.73019713455266,725.6213,722.0464,-0.0,0.604506,1.138262,725.56683,2,0,1,0
717695479,717692294,-23.556043474658242,-46.730197152183365,725.6207,722.0259,-0.0,0.5970266,1.1361585,725.57074,2,0,1,0
717883308,717882081,-23.556043585151638,-46.7301974242099,725.6109,722.01605,-0.0,0.6045156,1.1380268,725.5623,2,0,1,0
718083241,718081876,-23.556043704893817,-46.73019769863164,725.6058,721.9908,-0.0,0.60450876,1.1377889,725.5594,2,0,1,0
718283403,718281634,-23.55604382871095,-46.730197963600645,725.6016,721.96674,-0.0,0.60443985,1.1375512,725.5527,2,0,1,0
718482616,718481409,-23.556043954399936,-46.73019830378257,725.5976,721.9426,-0.0,0.6042998,1.1381688,725.54486,2,0,1,0
718682403,718681185,-23.55604406525997,-46.73019863998516,725.5951,721.9202,-0.0,0.6041295,1.1379318,725.5384,2,0,1,0
718882152,718880960,-23.556044171486498,-46.730198994649406,725.59656,721.9023,-0.0,0.60398465,1.1376952,725.5378,2,0,1,0
719081949,719080735,-23.556044280386782,-46.73019935441106,725.6007,721.8859,-0.0,0.6038434,1.1383113,725.53876,2,0,1,0
719281697,719280511,-23.556044390581057,-46.73019968733195,725.60626,721.8715,-0.0,0.60372275,1.1380725,725.5395,2,0,1,0
719481629,719480285,-23.55604450215831,-46.73020000845459,725.613,721.8581,-0.0,0.60363793,1.1378312,725.54114,2,0,1,0
719681465,719680060,-23.556044605933,-46.730200290782086,725.6215,721.8466,-0.0,0.6035669,1.1375934,725.5455,2,0,1,0
719881149,719879835,-23.55604470500986,-46.730200592153075,725.6337,721.83905,-0.0,0.6034776,1.1382089,725.5553,2,0,1,0
720080821,720079609,-23.556044786005103,-46.73020086565938,725.6447,721.83,-0.0,0.60341614,1.137966,725.5602,2,0,1,0
720280605,720279399,-23.556044871178226,-46.73020112987139,725.6568,721.822,-0.0,0.60340947,1.1377294,725.56903,2,0,1,0
720480462,720479158,-23.556044948317222,-46.73020135264687,725.6646,721.8098,-0.0,0.60343826,1.1383462,725.57074,2,0,1,0
720680217,720678933,-23.55604501932823,-46.730201563477344,725.6702,721.79535,-0.0,0.60338724,1.1381017,725.5733,2,0,1,0
720879902,720878707,-23.55604507530661,-46.73020181477421,725.6755,721.7809,-0.0,0.6032614,1.1378607,725.57666,2,0,1,0
721079893,721078482,-23.556045135780195,-46.73020205948486,725.6779,721.7632,-0.0,0.60318244,1.1376228,725.57556,2,0,1,0
721290941,721288244,-23.556045187578558,-46.730202306298914,725.6825,721.7278,-0.0,0.5957128,1.1361356,725.57764,2,0,1,0
721489352,721488019,-23.556045251953424,-46.730202517311234,725.6872,721.7325,-0.0,0.60356474,1.1382368,725.5852,2,0,1,0
721679032,721677808,-23.556045313411175,-46.73020270039689,725.6939,721.71906,-0.0,0.6030671,1.137757,725.593,2,0,1,0
721878776,721877579,-23.556045363108268,-46.73020288499063,725.69904,721.70435,-0.0,0.6029208,1.1383691,725.59576,2,0,1,0
722083546,722082347,-23.55604540741926,-46.730203057052265,725.7015,721.6866,-0.0,0.6027771,1.138125,725.596,2,0,1,0
722283471,722282122,-23.55604544877025,-46.73020325843875,725.70483,721.66986,-0.0,0.6026699,1.1378901,725.6022,2,0,1,0
722483586,722481898,-23.55604550136837,-46.73020344894274,725.70734,721.65234,-0.0,0.60256094,1.1376582,725.60425,2,0,1,0
722682869,722681680,-23.556045535426037,-46.73020362977703,725.7158,721.64124,-0.0,0.6024869,1.1382782,725.6162,2,0,1,0
722883125,722881445,-23.556045570775552,-46.730203779100606,725.72375,721.62885,-0.0,0.60244006,1.1380439,725.6227,2,0,1,0
723082434,723081219,-23.556045573109447,-46.730203916279756,725.733,721.6181,-0.0,0.6024028,1.1378126,725.6238,2,0,1,0
723282424,723280995,-23.55604555079741,-46.73020411874221,725.74176,721.6069,-0.0,0.60237366,1.1375786,725.6238,2,0,1,0
723481991,723480767,-23.55604552817233,-46.73020428603448,725.74896,721.5941,-0.0,0.6024004,1.1381974,725.6238,2,0,1,0
723681823,723680541,-23.556045508372172,-46.73020441663266,725.75824,721.5834,-0.0,0.6024438,1.1379613,725.6238,2,0,1,0
723881640,723880314,-23.556045477630413,-46.73020457546102,725.7699,721.5751,-0.0,0.602523,1.1377254,725.6238,2,0,1,0
724081807,724080091,-23.55604547780837,-46.7302046665372,725.78687,721.5723,-0.0,0.60264736,1.1374928,725.6238,2,0,1,0
724281591,724279861,-23.556045380989282,-46.73020470554227,725.8241,721.5891,-0.0,0.6026747,1.138111,725.6238,2,0,1,0
724480946,724479635,-23.556045255431084,-46.73020474643262,725.8688,721.614,-0.0,0.6027075,1.1378757,725.6238,2,0,1,0
724680845,724679409,-23.55604508961433,-46.73020475122652,725.9146,721.63983,-0.0,0.60269386,1.1376379,725.6238,2,0,1,0
724880922,724879182,-23.556044905431865,-46.73020474095333,725.96277,721.66797,-0.0,0.60267186,1.1382574,725.6238,2,0,1,0
725080365,725078957,-23.556044691678355,-46.730204703318925,726.016,721.70123,-0.0,0.6026596,1.1380203,725.6238,2,0,1,0
725279953,725278731,-23.556044503962333,-46.73020464123778,726.0762,721.7409,-0.0,0.6026392,1.1377808,725.6238,2,0,1,0
725490319,725488494,-23.55604427178094,-46.73020455212289,726.14764,721.79297,-0.0,0.60309607,1.1377834,725.6238,2,0,1,0
725679578,725678279,-23.55604411375603,-46.73020444113776,726.2108,721.83606,-0.0,0.6027139,1.138163,725.6238,2,0,1,0
725879404,725878054,-23.556043923961255,-46.73020437656083,726.2787,721.884,-0.0,0.6027822,1.1379243,725.6238,2,0,1,0
726079555,726077833,-23.55604368381327,-46.73020427319051,726.3453,721.9306,-0.0,0.60286015,1.137686,725.6238,2,0,1,0
726279412,726277602,-23.55604349330878,-46.73020424954372,726.42096,721.98627,-0.0,0.6029615,1.1383034,725.6238,2,0,1,0
726478659,726477393,-23.556043426441324,-46.73020427283027,726.49713,722.0425,-0.0,0.6030668,1.1380633,725.6238,2,0,1,0
726683464,726682145,-23.556043204629027,-46.73020428169648,726.55237,722.0779,-0.0,0.6032417,1.1378292,725.6238,2,0,1,0
726883648,726881919,-23.55604313850773,-46.73020437653035,726.58405,722.0892,-0.0,0.6034262,1.1375954,725.6238,2,0,1,0
727082997,727081692,-23.556043146461445,-46.7302044620033,726.6244,722.1095,-0.0,0.6036173,1.1382177,725.6238,2,0,1,0
727282752,727281466,-23.55604324099593,-46.73020459130331,726.6497,722.11487,-0.0,0.6038366,1.1379871,725.6238,2,0,1,0
727482530,727481239,-23.556043365676086,-46.730204738554484,726.6787,722.12427,-0.0,0.60408837,1.1377536,725.6238,2,0,1,0
727682465,727681012,-23.556043470140125,-46.730204902078526,726.7081,722.13324,-0.0,0.60433334,1.137523,725.6238,2,0,1,0
727882068,727880785,-23.556043609144265,-46.73020512677965,726.7293,722.1345,-0.0,0.60452497,1.138141,725.6238,2,0,1,0
728081912,728080558,-23.55604365544929,-46.73020551466564,726.7408,722.12604,-0.0,0.6047449,1.1379048,nan,2,0,0,0
728282097,728280332,-23.55604363826498,-46.73020587199875,726.74646,722.11163,-0.0,0.6049471,1.1376717,nan,2,0,0,0
728481869,728480106,-23.556043674908466,-46.73020623031662,726.7575,722.10254,-0.0,0.60508686,1.1382908,nan,2,0,0,0
728681175,728679879,-23.55604371618546,-46.73020662922311,726.7711,722.0964,-0.0,0.6052186,1.1380522,nan,2,0,0,0
728880976,728879653,-23.55604364169659,-46.73020703355856,726.78845,722.09436,-0.0,0.60538656,1.1378167,nan,2,0,0,0
729081355,729079427,-23.556043798296667,-46.73020753161218,726.809,722.097,-0.0,0.605512,1.1375785,nan,2,0,0,0
729280493,729279201,-23.556043984830144,-46.730208070191274,726.8332,722.10406,-0.0,0.6057082,1.138199,nan,2,0,0,0
729480254,729478974,-23.556044040930708,-46.73020846042218,726.85767,722.113,-0.0,0.6058125,1.1379611,nan,2,0,0,0
729679984,729678747,-23.556044046638394,-46.73020889085108,726.8794,722.1195,-0.0,0.6057903,1.1377238,nan,2,0,0,0
729879857,729878520,-23.55604426732924,-46.730209467723014,726.90106,722.1271,-0.0,0.6057958,1.1383427,nan,2,0,0,0
730079522,730078294,-23.556044559392397,-46.73021008776358,726.9202,722.1345,-0.0,0.60574716,1.1381029,nan,2,0,0,0
730279861,730278069,-23.556044899253994,-46.73021080893948,726.9345,722.13684,-0.0,0.6057319,1.1378633,nan,2,0,0,0
730479295,730477842,-23.55604540987783,-46.73021151569975,726.95844,722.15094,-0.0,0.6057137,1.137624,nan,2,0,0,0
730684396,730682608,-23.556046076440285,-46.73021237000243,726.98914,722.1723,-0.0,0.6057252,1.1382416,nan,2,0,0,0
730883682,730882397,-23.556046715672352,-46.73021316833595,727.02484,722.19995,-0.0,0.6058094,1.1380087,nan,2,0,0,0
731083491,731082156,-23.55604734140805,-46.730214018820114,727.0602,722.22723,-0.0,0.6058661,1.1377757,nan,2,0,0,0
731283681,731281928,-23.556047985035605,-46.73021482616022,727.09875,722.25824,-0.0,0.6059018,1.1375428,nan,2,0,0,0
731483012,731481701,-23.556048520101665,-46.73021547630112,727.14105,722.2932,-0.0,0.60594577,1.1381648,nan,2,0,0,0
731683184,731681475,-23.556048933863536,-46.730215984245554,727.184,722.32855,-0.0,0.60595083,1.137932,nan,2,0,0,0
731883001,731881248,-23.55604917561638,-46.73021630390223,727.2239,722.36206,-0.0,0.6059689,1.1376992,nan,2,0,0,0
732082318,732081025,-23.55604944214488,-46.73021658477489,727.2598,722.39185,-0.0,0.6059578,1.138322,nan,2,0,0,0
732282566,732280794,-23.556049701957903,-46.7302168139729,727.2923,722.4182,-0.0,0.60581,1.1380867,nan,2,0,0,0
732481962,732480567,-23.556049847748284,-46.730216905381255,727.32074,722.4406,-0.0,0.60563064,1.1378515,nan,2,0,0,0
732682026,732680341,-23.556050039308765,-46.73021695013696,727.3567,722.47095,-0.0,0.60540116,1.1376135,nan,2,0,0,0
732881420,732880114,-23.556050161858714,-46.730216988202926,727.3957,722.50555,-0.0,0.605145,1.1382322,nan,2,0,0,0
733081226,733079888,-23.556050188905022,-46.730216981321405,727.4332,722.5394,-0.0,0.6048985,1.1379948,nan,2,0,0,0
733280955,733279672,-23.556050213530582,-46.73021695797754,727.45245,722.556,-0.0,0.60467756,1.1377546,nan,2,0,0,0
733480720,733479435,-23.556050256980715,-46.730216928874896,727.45557,722.5569,-0.0,0.60446495,1.1383716,nan,2,0,0,0
733680595,733679208,-23.556050306331535,-46.73021691867892,727.466,722.56506,-0.0,0.6043461,1.1381319,nan,2,0,0,0
733880307,733878982,-23.55605029803368,-46.73021693679732,727.4727,722.57007,-0.0,0.60427684,1.1378956,nan,2,0,0,0
734080099,734078755,-23.556050269859547,-46.730216937162204,727.47894,722.5745,-0.0,0.604195,1.1376598,nan,2,0,0,0
734279755,734278529,-23.556050222120046,-46.73021697658247,727.489,722.58276,-0.0,0.6041426,1.1382756,nan,2,0,0,0
734479587,734478315,-23.55605018391558,-46.73021699596395,727.49927,722.5912,-0.0,0.6041476,1.1380373,nan,2,0,0,0
734679359,734678077,-23.55605010905259,-46.73021700697626,727.5076,722.59766,-0.0,0.60421956,1.1377964,nan,2,0,0,0
734884569,734882847,-23.556050000959562,-46.73021701761431,727.51715,722.60614,-0.0,0.6043323,1.1375588,nan,2,0,0,0
735083919,735082618,-23.556049922154553,-46.730217024687626,727.5309,722.61945,-0.0,0.6045348,1.1381822,nan,2,0,0,0
735283673,735282397,-23.556049865931733,-46.730216990499834,727.5438,722.6327,-0.0,0.6047221,1.1379478,nan,2,0,0,0
735483471,735482165,-23.556049819503396,-46.730216923331234,727.55,722.63947,-0.0,0.60493094,1.1377105,nan,2,0,0,0
735683649,735681939,-23.556049816708516,-46.73021680475935,727.57947,722.6693,-0.0,0.60518855,1.1374791,nan,2,0,0,0
735882939,735881714,-23.556049871911828,-46.73021660888838,727.62616,722.71533,-0.0,0.60545015,1.138101,nan,2,0,0,0
736082780,736081488,-23.556049924680458,-46.73021640556516,727.67163,722.76105,-0.0,0.60570407,1.137867,nan,2,0,0,0
736282580,736281262,-23.556049965759183,-46.73021619827955,727.7073,722.79663,-0.0,0.6059203,1.137636,nan,2,0,0,0
736482410,736481036,-23.556049956212387,-46.730215962564934,727.7199,722.8081,-0.0,0.60610265,1.1382561,nan,2,0,0,0
736682104,736680810,-23.5560499168276,-46.7302157654753,727.7353,722.8221,-0.0,0.60629797,1.1380224,nan,2,0,0,0
736882427,736880584,-23.556049826119363,-46.73021562253736,727.7526,722.83765,-0.0,0.60646945,1.137786,nan,2,0,0,0
737082054,737080358,-23.55604970884297,-46.73021549057898,727.77203,722.85547,-0.0,0.6066308,1.1375527,nan,2,0,0,0
737281884,737280132,-23.556049611085825,-46.730215430988935,727.7953,722.87665,-0.0,0.6067184,1.1381717,nan,2,0,0,0
737481222,737479906,-23.556049527852082,-46.730215387012166,727.82,722.89954,-0.0,0.6068047,1.137933,nan,2,0,0,0
737680996,737679680,-23.556049499547168,-46.73021534343771,727.8368,722.91473,-0.0,0.60694456,1.1376973,nan,2,0,0,0
737880762,737879454,-23.55604947761466,-46.730215326222186,727.8432,722.9203,-0.0,0.6070091,1.1383115,nan,2,0,0,0
738080630,738079228,-23.55604945752183,-46.73021535047127,727.8503,722.92694,-0.0,0.6070549,1.1380708,nan,2,0,0,0
738280810,738279002,-23.556049410838327,-46.73021536822243,727.8558,722.932,-0.0,0.6070846,1.1378335,nan,2,0,0,0
738480225,738478776,-23.55604940106529,-46.73021534866083,727.85876,722.9348,-0.0,0.6071165,1.1375933,nan,2,0,0,0
738679859,738678550,-23.556049353637768,-46.730215390247054,727.8591,722.93665,-0.0,0.60712117,1.1382121,nan,2,0,0,0
738879606,738878324,-23.556049305365455,-46.73021535195187,727.8626,722.9427,-0.0,0.6070259,1.1379727,nan,2,0,0,0
739079438,739078098,-23.556049218541343,-46.73021522841413,727.8319,722.9162,-0.0,0.6069257,1.1377364,nan,2,0,0,0
739279274,739277874,-23.55604912047546,-46.730215066571866,727.7456,722.8347,-0.0,0.6067844,1.1383511,nan,2,0,0,0
739490278,739487635,-23.556049002025134,-46.730214976875715,727.6255,722.72394,-0.0,0.5990725,1.1368325,nan,2,0,0,0
739683723,739682415,-23.556048946178628,-46.730214836877984,727.5058,722.60425,-0.0,0.6065769,1.1378748,nan,2,0,0,0
739883584,739882193,-23.5560488390344,-46.730214779652734,727.36707,722.4705,-0.0,0.6064335,1.13764,nan,2,0,0,0
740083708,740081964,-23.556048711132654,-46.73021472872191,727.2239,722.3326,-0.0,0.60630316,1.1382625,nan,2,0,0,0
740282971,740281738,-23.55604862540097,-46.73021471597399,727.07574,722.18994,-0.0,0.6061764,1.138031,nan,2,0,0,0
740482794,740481513,-23.556048526527793,-46.73021468896947,726.9242,722.04364,-0.0,0.60608506,1.1377995,nan,2,0,0,0
740683222,740681287,-23.556048405672787,-46.73021470591598,726.76495,721.8887,-0.0,0.6060245,1.137565,nan,2,0,0,0
740882396,740881061,-23.55604835238317,-46.73021467373744,726.6076,721.7361,-0.0,0.60597473,1.138186,nan,2,0,0,0
741082162,741080835,-23.556048377691635,-46.730214692304955,726.4544,721.58734,-0.0,0.6059357,1.137952,nan,2,0,0,0
741281908,741280610,-23.556048365636155,-46.73021469622522,726.29956,721.4366,-0.0,0.6059222,1.1377181,nan,2,0,0,0
741481824,741480395,-23.556048362958116,-46.73021463281083,726.1475,721.2895,-0.0,0.6058853,1.1374872,nan,2,0,0,0
741686387,741685153,-23.556048363259364,-46.73021468898348,725.9998,721.14655,-0.0,0.60586,1.1381038,nan,2,0,0,0
741886149,741884928,-23.556048405741404,-46.73021468741163,725.8596,721.01025,-0.0,0.6059385,1.1378733,nan,2,0,0,0
742085930,742084702,-23.556048513651096,-46.73021470500375,725.72687,720.88104,-0.0,0.6060416,1.1376454,nan,2,0,0,0
742285791,742284476,-23.556048621692657,-46.73021471137773,725.5918,720.7485,-0.0,0.60615087,1.1382687,nan,2,0,0,0
742485543,742484250,-23.556048786486656,-46.73021471048657,725.45685,720.6158,-0.0,0.60628057,1.1380379,nan,2,0,0,0
742685349,742684049,-23.556048983024784,-46.73021472974178,725.31836,720.4805,-0.0,0.6063219,1.1378069,nan,2,0,0,0
742885476,742883800,-23.556049247817615,-46.73021486914777,725.17566,720.34033,-0.0,0.60639024,1.1375729,nan,2,0,0,0
743085492,743083574,-23.556049659485776,-46.73021502795399,725.04565,720.213,-0.0,0.60646874,1.1381943,nan,2,0,0,0
743284683,743283349,-23.55604966782546,-46.73021491621217,725.07904,720.24866,-0.0,0.60659456,1.1379592,nan,2,0,0,0
743484477,743483123,-23.556049782250163,-46.730214894854186,724.97455,720.1448,-0.0,0.60670376,1.1376817,nan,2,0,0,0
743684336,743682898,-23.55604979728067,-46.73021477573262,724.9176,720.09064,-0.0,0.6067989,1.1373842,nan,2,0,0,0
743883896,743882672,-23.556049847271535,-46.73021467494933,724.84814,720.0264,-0.0,0.60684395,1.1379117,nan,2,0,0,0
744083729,744082446,-23.55604989855961,-46.730214586223916,724.77985,719.9658,-0.0,0.6068597,1.1375701,nan,2,0,0,0
744283983,744282220,-23.556049948193472,-46.73021453345696,724.72516,719.9215,-0.0,0.6068281,1.1372102,nan,2,0,0,0
744483297,744481994,-23.556050012767766,-46.73021446781345,724.6846,719.89264,-0.0,0.6067792,1.13768,nan,2,0,0,0
744683001,744681767,-23.556050058481045,-46.73021440739774,724.6579,719.8795,-0.0,0.6067136,1.1372955,724.5634,2,0,1,0
744882867,744881541,-23.556050110443458,-46.7302143410104,724.64886,719.88727,-0.0,0.6066013,1.1369007,724.5649,2,0,1,0
745083192,745081314,-23.556050121242475,-46.730214264574435,724.6477,719.90607,-0.0,0.6064274,1.1365011,724.56573,2,0,1,0
