timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1635577125,-23.55604208785315,-46.730200110998055,717.4407,713.7994,-0.0,0.74965614,1.1476387,717.33795,2,0,1,0
1635587134,-23.556042084688382,-46.73020010931393,717.44055,713.7896,-0.0,0.74994487,1.147868,717.33795,2,0,1,0
1635777624,-23.55604202417191,-46.730200087191015,717.4365,713.778,-0.0,0.7495537,1.1473975,717.3333,2,0,1,0
1635978189,-23.556041959298522,-46.73020006286003,717.43353,713.7667,-0.0,0.74957114,1.1479993,717.33136,2,0,1,0
1636178678,-23.55604188461351,-46.73020003350473,717.4294,713.7545,-0.0,0.7495877,1.1477637,717.32684,2,0,1,0
1636379201,-23.556041814268255,-46.730200009678974,717.42346,713.74146,-0.0,0.74960345,1.1475344,717.32587,2,0,1,0
1636579738,-23.556041745398176,-46.73019997568297,717.4231,713.7334,-0.0,0.74965453,1.1481405,717.3266,2,0,1,0
1636780258,-23.556041675070077,-46.730199942674055,717.4205,713.7239,-0.0,0.7496648,1.1479092,717.32086,2,0,1,0
1636980792,-23.556041611337385,-46.7301999077892,717.4172,713.71405,-0.0,0.74967414,1.1476809,717.31995,2,0,1,0
1637181312,-23.556041546489734,-46.73019987020508,717.41473,713.7052,-0.0,0.7496826,1.1474555,717.31824,2,0,1,0
1637376827,-23.556041477319482,-46.73019982191739,717.4119,713.6968,-0.0,0.7496537,1.1480614,717.314,2,0,1,0
1637577353,-23.556041414264342,-46.73019976941002,717.41174,713.6913,-0.0,0.7496601,1.1478333,717.3163,2,0,1,0
1637777880,-23.556041346766534,-46.730199714484066,717.41406,713.6887,-0.0,0.7496678,1.1476082,717.3229,2,0,1,0
1637978407,-23.55604127992054,-46.73019966427366,717.4156,713.68524,-0.0,0.7496752,1.1473801,717.3212,2,0,1,0
1638178934,-23.55604122004732,-46.73019961609357,717.417,713.6821,-0.0,0.7496821,1.1479897,717.3222,2,0,1,0
1638379497,-23.556041150945685,-46.73019955884727,717.4208,713.68176,-0.0,0.74965197,1.1477622,717.32623,2,0,1,0
1638579988,-23.556041091158235,-46.730199492501995,717.4217,713.67883,-0.0,0.74966145,1.1475397,717.3267,2,0,1,0
1638780515,-23.556041026173375,-46.730199426334494,717.4222,713.6757,-0.0,0.74963367,1.1473145,717.3215,2,0,1,0
1638981042,-23.556040958975743,-46.73019936221134,717.41986,713.6701,-0.0,0.7496454,1.1479248,717.3196,2,0,1,0
1639176556,-23.55604090486601,-46.73019930265403,717.4188,713.66907,-0.0,0.7496568,1.1477047,717.3192,2,0,1,0
1639377089,-23.556040843268903,-46.73019923303875,717.41925,713.6635,-0.0,0.74959415,1.1474736,717.3192,2,0,1,0
1639577609,-23.556040786997862,-46.730199162712395,717.41895,713.6607,-0.0,0.74957734,1.1480789,717.3192,2,0,1,0
1639778136,-23.55604074137038,-46.73019909294742,717.4194,713.6587,-0.0,0.749604,1.1478528,717.3191,2,0,1,0
1639978663,-23.55604069097432,-46.73019901065909,717.41736,713.6547,-0.0,0.74959743,1.1476269,717.3167,2,0,1,0
1640179190,-23.55604064571563,-46.73019894535238,717.41583,713.65155,-0.0,0.7495984,1.1474035,717.3161,2,0,1,0
1640379717,-23.556040601314606,-46.73019887476873,717.41345,713.64795,-0.0,0.7496066,1.1480123,717.3116,2,0,1,0
1640580244,-23.556040556321797,-46.73019880415234,717.4093,713.643,-0.0,0.74965817,1.1477909,717.30646,2,0,1,0
1640780771,-23.556040515368565,-46.730198737404756,717.4055,713.63885,-0.0,0.74971104,1.1475719,717.3052,2,0,1,0
1640981306,-23.556040476113495,-46.73019867231792,717.4031,713.63635,-0.0,0.7497649,1.1473553,717.3022,2,0,1,0
1641176812,-23.556040432072688,-46.730198609654344,717.40125,713.63464,-0.0,0.7498194,1.1479696,717.3017,2,0,1,0
1641377339,-23.556040386505234,-46.73019855151921,717.4001,713.634,-0.0,0.7498312,1.1477495,717.3003,2,0,1,0
1641577865,-23.556040358116718,-46.7301984902544,717.3982,713.6328,-0.0,0.7498433,1.1475233,717.29767,2,0,1,0
1641778393,-23.556040339505522,-46.73019843809325,717.39606,713.63165,-0.0,0.74985576,1.1472969,717.29407,2,0,1,0
1641978923,-23.556040310010626,-46.730198374798135,717.39276,713.6296,-0.0,0.74990624,1.1479082,717.2922,2,0,1,0
1642179495,-23.55604027620169,-46.73019832283345,717.38727,713.62555,-0.0,0.74991244,1.1476815,717.2873,2,0,1,0
1642379973,-23.55604024115772,-46.7301982840377,717.3843,713.6242,-0.0,0.7499171,1.1474571,717.28595,2,0,1,0
1642580500,-23.556040216680127,-46.73019822435878,717.38354,713.6251,-0.0,0.7499191,1.1472353,717.28595,2,0,1,0
1642781027,-23.556040197262725,-46.73019818053405,717.38367,713.62695,-0.0,0.74991846,1.1478443,717.2858,2,0,1,0
1642981553,-23.55604017315392,-46.73019814607962,717.3838,713.6288,-0.0,0.7499146,1.1476219,717.2858,2,0,1,0
1643182080,-23.556040146643664,-46.730198113580634,717.3837,713.63043,-0.0,0.74990803,1.1474017,717.2858,2,0,1,0
1643377594,-23.55604012028779,-46.73019807990277,717.3838,713.6305,-0.0,0.74993587,1.1480132,717.2858,2,0,1,0
1643578121,-23.556040094317872,-46.73019802551482,717.383,713.63306,-0.0,0.7498806,1.1477704,717.2858,2,0,1,0
1643778648,-23.5560400715556,-46.730197976305554,717.3812,713.63293,-0.0,0.7498654,1.1475307,717.284,2,0,1,0
1643979174,-23.556040052850058,-46.73019791974228,717.38086,713.6341,-0.0,0.7498483,1.1481297,0.0,2,0,0,0
1644179701,-23.5560400244358,-46.73019787646021,717.3782,713.6329,-0.0,0.74982965,1.1478938,0.0,2,0,0,0
1644380228,-23.556040015859214,-46.730197846945885,717.3717,713.6279,-0.0,0.7498095,1.1476612,0.0,2,0,0,0
1644580755,-23.55604000387772,-46.730197819307485,717.36365,713.6214,-0.0,0.749788,1.1474289,0.0,2,0,0,0
1644781281,-23.556040012505782,-46.73019779749805,717.3532,713.6128,-0.0,0.7498406,1.1480377,0.0,2,0,0,0
1644981869,-23.556040023055008,-46.73019777786394,717.34045,713.60187,-0.0,0.74981093,1.1478087,0.0,2,0,0,0
