timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
42256253,-23.556098162308416,-46.7302403297138,723.71625,718.0293,-0.0,0.8114417,1.3471692,723.6153,2,0,1,0
42266276,-23.556098166672832,-46.730240334755074,723.7164,718.0294,-0.0,0.81176263,1.3473674,723.6152,2,0,1,0
42466682,-23.556098247645572,-46.73024044240065,723.7207,718.01685,-0.0,0.8115548,1.3471739,723.6212,2,0,1,0
42667092,-23.556098338023624,-46.730240558803104,723.7235,718.0108,-0.0,0.8114541,1.3469846,723.6254,2,0,1,0
42857482,-23.556098429790012,-46.73024066275354,723.7261,718.0052,-0.0,0.8110039,1.3473109,723.6254,2,0,1,0
43057893,-23.55609852186409,-46.73024076837875,723.7278,717.9986,-0.0,0.81090295,1.3471242,723.62524,2,0,1,0
43258306,-23.556098605384083,-46.730240863309746,723.7278,717.9909,-0.0,0.81077176,1.3469348,723.62634,2,0,1,0
43458715,-23.55609868264744,-46.73024095381348,723.72955,717.9852,-0.0,0.8106352,1.3474607,723.6299,2,0,1,0
43659125,-23.55609876910599,-46.73024104861466,723.73206,717.98047,-0.0,0.8105403,1.347273,723.6351,2,0,1,0
43859536,-23.556098855345834,-46.73024113727871,723.73157,717.97345,-0.0,0.8104368,1.3470873,723.6311,2,0,1,0
44059956,-23.556098936370034,-46.730241228092375,723.7331,717.9682,-0.0,0.8103719,1.3469033,723.63873,2,0,1,0
44260359,-23.55609899486458,-46.73024131446765,723.7367,717.96564,-0.0,0.8102607,1.3474315,723.6415,2,0,1,0
44460770,-23.556099054713158,-46.73024140229256,723.74146,717.9647,-0.0,0.8101539,1.347247,723.6459,2,0,1,0
44661181,-23.55609910315271,-46.730241484914814,723.7461,717.9638,-0.0,0.8100508,1.3470616,723.6496,2,0,1,0
44861593,-23.556099143902273,-46.7302415680961,723.75024,717.96277,-0.0,0.80993867,1.3468782,723.6559,2,0,1,0
45062004,-23.55609918574321,-46.730241639815375,723.75507,717.9627,-0.0,0.80983067,1.3474059,723.65967,2,0,1,0
45262416,-23.556099227455498,-46.73024170330289,723.75995,717.96265,-0.0,0.8097263,1.3472215,723.66376,2,0,1,0
45462828,-23.556099276603693,-46.73024176526358,723.76575,717.96436,-0.0,0.8095901,1.347034,723.6723,2,0,1,0
45663247,-23.55609933060946,-46.73024183142524,723.7706,717.96515,-0.0,0.80949426,1.3468504,723.6773,2,0,1,0
45863684,-23.556099380068563,-46.73024189133574,723.7745,717.96515,-0.0,0.8094004,1.3473799,723.6757,2,0,1,0
46064063,-23.55609942241016,-46.73024195088602,723.7803,717.9673,-0.0,0.80930823,1.3471977,723.68555,2,0,1,0
46264475,-23.556099461374714,-46.730242008255715,723.78754,717.9708,-0.0,0.80921733,1.3470144,723.69244,2,0,1,0
46464888,-23.556099504326323,-46.73024205514755,723.7948,717.97504,-0.0,0.80909306,1.3468306,723.70135,2,0,1,0
46665298,-23.556099547131055,-46.730242095881806,723.80334,717.9802,-0.0,0.8090417,1.3473636,723.70746,2,0,1,0
46865711,-23.556099581661513,-46.73024213894869,723.8094,717.9832,-0.0,0.8089565,1.3471806,723.70807,2,0,1,0
47066124,-23.55609962575059,-46.73024218183664,723.8125,717.98346,-0.0,0.8089055,1.3469967,723.70807,2,0,1,0
47256515,-23.556099664179115,-46.73024222638766,723.81744,717.9856,-0.0,0.8086026,1.3473303,723.70807,2,0,1,0
47456927,-23.556099695506212,-46.7302422627005,723.8199,717.9855,-0.0,0.8087199,1.3471482,723.70807,2,0,1,0
47657340,-23.55609971334232,-46.730242296857874,723.8227,717.9858,-0.0,0.8089243,1.3469651,723.70807,2,0,1,0
47867776,-23.556099724279626,-46.73024231126536,723.8246,717.9855,-0.0,0.809638,1.3469831,723.70807,2,0,1,0
48058167,-23.556099720993714,-46.730242319179006,723.82245,717.9812,-0.0,0.8096017,1.3473203,723.70807,2,0,1,0
48258577,-23.556099718090536,-46.730242321628005,723.8198,717.9766,-0.0,0.8098664,1.3471398,723.70807,2,0,1,0
48458990,-23.556099744221285,-46.730242337574,723.8182,717.9733,-0.0,0.8100155,1.346956,723.70807,2,0,1,0
48659404,-23.55609977491908,-46.73024235879752,723.819,717.97253,-0.0,0.8101878,1.3467759,723.70807,2,0,1,0
48859815,-23.556099804011975,-46.73024237813575,723.8192,717.97144,-0.0,0.8103241,1.3473068,723.70807,2,0,1,0
49060246,-23.556099850654736,-46.730242412012444,723.82526,717.9761,-0.0,0.8104156,1.3471254,723.70807,2,0,1,0
49260676,-23.55609990052123,-46.73024242726199,723.8374,717.9869,-0.0,0.81046677,1.3469453,723.70807,2,0,1,0
49461054,-23.55609991646191,-46.730242431223786,723.8545,718.0022,-0.0,0.81054205,1.3474802,723.70807,2,0,1,0
49661467,-23.556099904261696,-46.73024242975427,723.87054,718.0163,-0.0,0.81051844,1.3472987,723.70807,2,0,1,0
49861881,-23.556099924724386,-46.730242467002135,723.88513,718.02875,-0.0,0.8105257,1.3471184,723.70807,2,0,1,0
50062296,-23.556099973122134,-46.73024252719508,723.90454,718.0459,-0.0,0.81044585,1.3469373,723.70807,2,0,1,0
50262707,-23.55610001724659,-46.73024257726864,723.9271,718.0658,-0.0,0.8104004,1.3474711,723.70807,2,0,1,0
