timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
36143645,-23.55602801908188,-46.73021900980277,720.3469,714.99384,-0.0,0.7230798,1.0456114,720.24603,2,0,1,0
36153667,-23.55602802384913,-46.73021900425802,720.34686,714.9938,-0.0,0.72339416,1.0458477,720.2461,2,0,1,0
36344105,-23.55602810183078,-46.730218911702394,720.345,714.9909,-0.0,0.72300893,1.0453261,720.2427,2,0,1,0
36544566,-23.556028185341393,-46.7302188143359,720.3431,714.9882,-0.0,0.7229341,1.0459352,720.2428,2,0,1,0
36745030,-23.556028270427955,-46.73021872389595,720.3393,714.98376,-0.0,0.722856,1.0456638,720.2334,2,0,1,0
36945488,-23.556028355384527,-46.73021862366411,720.333,714.9771,-0.0,0.722788,1.0454018,720.2276,2,0,1,0
37145947,-23.55602844296071,-46.730218524764354,720.32776,714.9718,-0.0,0.72274965,1.0451504,720.2254,2,0,1,0
37346408,-23.55602852770662,-46.73021843352152,720.32434,714.9687,-0.0,0.72267157,1.0457819,720.2251,2,0,1,0
37546868,-23.556028605745627,-46.73021834944091,720.3235,714.9682,-0.0,0.7225908,1.0455229,720.22754,2,0,1,0
37747332,-23.556028684945964,-46.730218260128396,720.32513,714.9704,-0.0,0.7225416,1.0452739,720.22955,2,0,1,0
37947790,-23.556028760754785,-46.730218177020255,720.3278,714.9737,-0.0,0.72250074,1.0459149,720.2326,2,0,1,0
38148250,-23.556028831481978,-46.73021810075622,720.3305,714.977,-0.0,0.7224205,1.0456707,720.23676,2,0,1,0
38348711,-23.55602888494019,-46.73021802240632,720.3325,714.9798,-0.0,0.7223717,1.0454348,720.2338,2,0,1,0
38549172,-23.556028944150075,-46.73021793705852,720.33246,714.9806,-0.0,0.7223182,1.0460887,720.2341,2,0,1,0
38749647,-23.556029016273907,-46.73021785251536,720.3332,714.98224,-0.0,0.72227347,1.0458546,720.2372,2,0,1,0
38950092,-23.556029082468097,-46.730217767924245,720.3368,714.9868,-0.0,0.72222334,1.0456251,720.24164,2,0,1,0
39150553,-23.556029135222218,-46.73021769445831,720.3396,714.99066,-0.0,0.72210044,1.0453951,720.2412,2,0,1,0
39351014,-23.556029198544593,-46.73021760659836,720.3408,714.99274,-0.0,0.722013,1.046055,720.2402,2,0,1,0
39551479,-23.55602925475776,-46.73021751304103,720.3399,714.9929,-0.0,0.72197104,1.0458318,720.2393,2,0,1,0
39751935,-23.556029305298587,-46.73021743614369,720.34,714.99426,-0.0,0.7219236,1.0456119,720.2376,2,0,1,0
