timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1792369648,-23.55602164748446,-46.73020013548256,717.27496,713.0455,-0.0,0.74929667,1.1475986,717.1726,2,0,1,0
1792379675,-23.556021647124243,-46.730200135632266,717.2749,713.0454,-0.0,0.7495821,1.1478271,717.1726,2,0,1,0
1792580186,-23.556021625545526,-46.730200123497184,717.2741,713.04254,-0.0,0.74952704,1.1476032,717.17175,2,0,1,0
1792770688,-23.5560216138642,-46.730200121621245,717.27374,713.04083,-0.0,0.7492295,1.1471567,717.17316,2,0,1,0
1792971189,-23.556021592568502,-46.730200127323876,717.27435,713.03973,-0.0,0.7492542,1.1477664,717.17255,2,0,1,0
1793181768,-23.556021571898896,-46.730200139533785,717.2757,713.0392,-0.0,0.74956256,1.1477777,717.1751,2,0,1,0
1793377230,-23.55602154566307,-46.730200149208144,717.2753,713.03687,-0.0,0.7495112,1.1475544,717.1727,2,0,1,0
1793577744,-23.55602151660554,-46.7302001810849,717.2736,713.0329,-0.0,0.74953663,1.1473353,717.16486,2,0,1,0
1793773257,-23.556021488885964,-46.73020020355862,717.26984,713.02673,-0.0,0.74952275,1.1479415,717.1661,2,0,1,0
1793973759,-23.55602145604615,-46.730200240333374,717.26843,713.0227,-0.0,0.7495093,1.1477165,717.1633,2,0,1,0
1794174273,-23.556021412579927,-46.730200283311326,717.2669,713.0185,-0.0,0.74949783,1.1474859,717.16254,2,0,1,0
1794374793,-23.556021382776226,-46.73020032284618,717.2653,713.0139,-0.0,0.7494904,1.1472607,717.1614,2,0,1,0
1794575303,-23.556021354130372,-46.7302003649353,717.266,713.0114,-0.0,0.74948776,1.1478645,717.1614,2,0,1,0
1794775815,-23.556021323477573,-46.73020042470774,717.26697,713.0091,-0.0,0.749491,1.1476363,717.1614,2,0,1,0
1794976329,-23.556021284419725,-46.7302004758771,717.27045,713.0088,-0.0,0.7495003,1.1474108,717.1614,2,0,1,0
1795176843,-23.5560212371026,-46.73020054137556,717.27484,713.0132,-0.0,0.74951565,1.147188,717.1614,2,0,1,0
1795377358,-23.55602120461441,-46.73020060941426,717.2765,713.0066,-0.0,0.7494617,1.1477898,717.1614,2,0,1,0
1795577871,-23.556021162957848,-46.730200660574255,717.2765,713.0021,-0.0,0.74949485,1.1475664,717.1614,2,0,1,0
1795778385,-23.55602112357408,-46.73020072657796,717.2773,712.99786,-0.0,0.7495687,1.1473452,717.1614,2,0,1,0
1795978900,-23.556021079027193,-46.73020079072913,717.2775,712.99316,-0.0,0.74960434,1.1479552,717.1614,2,0,1,0
1796179413,-23.556021041907645,-46.730200861565336,717.2824,712.99255,-0.0,0.74964154,1.1477311,717.1614,2,0,1,0
1796379927,-23.556021007669827,-46.73020093794982,717.28937,712.99396,-0.0,0.7496782,1.1475093,717.1614,2,0,1,0
1796580473,-23.55602097250573,-46.73020102875229,717.2975,712.9959,-0.0,0.74975145,1.1472925,717.1614,2,0,1,0
1796770928,-23.556020935471945,-46.73020110430406,717.30383,712.9959,-0.0,0.74952096,1.1476765,717.1614,2,0,1,0
1796971443,-23.556020911689,-46.73020118344395,717.3048,712.9901,-0.0,0.74957985,1.1474597,717.1614,2,0,1,0
1797171959,-23.55602088108767,-46.730201244025714,717.30444,712.98975,-0.0,0.7496333,1.1472452,717.1614,2,0,1,0
1797372469,-23.55602084364221,-46.730201300088396,717.3102,712.98114,-0.0,0.74960285,1.1470279,717.1614,2,0,1,0
1797578030,-23.55602081021059,-46.73020139246739,717.31256,712.9763,-0.0,0.7499056,1.1478672,717.1614,2,0,1,0
1797778509,-23.556020780784248,-46.73020146108618,717.3136,712.9697,-0.0,0.7499431,1.1476502,717.1614,2,0,1,0
1797979027,-23.5560207622416,-46.73020155272137,717.31775,712.9662,-0.0,0.7499371,1.1474274,717.1614,2,0,1,0
1798179537,-23.556020743793304,-46.73020162351549,717.3193,712.95953,-0.0,0.7499276,1.147207,717.1614,2,0,1,0
1798370026,-23.556020706922478,-46.73020169131559,717.3196,712.9517,-0.0,0.74962133,1.1475884,717.1614,2,0,1,0
1798570542,-23.55602070640786,-46.73020174467434,717.3208,712.9445,-0.0,0.74964607,1.1473732,717.1614,2,0,1,0
