timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
278134415,-23.556104518567825,-46.730194038940134,719.48816,719.0626,-0.0,0.66217196,1.0484328,719.3934,2,0,1,0
278144438,-23.556104516550178,-46.73019404165111,719.4882,719.0627,-0.0,0.6624902,1.0486743,719.39307,2,0,1,0
278334885,-23.556104486269433,-46.73019409627065,719.4904,719.06793,-0.0,0.6621591,1.0490733,719.3968,2,0,1,0
278535364,-23.556104458690314,-46.730194154230375,719.49304,719.074,-0.0,0.6620613,1.0488199,719.40393,2,0,1,0
278735829,-23.55610442377177,-46.7301942076523,719.5004,719.0843,-0.0,0.66204625,1.0485686,719.40967,2,0,1,0
278946324,-23.55610439667723,-46.73019425914217,719.5041,719.0911,-0.0,0.662352,1.0485622,719.40564,2,0,1,0
279136773,-23.55610437297366,-46.73019430084539,719.5059,719.0961,-0.0,0.6620615,1.0489663,719.4098,2,0,1,0
279337244,-23.55610434771773,-46.73019434967807,719.513,719.10675,-0.0,0.6620516,1.0487224,719.4198,2,0,1,0
279542732,-23.55610432244035,-46.73019440088959,719.51794,719.1151,-0.0,0.6623469,1.0487205,719.4217,2,0,1,0
279743200,-23.556104302972553,-46.730194449097745,719.52405,719.1247,-0.0,0.6623286,1.048479,719.4281,2,0,1,0
279943672,-23.55610428522007,-46.730194497530455,719.5291,719.1333,-0.0,0.6623107,1.0491257,719.43066,2,0,1,0
280134126,-23.556104264229926,-46.730194540101465,719.5316,719.1396,-0.0,0.6619782,1.0486364,719.4309,2,0,1,0
280344615,-23.556104232554407,-46.73019458603605,719.5324,719.1443,-0.0,0.66228396,1.0486349,719.42914,2,0,1,0
280545151,-23.55610420047686,-46.73019463242908,719.5345,719.1503,-0.0,0.66229576,1.0483935,719.43384,2,0,1,0
280745560,-23.556104169492826,-46.730194677201155,719.53644,719.1571,-0.0,0.66219807,1.049037,719.4359,2,0,1,0
280936009,-23.556104137531065,-46.73019471104979,719.53827,719.16284,-0.0,0.6618669,1.0485543,719.434,2,0,1,0
281136479,-23.55610410841351,-46.730194747455016,719.5397,719.1688,-0.0,0.66181946,1.0483148,719.4393,2,0,1,0
281336951,-23.556104079682985,-46.73019478592565,719.5395,719.17303,-0.0,0.66181374,1.0489646,719.43427,2,0,1,0
281542472,-23.556104058438756,-46.730194830898874,719.5365,719.1745,-0.0,0.6621119,1.0489666,719.4298,2,0,1,0
281742907,-23.556104044939197,-46.730194876300146,719.53345,719.1762,-0.0,0.6620955,1.0487282,719.4319,2,0,1,0
281943379,-23.556104030788887,-46.73019491884776,719.5311,719.1785,-0.0,0.6620813,1.0484866,719.426,2,0,1,0
282143851,-23.556104012151938,-46.730194961039835,719.5285,719.1812,-0.0,0.66207004,1.0482478,719.4266,2,0,1,0
282344323,-23.55610399440696,-46.73019500431257,719.526,719.184,-0.0,0.66202474,1.048895,719.4208,2,0,1,0
282534771,-23.556103981791864,-46.73019504369075,719.52295,719.18646,-0.0,0.6616687,1.048412,719.42065,2,0,1,0
282735243,-23.556103964973158,-46.73019507344835,719.521,719.1901,-0.0,0.66161877,1.0481738,719.4183,2,0,1,0
282935715,-23.556103941306038,-46.73019510612511,719.51886,719.1936,-0.0,0.6616112,1.0488216,719.41693,2,0,1,0
283146211,-23.556103921140316,-46.73019514446474,719.51575,719.1965,-0.0,0.66188586,1.0488222,719.41125,2,0,1,0
283336659,-23.556103901249042,-46.7301951679513,719.5106,719.1971,-0.0,0.66160774,1.048346,719.4064,2,0,1,0
283537131,-23.5561038787344,-46.730195205914356,719.50507,719.1981,-0.0,0.661574,1.0481099,719.4001,2,0,1,0
283742615,-23.556103853312294,-46.73019525664402,719.5022,719.20166,-0.0,0.6618886,1.0490035,719.39734,2,0,1,0
283943086,-23.55610382289325,-46.73019529899048,719.49976,719.2057,-0.0,0.66185457,1.0487599,719.39734,2,0,1,0
284143559,-23.55610380221936,-46.73019535025345,719.4962,719.2088,-0.0,0.66183275,1.0485163,719.39105,2,0,1,0
284334008,-23.556103783932986,-46.730195400629924,719.4961,719.21533,-0.0,0.6614998,1.0489211,719.39105,2,0,1,0
284544502,-23.55610376576561,-46.73019542892795,719.4942,719.22046,-0.0,0.6617799,1.0489031,719.39105,2,0,1,0
284744974,-23.556103746217403,-46.730195449670795,719.4956,719.22815,-0.0,0.66177636,1.0486336,719.39105,2,0,1,0
284945447,-23.556103732976208,-46.73019548193119,719.497,719.236,-0.0,0.6618197,1.049265,719.39105,2,0,1,0
285135895,-23.556103735079624,-46.73019552084857,719.49866,719.244,-0.0,0.6615417,1.0487609,719.39105,2,0,1,0
285336367,-23.556103748173953,-46.730195571058964,719.4982,719.24994,-0.0,0.6615524,1.0484986,719.39105,2,0,1,0
285536839,-23.55610375554662,-46.73019561176572,719.49554,719.2535,-0.0,0.66158783,1.049134,719.38904,2,0,1,0
285737312,-23.55610375809816,-46.73019563488506,719.4918,719.256,-0.0,0.6616258,1.0488789,719.3862,2,0,1,0
285937783,-23.556103759307465,-46.730195666701036,719.49036,719.2608,-0.0,0.6616621,1.0486218,719.38586,2,0,1,0
286143267,-23.556103756858857,-46.730195706558725,719.4894,719.2664,-0.0,0.6620087,1.0486097,719.38275,2,0,1,0
286343739,-23.55610375218354,-46.73019571961305,719.4884,719.27203,-0.0,0.66198456,1.0492421,719.38214,2,0,1,0
286544211,-23.556103739438708,-46.73019572176967,719.4904,719.2807,-0.0,0.6619626,1.0489817,719.38214,2,0,1,0
286744683,-23.55610373066271,-46.730195743097276,719.49615,719.293,-0.0,0.6619411,1.0487252,719.38214,2,0,1,0
286935131,-23.556103727523674,-46.73019577871424,719.50256,719.306,-0.0,0.6615903,1.0491198,719.38214,2,0,1,0
287135603,-23.556103723536634,-46.73019582093204,719.5084,719.31836,-0.0,0.66159123,1.0488681,719.38214,2,0,1,0
287346101,-23.556103707435152,-46.7301958849593,719.51825,719.3345,-0.0,0.66195494,1.0488641,719.38214,2,0,1,0
287536547,-23.556103691751773,-46.730195926161954,719.5272,719.35034,-0.0,0.6616213,1.0483778,719.38214,2,0,1,0
287742070,-23.556103664860927,-46.730195960700605,719.53766,719.3672,-0.0,0.66193676,1.0483739,719.38214,2,0,1,0
287942503,-23.556103639410942,-46.73019598478597,719.54834,719.3843,-0.0,0.6619195,1.0490209,0.0,2,0,0,0
288142975,-23.556103613741186,-46.73019601977372,719.5556,719.3979,-0.0,0.66189986,1.0487709,0.0,2,0,0,0
288343447,-23.55610359064334,-46.73019605487142,719.5595,719.40826,-0.0,0.6618428,1.0485221,0.0,2,0,0,0
288533896,-23.556103565998484,-46.73019608004679,719.56445,719.4196,-0.0,0.6614646,1.0489228,0.0,2,0,0,0
288734389,-23.556103550146787,-46.73019610258135,719.5655,719.4266,-0.0,0.661484,1.0486802,0.0,2,0,0,0
288944864,-23.556103541825344,-46.730196152214,719.5674,719.4351,-0.0,0.66176957,1.0486774,0.0,2,0,0,0
289145351,-23.556103539181617,-46.73019621534306,719.56757,719.44183,-0.0,0.6617335,1.0484356,0.0,2,0,0,0
289335785,-23.556103542740917,-46.73019628208129,719.5684,719.4493,-0.0,0.6613446,1.0488387,0.0,2,0,0,0
289536278,-23.556103549067238,-46.73019634308881,719.56934,719.45667,-0.0,0.66131634,1.0485982,0.0,2,0,0,0
289736780,-23.556103549238777,-46.730196392679346,719.5721,719.46594,-0.0,0.6612887,1.0483607,0.0,2,0,0,0
289937201,-23.556103551809617,-46.73019644690124,719.5773,719.47766,-0.0,0.66126245,1.0481261,0.0,2,0,0,0
290137674,-23.556103554593804,-46.730196488606786,719.5853,719.49194,-0.0,0.6612381,1.0487771,0.0,2,0,0,0
290338145,-23.556103556286615,-46.73019650926542,719.5923,719.5054,-0.0,0.66121507,1.0485425,0.0,2,0,0,0
290543629,-23.556103558254943,-46.73019652142622,719.5959,719.5156,-0.0,0.66147274,1.0485497,0.0,2,0,0,0
290744103,-23.55610356866265,-46.730196529662074,719.5955,719.5214,-0.0,0.661381,1.048309,0.0,2,0,0,0
290944574,-23.556103584228108,-46.730196544639114,719.5919,719.52356,-0.0,0.6613343,1.0489576,0.0,2,0,0,0
291135023,-23.556103596932196,-46.73019655876005,719.5917,719.5296,-0.0,0.6610149,1.0484796,0.0,2,0,0,0
291335495,-23.556103613279195,-46.73019658044085,719.5921,719.53625,-0.0,0.6610106,1.0482411,0.0,2,0,0,0
291535967,-23.5561036292038,-46.7301966152368,719.5955,719.5462,-0.0,0.6609941,1.0488914,0.0,2,0,0,0
291736439,-23.556103636875577,-46.73019665882061,719.6024,719.5593,-0.0,0.66098106,1.0486563,0.0,2,0,0,0
291936911,-23.556103636640795,-46.73019668426263,719.6072,719.5703,-0.0,0.66096884,1.0484211,0.0,2,0,0,0
292137384,-23.55610363958793,-46.730196697803486,719.6089,719.5783,-0.0,0.6609603,1.0481886,0.0,2,0,0,0
292337862,-23.55610364977908,-46.730196723909806,719.6121,719.5879,-0.0,0.6609393,1.048843,0.0,2,0,0,0
292543340,-23.556103660679938,-46.73019674802323,719.61993,719.6024,-0.0,0.66120005,1.0488538,0.0,2,0,0,0
292733788,-23.556103666347997,-46.73019674886295,719.6266,719.6149,-0.0,0.66087496,1.0483775,0.0,2,0,0,0
292944284,-23.556103663509145,-46.73019676306811,719.632,719.6268,-0.0,0.66117996,1.0483828,0.0,2,0,0,0
293144788,-23.556103653840104,-46.73019677114724,719.6364,719.63745,-0.0,0.6611739,1.0490373,0.0,2,0,0,0
293345229,-23.55610364671831,-46.73019677841004,719.64136,719.64874,-0.0,0.6611342,1.0488008,0.0,2,0,0,0
293535677,-23.55610364656072,-46.73019678476763,719.6464,719.6601,-0.0,0.6607702,1.0483245,0.0,2,0,0,0
293736150,-23.556103645811337,-46.73019678034445,719.65186,719.67163,-0.0,0.66072744,1.0489783,0.0,2,0,0,0
