timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
382541112,382539776,-23.556053367390763,-46.73020591313333,725.6675,724.2572,-0.0,0.59810936,1.1373706,725.57184,2,0,1,0
382741333,382739561,-23.556053475439285,-46.730206014511936,725.66895,724.274,-0.0,0.5980741,1.1371377,725.57263,2,0,1,0
382940638,382939347,-23.556053574654452,-46.730206117489296,725.66956,724.2946,-0.0,0.5980308,1.1369079,725.57166,2,0,1,0
383140585,383139133,-23.556053672756796,-46.73020623427883,725.67175,724.31696,-0.0,0.5979956,1.1366783,725.5787,2,0,1,0
383350880,383348907,-23.556053779833487,-46.73020634187818,725.6747,724.33997,-0.0,0.5983312,1.1366767,725.5764,2,0,1,0
383550451,383548693,-23.556053881434014,-46.730206446892865,725.6773,724.3626,-0.0,0.5982956,1.1372775,725.5815,2,0,1,0
383744673,383743485,-23.55605397687226,-46.73020655617166,725.68066,724.3856,-0.0,0.5979463,1.1368166,725.5827,2,0,1,0
383945107,383943271,-23.556054057918427,-46.730206685668165,725.6824,724.40784,-0.0,0.5980643,1.1365883,725.579,2,0,1,0
384144763,384143061,-23.55605412848399,-46.73020683889683,725.6824,724.42755,-0.0,0.5981981,1.1371914,725.58026,2,0,1,0
384344589,384342846,-23.55605421396426,-46.730207004259384,725.6824,724.4476,-0.0,0.5983599,1.1369635,725.57764,2,0,1,0
384543843,384542630,-23.556054301537756,-46.73020715453497,725.6804,724.4659,-0.0,0.59851766,1.1367358,725.57367,2,0,1,0
384744269,384742416,-23.556054397588685,-46.730207283518055,725.6799,724.4852,-0.0,0.59867024,1.1365108,725.5788,2,0,1,0
384943371,384942202,-23.556054496792594,-46.730207395807234,725.6842,724.5095,-0.0,0.5988334,1.1371126,725.5819,2,0,1,0
385143192,385141992,-23.55605458197644,-46.730207480580816,725.6902,724.5353,-0.0,0.5989902,1.1368853,725.58716,2,0,1,0
385343191,385341773,-23.556054653311758,-46.730207574185535,725.69806,724.5635,-0.0,0.5991421,1.1366553,725.58844,2,0,1,0
385542776,385541559,-23.55605471520692,-46.73020768688989,725.7087,724.59393,-0.0,0.5992882,1.1372557,725.58844,2,0,1,0
385743112,385741345,-23.55605476858981,-46.73020777679655,725.72095,724.62616,-0.0,0.59943056,1.1370263,725.58844,2,0,1,0
385942338,385941131,-23.55605480482808,-46.73020785494706,725.7347,724.66,-0.0,0.59956837,1.1367973,725.58844,2,0,1,0
386142603,386140917,-23.55605476412085,-46.73020791055599,725.7647,724.7116,-0.0,0.5996243,1.1365665,725.58844,2,0,1,0
386341992,386340703,-23.556054661820777,-46.730207996020745,725.8434,724.80896,-0.0,0.5997535,1.1371684,725.58844,2,0,1,0
386541774,386540489,-23.55605457568598,-46.73020807909497,725.97345,724.9586,-0.0,0.59988093,1.136937,725.58844,2,0,1,0
386741695,386740275,-23.55605454299198,-46.7302081293837,726.1268,725.1321,-0.0,0.60000557,1.1367061,725.58844,2,0,1,0
386941418,386940061,-23.556054486689824,-46.73020812325768,726.2896,725.3151,-0.0,0.60010606,1.1373066,725.58844,2,0,1,0
387141072,387139850,-23.556054397208563,-46.73020807806109,726.4629,725.50836,-0.0,0.60018235,1.1370764,725.58844,2,0,1,0
387340939,387339632,-23.556054285858043,-46.7302080216475,726.64636,725.7118,-0.0,0.60026664,1.1368463,725.58844,2,0,1,0
387551232,387549406,-23.556054159338206,-46.73020791534282,726.8497,725.9351,-0.0,0.6007135,1.136845,725.58844,2,0,1,0
387740436,387739204,-23.556054076875288,-46.73020781774883,727.04553,726.1505,-0.0,0.6003272,1.1372191,725.58844,2,0,1,0
387940329,387938991,-23.5560540183652,-46.73020776391874,727.2642,726.3896,-0.0,0.60034,1.1369871,725.58844,2,0,1,0
388145549,388143771,-23.556053965957897,-46.73020767699556,727.50165,726.64856,-0.0,0.60029984,1.1367531,725.58844,2,0,1,0
388345006,388343558,-23.55605395009924,-46.73020758806079,727.73584,726.9013,-0.0,0.6002229,1.1365247,725.58844,2,0,1,0
388544628,388543344,-23.55605394631643,-46.73020749342104,727.97986,727.16547,-0.0,0.6000444,1.1371288,725.58844,2,0,1,0
388744828,388743130,-23.55605396558216,-46.73020741006261,728.2333,727.4387,-0.0,0.5998009,1.1369009,725.58844,2,0,1,0
388944147,388942916,-23.55605393911263,-46.73020739634399,728.4916,727.717,-0.0,0.5995115,1.1366756,725.58844,2,0,1,0
389143924,389142702,-23.556053873781998,-46.73020739538964,728.75684,728.002,-0.0,0.5992244,1.1372811,725.58844,2,0,1,0
389344233,389342489,-23.556053832477634,-46.73020733871876,729.0238,728.2892,-0.0,0.5989223,1.1370533,725.58844,2,0,1,0
389543498,389542275,-23.556053736342,-46.73020728267944,729.2949,728.58026,-0.0,0.5986493,1.1368256,725.58844,2,0,1,0
389743936,389742061,-23.556053676153038,-46.730207279656184,729.56396,728.86926,-0.0,0.5983984,1.1365979,725.58844,2,0,1,0
389943161,389941850,-23.556053720197088,-46.73020733001743,729.8351,729.1604,-0.0,0.5981906,1.1372018,725.58844,2,0,1,0
390142858,390141634,-23.556053710458883,-46.73020743790564,730.11426,729.4588,-0.0,0.5980431,1.1369717,725.58844,2,0,1,0
390342643,390341420,-23.556053596803928,-46.73020754299398,730.39557,729.75903,-0.0,0.5979541,1.1367446,nan,2,0,0,0
390542540,390541206,-23.556053506517525,-46.73020759674101,730.68164,730.06433,-0.0,0.59791857,1.1373497,nan,2,0,0,0
390742285,390740997,-23.55605343100915,-46.73020757135747,730.96936,730.37115,-0.0,0.5979173,1.13712,nan,2,0,0,0
