timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
75353951,-23.556081847168425,-46.73021104343778,720.14624,716.79443,-0.0,0.65959907,1.0487708,720.0535,2,0,1,0
75363974,-23.5560818475206,-46.730211038671925,720.1466,716.7948,-0.0,0.6599137,1.0490192,720.0534,2,0,1,0
75564429,-23.55608185530386,-46.73021094552858,720.15186,716.81036,-0.0,0.65990937,1.0487915,720.05756,2,0,1,0
75754864,-23.5560818605061,-46.730210857768,720.15704,716.82587,-0.0,0.65959144,1.049215,720.0615,2,0,1,0
75955318,-23.556081867751715,-46.730210769716216,720.1643,716.8437,-0.0,0.6595516,1.0489833,720.0724,2,0,1,0
76155775,-23.556081869309974,-46.730210677252366,720.17334,716.86237,-0.0,0.6595533,1.0487533,720.0836,2,0,1,0
76356233,-23.556081867631637,-46.73021058415579,720.18243,716.8817,-0.0,0.6595554,1.0494231,720.0864,2,0,1,0
76556688,-23.556081870002526,-46.730210491682,720.1903,716.89886,-0.0,0.6595793,1.049197,720.0947,2,0,1,0
76757149,-23.55608187209092,-46.73021040182738,720.1987,716.9176,-0.0,0.65956473,1.04897,720.10315,2,0,1,0
76957601,-23.55608187266823,-46.730210306973,720.2081,716.9368,-0.0,0.6595523,1.0487415,720.1166,2,0,1,0
77158058,-23.556081872239396,-46.730210208222324,720.2174,716.95557,-0.0,0.6595802,1.0494155,720.1162,2,0,1,0
77358514,-23.556081873006995,-46.73021011491056,720.2265,716.9744,-0.0,0.6595762,1.049185,720.1162,2,0,1,0
77558971,-23.556081861542754,-46.73021001537513,720.23474,716.9919,-0.0,0.6597013,1.048956,720.1162,2,0,1,0
77759469,-23.556081831464624,-46.73020992144995,720.2431,717.0094,-0.0,0.659954,1.0487291,720.1162,2,0,1,0
77959884,-23.556081779383756,-46.73020984680335,720.25476,717.0298,-0.0,0.66037893,1.0494043,720.1162,2,0,1,0
78160341,-23.556081726530454,-46.730209763743126,720.26874,717.05286,-0.0,0.6607814,1.0491786,720.1162,2,0,1,0
78360798,-23.556081677101904,-46.730209673604314,720.2825,717.0751,-0.0,0.6611878,1.0489515,720.1162,2,0,1,0
78561263,-23.556081628454898,-46.73020956913579,720.2987,717.0994,-0.0,0.6615652,1.0487232,720.1162,2,0,1,0
78761733,-23.556081587465712,-46.73020947455567,720.3149,717.1234,-0.0,0.6618962,1.0493941,720.1162,2,0,1,0
78962168,-23.556081553295467,-46.73020942607211,720.337,717.15283,-0.0,0.662176,1.0491639,720.1162,2,0,1,0
79162625,-23.556081514828342,-46.730209393911124,720.36017,717.183,-0.0,0.6623858,1.0489357,720.1162,2,0,1,0
79353059,-23.556081482283368,-46.730209357013536,720.381,717.21,-0.0,0.6621668,1.0493609,720.1162,2,0,1,0
79563539,-23.556081452754665,-46.73020931606234,720.4007,717.23584,-0.0,0.66273344,1.0493841,720.1162,2,0,1,0
79763995,-23.55608143259805,-46.73020929139924,720.4153,717.256,-0.0,0.66280925,1.0491555,720.1162,2,0,1,0
79964452,-23.556081417389596,-46.730209258586825,720.4247,717.2705,-0.0,0.6628349,1.0489285,720.1162,2,0,1,0
80154887,-23.5560814167292,-46.73020922264182,720.43396,717.28455,-0.0,0.66240394,1.0493519,720.1162,2,0,1,0
80355344,-23.55608142743386,-46.73020919510166,720.4397,717.2949,-0.0,0.6623862,1.0491174,720.1162,2,0,1,0
80555800,-23.556081448256233,-46.73020917821711,720.4432,717.3028,-0.0,0.6623474,1.048876,720.1162,2,0,1,0
80756258,-23.556081472362376,-46.730209162772844,720.44666,717.31085,-0.0,0.6621747,1.0495325,720.1162,2,0,1,0
80956747,-23.55608150158124,-46.73020913390818,720.44635,717.31433,-0.0,0.6621147,1.0492933,720.1162,2,0,1,0
81157171,-23.55608151816463,-46.73020910263078,720.44366,717.31573,-0.0,0.66209114,1.049056,720.1162,2,0,1,0
81357628,-23.5560815309191,-46.73020908242944,720.4409,717.31726,-0.0,0.6619919,1.0488156,720.1162,2,0,1,0
81558085,-23.556081533019295,-46.73020905841776,720.4432,717.3238,-0.0,0.6618807,1.0494771,720.1162,2,0,1,0
81758544,-23.556081521643506,-46.73020902869233,720.44617,717.3309,-0.0,0.6617586,1.0492358,720.1162,2,0,1,0
81959084,-23.556081680666516,-46.730208961897375,720.46155,717.3501,-0.0,0.66170645,1.0490025,720.1162,2,0,1,0
82159462,-23.556082198437938,-46.73020869381117,720.4932,717.38556,-0.0,0.6615892,1.0487689,0.0,2,0,0,0
82359913,-23.556082917127437,-46.73020823685593,720.5185,717.41473,-0.0,0.6614351,1.0494332,0.0,2,0,0,0
82560370,-23.556083795730853,-46.73020785415196,720.5168,717.4167,-0.0,0.66127753,1.049192,0.0,2,0,0,0
82760827,-23.556084792308635,-46.73020797628621,720.4913,717.39465,-0.0,0.66114247,1.0489534,0.0,2,0,0,0
82961304,-23.55608543511244,-46.73020834089798,720.46606,717.3736,-0.0,0.6609729,1.0496104,0.0,2,0,0,0
83161742,-23.556085868659,-46.73020848709599,720.47076,717.382,-0.0,0.66085124,1.0493615,0.0,2,0,0,0
83362199,-23.556085498691015,-46.730207965695456,720.4657,717.3823,-0.0,0.66073537,1.0491065,0.0,2,0,0,0
83562656,-23.556083962059994,-46.73020680506986,720.4331,717.3529,-0.0,0.66053855,1.0488374,0.0,2,0,0,0
