timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
38179735,-23.556089405927334,-46.73021750255569,720.023,714.7547,-0.0,0.8699048,1.1045903,719.92554,2,0,1,0
38189756,-23.556089404504306,-46.73021750107868,720.0233,714.755,-0.0,0.869936,1.1046083,719.9255,2,0,1,0
38380182,-23.556089373054792,-46.73021747675634,720.02985,714.76196,-0.0,0.7945704,1.0950946,719.929,2,0,1,0
38580634,-23.556089357060955,-46.73021746698033,720.0316,714.7644,-0.0,0.75454193,1.087366,719.9299,2,0,1,0
38781087,-23.55608934506136,-46.73021745964388,720.0333,714.7673,-0.0,0.7299049,1.0828534,719.9293,2,0,1,0
38981546,-23.556089336020534,-46.73021745262805,720.03516,714.7707,-0.0,0.71341294,1.0773644,719.93524,2,0,1,0
39181989,-23.55608932518461,-46.73021744076764,720.0374,714.77496,-0.0,0.7017746,1.0727584,719.9352,2,0,1,0
39372419,-23.55608931631813,-46.73021742850358,720.0378,714.7778,-0.0,0.6931328,1.0701869,719.93134,2,0,1,0
39572871,-23.55608930932603,-46.730217418391774,720.03644,714.7793,-0.0,0.68678117,1.0667592,719.9331,2,0,1,0
39783345,-23.556089300235186,-46.73021740560803,720.0358,714.7821,-0.0,0.68218964,1.0639808,719.9318,2,0,1,0
39983806,-23.556089284354968,-46.7302173910647,720.0354,714.7856,-0.0,0.678539,1.0614685,719.93536,2,0,1,0
40174227,-23.556089266216752,-46.73021738233948,720.0373,714.7919,-0.0,0.6754776,1.060299,719.9366,2,0,1,0
40374679,-23.55608924734534,-46.73021737307458,720.037,714.7964,-0.0,0.6732945,1.0583555,719.93414,2,0,1,0
40575131,-23.55608922273874,-46.730217359566936,720.0373,714.80194,-0.0,0.671651,1.0566661,719.93713,2,0,1,0
40775583,-23.556089195610998,-46.730217348240714,720.03723,714.8086,-0.0,0.6702813,1.0551772,719.9326,2,0,1,0
40976040,-23.556089156215613,-46.73021733479218,720.03345,714.8104,-0.0,0.6692874,1.0549073,719.92694,2,0,1,0
41176487,-23.556089109926784,-46.73021732134995,720.03046,714.8135,-0.0,0.6686029,1.0537373,719.93054,2,0,1,0
41376940,-23.556089061529168,-46.73021730473849,720.03064,714.8209,-0.0,0.668106,1.0527048,719.93335,2,0,1,0
41577392,-23.55608901571053,-46.730217287233266,720.03394,714.8317,-0.0,0.66773194,1.0527636,719.93884,2,0,1,0
