timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
256518412,256517205,-23.556048036536122,-46.73020216235597,725.60175,724.6037,-0.0,0.5941411,1.1358554,725.50323,2,0,1,0
256723190,256721982,-23.556047932587738,-46.730202205181904,725.60596,724.6114,-0.0,0.59410316,1.1356933,725.5054,2,0,1,0
256923169,256921767,-23.5560478212206,-46.73020222729133,725.60925,724.6189,-0.0,0.59405947,1.1355308,725.50775,2,0,1,0
257123254,257121552,-23.556047719044354,-46.73020225009779,725.6112,724.62494,-0.0,0.59398544,1.1361703,725.5101,2,0,1,0
257323022,257321336,-23.55604760911808,-46.730202271559286,725.6128,724.6302,-0.0,0.5939766,1.1360034,725.5112,2,0,1,0
257522260,257521121,-23.55604750575505,-46.73020229838953,725.61383,724.63477,-0.0,0.5939722,1.1358334,725.5114,2,0,1,0
257722060,257720906,-23.55604739884238,-46.73020230256592,725.6156,724.6401,-0.0,0.5939716,1.1364689,725.5148,2,0,1,0
257921832,257920691,-23.55604728395455,-46.73020230082741,725.61884,724.6468,-0.0,0.59391826,1.1362866,725.5162,2,0,1,0
258121895,258120476,-23.5560471616501,-46.730202302542516,725.6236,724.65485,-0.0,0.5939743,1.1361066,725.5243,2,0,1,0
258321631,258320265,-23.556047040415578,-46.730202312920355,725.6298,724.6642,-0.0,0.5940471,1.1359215,725.5277,2,0,1,0
258521191,258520046,-23.55604693350077,-46.73020228905019,725.6339,724.6712,-0.0,0.5941354,1.1365517,725.52673,2,0,1,0
258721003,258719831,-23.556046835911935,-46.730202278141945,725.6346,724.67474,-0.0,0.5942297,1.1363618,725.5225,2,0,1,0
258920774,258919615,-23.556046728878123,-46.730202255360034,725.6335,724.67596,-0.0,0.5943288,1.1361696,725.5233,2,0,1,0
259120623,259119401,-23.556046618770672,-46.73020224937553,725.6331,724.6772,-0.0,0.5943766,1.1367916,725.52435,2,0,1,0
259320956,259319186,-23.556046433583667,-46.730202313367656,725.63586,724.6803,-0.0,0.5944411,1.136593,725.52435,2,0,1,0
259520190,259518970,-23.556046258683217,-46.73020240517478,725.63995,724.6827,-0.0,0.5944998,1.136395,725.52435,2,0,1,0
259720156,259718755,-23.556046058650114,-46.73020255318379,725.64667,724.68616,-0.0,0.5945113,1.1361935,725.52435,2,0,1,0
259924952,259923534,-23.556045858403674,-46.73020259498286,725.656,724.6911,-0.0,0.5945612,1.1368122,725.52435,2,0,1,0
260124516,260123319,-23.556045668617468,-46.730202587935246,725.66534,724.6943,-0.0,0.59461236,1.1366136,725.52435,2,0,1,0
260324327,260323103,-23.556045493950744,-46.730202556069564,725.6736,724.69507,-0.0,0.5946623,1.1364161,725.52435,2,0,1,0
260524720,260522891,-23.556045321452824,-46.73020248842612,725.68005,724.6932,-0.0,0.5947121,1.136214,725.52435,2,0,1,0
260723878,260722672,-23.55604513087865,-46.730202445619476,725.6883,724.6922,-0.0,0.59476286,1.1368303,725.52435,2,0,1,0
260923643,260922457,-23.556044984999275,-46.73020239354603,725.69305,724.6873,-0.0,0.5948153,1.1366233,725.52435,2,0,1,0
261123534,261122241,-23.556044791235674,-46.730202381284045,725.71204,724.6961,-0.0,0.5948675,1.1364149,725.52435,2,0,1,0
261323410,261322025,-23.556044503589398,-46.73020249014645,725.7726,724.7476,-0.0,0.59490657,1.1362079,725.52435,2,0,1,0
261522989,261521809,-23.556044099007615,-46.73020274679916,725.8733,724.8408,-0.0,0.5949241,1.1368191,725.52435,2,0,1,0
261723307,261721593,-23.55604359461029,-46.73020313332436,725.999,724.9611,-0.0,0.5949192,1.1366075,725.52435,2,0,1,0
261923190,261921385,-23.5560430093978,-46.73020360429739,726.1111,725.0697,-0.0,0.5949232,1.1363945,725.52435,2,0,1,0
262122338,262121161,-23.556042325277822,-46.73020419483054,726.21405,725.1702,-0.0,0.59489346,1.1370046,725.52435,2,0,1,0
262322125,262320945,-23.556041475381818,-46.73020492644205,726.37744,725.3308,-0.0,0.59484714,1.1367904,725.52435,2,0,1,0
262522166,262520729,-23.55604046400345,-46.73020577629209,726.6027,725.5528,-0.0,0.59480095,1.1365726,725.52435,2,0,1,0
262721912,262720514,-23.556039458217004,-46.7302067174253,726.84796,725.79584,-0.0,0.5947728,1.136357,725.52435,2,0,1,0
262921479,262920298,-23.556038472958644,-46.73020770989278,727.086,726.0355,-0.0,0.59473366,1.1369666,725.52435,2,0,1,0
263121777,263120083,-23.55603782220698,-46.73020830673085,727.3228,726.27405,-0.0,0.59468675,1.1367475,725.52435,2,0,1,0
263321054,263319867,-23.55603778360371,-46.730208293128015,727.5456,726.4987,-0.0,0.5945713,1.1365285,725.52435,2,0,1,0
263520965,263519651,-23.556037735197382,-46.7302082901878,727.7698,726.7244,-0.0,0.59443897,1.1371324,725.52435,2,0,1,0
263720636,263719436,-23.556037647857572,-46.73020841367639,727.9775,726.93396,-0.0,0.59422296,1.1369094,725.52435,2,0,1,0
263920895,263919221,-23.556037539653044,-46.730208485595604,728.1023,727.06116,-0.0,0.5939531,1.1366891,725.52435,2,0,1,0
264120837,264119005,-23.55603739905899,-46.73020859417615,728.08246,727.04535,-0.0,0.5936236,1.1364661,nan,2,0,0,0
264319972,264318789,-23.556037220905854,-46.73020877320932,727.9057,726.8718,-0.0,0.59328187,1.1370708,nan,2,0,0,0
264520260,264518574,-23.556036978636197,-46.7302090091496,727.6273,726.5962,-0.0,0.59293824,1.1368445,nan,2,0,0,0
264719546,264718359,-23.5560366565913,-46.73020933088794,727.3083,726.27844,-0.0,0.59264004,1.1366211,nan,2,0,0,0
264919909,264918143,-23.556036252058796,-46.73020978867329,726.9817,725.95245,-0.0,0.5923457,1.1372215,nan,2,0,0,0
265119125,265117928,-23.556035829150915,-46.73021035948693,726.65717,725.62744,-0.0,0.59211713,1.1369929,nan,2,0,0,0
265319020,265317711,-23.556035337482278,-46.73021107010062,726.4367,725.405,-0.0,0.5919538,1.136767,nan,2,0,0,0
265523818,265522490,-23.55603484623602,-46.73021193814039,726.3395,725.30585,-0.0,0.59190017,1.1365435,nan,2,0,0,0
265723468,265722274,-23.55603447133133,-46.73021270526473,726.31165,725.2789,-0.0,0.5918597,1.1371475,nan,2,0,0,0
265923343,265922058,-23.556034180676736,-46.73021334909462,726.2846,725.2548,-0.0,0.59190834,1.1369267,nan,2,0,0,0
266123030,266121844,-23.556033949490146,-46.73021384611312,726.2615,725.2367,-0.0,0.59198695,1.1367054,nan,2,0,0,0
266323031,266321626,-23.55603375365632,-46.730214240208085,726.2587,725.2389,-0.0,0.5921017,1.1364812,nan,2,0,0,0
266522609,266521411,-23.556033486218595,-46.73021471277399,726.2626,725.24744,-0.0,0.5922211,1.1370829,nan,2,0,0,0
266722479,266721195,-23.55603316674448,-46.73021531142015,726.31586,725.3059,-0.0,0.5923413,1.1368535,nan,2,0,0,0
266922177,266920979,-23.556032806670878,-46.73021598872672,726.4049,725.4004,-0.0,0.592507,1.1366292,nan,2,0,0,0
267125523,267120763,-23.556032404990024,-46.73021676739665,726.4826,725.48395,-0.0,0.59264624,1.1372318,nan,2,0,0,0
267321734,267320547,-23.556031942822706,-46.73021753736758,726.5382,725.5449,-0.0,0.59282523,1.1370049,nan,2,0,0,0
267521551,267520332,-23.556031636496556,-46.73021782412283,726.5786,725.59235,-0.0,0.5929433,1.1367784,nan,2,0,0,0
267721806,267720116,-23.556031537505483,-46.73021763248558,726.6167,725.6371,-0.0,0.5930578,1.1365486,nan,2,0,0,0
