timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
240356710,240355283,-23.556052357639107,-46.73022995121257,722.14435,714.4376,-0.0,0.7411896,1.5869323,722.0479,2,0,1,0
240367106,240365270,-23.556052358662406,-46.73022995295985,722.1448,714.43805,-0.0,0.7415152,1.5870998,722.0481,2,0,1,0
240556317,240555095,-23.556052372852385,-46.73022998067543,722.1527,714.464,-0.0,0.74132574,1.5873415,722.0577,2,0,1,0
240756195,240754904,-23.556052378739675,-46.73023002843446,722.16376,714.49506,-0.0,0.74146044,1.5871432,722.07025,2,0,1,0
240956111,240954717,-23.55605244008914,-46.7302301602408,722.1771,714.5284,-0.0,0.74156433,1.5869442,722.072,2,0,1,0
241155886,241154528,-23.55605254899422,-46.730230459330066,722.1907,714.56195,-0.0,0.74171096,1.5873532,722.072,2,0,1,0
241355569,241354352,-23.556052690514502,-46.73023073546609,722.19995,714.5912,-0.0,0.7418689,1.5871576,722.072,2,0,1,0
241555380,241554153,-23.556052798391995,-46.730231043244984,722.2132,714.624,-0.0,0.742026,1.5869658,722.072,2,0,1,0
241755389,241753965,-23.556052902714498,-46.73023127504636,722.22534,714.65643,-0.0,0.7421751,1.5867732,722.072,2,0,1,0
241955075,241953777,-23.55605296443169,-46.730231375181745,722.2385,714.6903,-0.0,0.7422568,1.5871825,722.072,2,0,1,0
242155318,242153589,-23.556053014527603,-46.73023140807837,722.25183,714.72314,-0.0,0.74235964,1.5869879,722.072,2,0,1,0
242354615,242353401,-23.55605306943338,-46.73023142044735,722.2661,714.7573,-0.0,0.7424838,1.586796,722.072,2,0,1,0
242554553,242553212,-23.55605311089802,-46.7302314202345,722.2822,714.7935,-0.0,0.7425665,1.5872062,722.072,2,0,1,0
242754331,242753024,-23.55605315116784,-46.730231378269345,722.2966,714.82806,-0.0,0.74265486,1.587014,722.072,2,0,1,0
242954032,242952836,-23.556053202845607,-46.730231362611654,722.3121,714.8633,-0.0,0.7427362,1.5868245,722.072,2,0,1,0
243154520,243152648,-23.556053287175025,-46.730231308726616,722.329,714.90015,-0.0,0.7428537,1.5866355,722.072,2,0,1,0
243353649,243352459,-23.556053359975355,-46.730231226669886,722.3442,714.9358,-0.0,0.7429418,1.5870446,722.072,2,0,1,0
243563970,243562261,-23.556053398190006,-46.73023116602729,722.35675,714.96814,-0.0,0.7433558,1.587019,722.072,2,0,1,0
243763928,243762073,-23.55605345555782,-46.73023110724191,722.3675,714.9985,-0.0,0.7434279,1.5868276,722.072,2,0,1,0
243953308,243951894,-23.556053503736333,-46.73023108068183,722.3752,715.02655,-0.0,0.7431259,1.5864753,722.072,2,0,1,0
244152901,244151706,-23.556053495637332,-46.730231127673655,722.3793,715.05084,-0.0,0.7431855,1.5868853,722.072,2,0,1,0
244352697,244351518,-23.556053506972912,-46.730231186646165,722.3843,715.0758,-0.0,0.7432486,1.5866966,722.072,2,0,1,0
244557749,244556324,-23.556053560476958,-46.73023114725866,722.3896,715.1011,-0.0,0.74334645,1.5865103,722.072,2,0,1,0
244757570,244756136,-23.55605363956339,-46.73023112066584,722.3993,715.13055,-0.0,0.7434108,1.5863271,722.072,2,0,1,0
244957640,244955950,-23.556053727622018,-46.73023107595462,722.4125,715.16394,-0.0,0.7434777,1.5867379,722.072,2,0,1,0
245156983,245155759,-23.556053789950305,-46.73023109360288,722.42816,715.19965,-0.0,0.7435452,1.5865554,722.072,2,0,1,0
245357253,245355571,-23.556053820134032,-46.730231153847846,722.44806,715.23956,-0.0,0.7436118,1.5863718,722.072,2,0,1,0
245556597,245555391,-23.556053807422952,-46.73023134034385,722.46857,715.27997,-0.0,0.743666,1.5867811,722.072,2,0,1,0
245756391,245755194,-23.556053802718676,-46.730231417348215,722.4856,715.31726,-0.0,0.74372077,1.5865983,722.072,2,0,1,0
245956711,245955005,-23.55605383254969,-46.730231449325586,722.50134,715.353,-0.0,0.74377507,1.5864161,nan,2,0,0,0
246156177,246154816,-23.556053872684956,-46.73023144438548,722.5155,715.3871,-0.0,0.7438413,1.5862364,722.37726,2,0,1,0
246355819,246354628,-23.556053899133047,-46.730231429555815,722.5307,715.4223,-0.0,0.7438933,1.5866464,722.3918,2,0,1,0
246555658,246554439,-23.556053996119378,-46.73023142801672,722.5539,715.4652,-0.0,0.7439301,1.5864639,722.3918,2,0,1,0
246755646,246754250,-23.556054055198214,-46.73023140068944,722.5641,715.4953,-0.0,0.743949,1.5862826,722.3918,2,0,1,0
246955405,246954061,-23.556054178374797,-46.730231380821444,722.5816,715.5332,-0.0,0.7439581,1.5866927,722.3918,2,0,1,0
247155638,247153878,-23.55605425709189,-46.73023144268505,722.59814,715.5697,-0.0,0.7439673,1.5865128,722.3918,2,0,1,0
247355135,247353683,-23.556054349738453,-46.73023145328805,722.61584,715.6074,-0.0,0.7439797,1.5863338,722.3918,2,0,1,0
247555319,247553495,-23.556054464616643,-46.730231429595676,722.63403,715.64575,-0.0,0.74399096,1.5861558,722.3918,2,0,1,0
247754488,247753305,-23.556054562214065,-46.73023133653131,722.651,715.6825,-0.0,0.7440123,1.5865678,722.3918,2,0,1,0
247954339,247953117,-23.55605465955955,-46.73023125675517,722.6687,715.7204,-0.0,0.74401855,1.5863875,722.3918,2,0,1,0
248154233,248152927,-23.556054689663405,-46.73023129585966,722.6858,715.75745,-0.0,0.74405867,1.58621,722.3918,2,0,1,0
248353935,248352738,-23.556054768653876,-46.73023135176334,722.70526,715.7969,-0.0,0.7441146,1.5866222,722.3918,2,0,1,0
248553767,248552549,-23.55605482520474,-46.73023148981965,722.7281,715.8397,-0.0,0.74417275,1.5864462,722.3918,2,0,1,0
248759082,248757355,-23.55605487725932,-46.73023157876729,722.74774,715.87915,-0.0,0.7442333,1.586271,722.3918,2,0,1,0
248958452,248957166,-23.55605494214021,-46.73023164942111,722.76465,715.91614,-0.0,0.74429554,1.5860987,722.3918,2,0,1,0
249158434,249156977,-23.556055005065648,-46.730231667408525,722.7794,715.9509,-0.0,0.74440706,1.5865163,722.6412,2,0,1,0
249358225,249356788,-23.556055076771376,-46.73023166555366,722.79144,715.9829,-0.0,0.7445306,1.5863464,722.6537,2,0,1,0
249557825,249556599,-23.556055153626282,-46.73023164615113,722.80176,716.01337,-0.0,0.7446085,1.5861756,722.66077,2,0,1,0
249758223,249756410,-23.556055221818827,-46.73023160068907,722.8067,716.0382,-0.0,0.7447134,1.5860071,722.6705,2,0,1,0
249957414,249956221,-23.55605529934057,-46.730231561977554,722.8117,716.0633,-0.0,0.7447837,1.5864235,722.6747,2,0,1,0
250157327,250156033,-23.556055381165624,-46.73023151263265,722.81354,716.08496,-0.0,0.74484116,1.5862527,722.6823,2,0,1,0
250357542,250355846,-23.556055486411218,-46.73023148461301,722.8149,716.10626,-0.0,0.7449278,1.586086,722.68933,2,0,1,0
250556836,250555655,-23.556055566706416,-46.730231465411634,722.81824,716.1297,-0.0,0.7449825,1.5865042,722.69806,2,0,1,0
250756682,250755470,-23.556055639996675,-46.73023145193161,722.82263,716.1541,-0.0,0.7450275,1.5863352,722.7039,2,0,1,0
250956451,250955278,-23.5560557351594,-46.73023144543838,722.8265,716.178,-0.0,0.7450748,1.5861686,722.71277,2,0,1,0
251156502,251155095,-23.556055821487163,-46.73023144024099,722.8291,716.2006,-0.0,0.7451143,1.5860007,722.7056,2,0,1,0
251356689,251354902,-23.556055919921864,-46.73023143620846,722.82,716.2113,-0.0,0.7451579,1.5864171,722.69684,2,0,1,0
251555911,251554713,-23.556056025515883,-46.7302314409217,722.8018,716.2132,-0.0,0.7452157,1.5862484,722.6697,2,0,1,0
