timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
58936648,-23.556084639666874,-46.730214544935436,720.06433,716.13745,-0.0,0.6614593,1.0494847,719.96326,2,0,1,0
58946668,-23.556084637573647,-46.73021454641548,720.0645,716.13763,-0.0,0.6617796,1.0488327,719.9625,2,0,1,0
59137099,-23.556084603780775,-46.73021457555878,720.06854,716.1508,-0.0,0.66144276,1.0492462,719.9667,2,0,1,0
59337554,-23.55608456781052,-46.730214607364225,720.0722,716.163,-0.0,0.6614288,1.0490099,719.9685,2,0,1,0
59538010,-23.55608453035276,-46.73021463943194,720.0746,716.1737,-0.0,0.661417,1.0487729,719.9687,2,0,1,0
59738463,-23.55608449819534,-46.73021467291421,720.07587,716.1829,-0.0,0.6613918,1.0494337,719.9713,2,0,1,0
59938919,-23.556084463032892,-46.7302147119807,720.07587,716.1908,-0.0,0.6613701,1.0491958,719.97015,2,0,1,0
60139371,-23.556084419604204,-46.730214758709096,720.07697,716.1996,-0.0,0.66135156,1.0489572,719.97565,2,0,1,0
60339826,-23.556084374018514,-46.73021480817712,720.08026,716.2102,-0.0,0.66133565,1.0487211,719.9798,2,0,1,0
60530258,-23.55608433609333,-46.73021485252786,720.0839,716.2214,-0.0,0.66095346,1.0491328,719.9826,2,0,1,0
60730713,-23.556084292970187,-46.73021489486787,720.0863,716.23126,-0.0,0.66085875,1.048894,719.9804,2,0,1,0
60931168,-23.55608424218922,-46.730214947026404,720.0861,716.23694,-0.0,0.66084707,1.0486566,719.98157,2,0,1,0
61141645,-23.5560841928727,-46.730215003239124,720.088,716.24524,-0.0,0.66115326,1.0486709,719.98816,2,0,1,0
61332077,-23.55608414232598,-46.73021504968946,720.09283,716.25665,-0.0,0.6608312,1.0490847,719.99567,2,0,1,0
61532532,-23.556084081529686,-46.730215093781,720.09894,716.2685,-0.0,0.66081095,1.0488484,719.9987,2,0,1,0
61732986,-23.55608401865035,-46.730215135695744,720.1049,716.28033,-0.0,0.6608307,1.048617,720.0085,2,0,1,0
61933441,-23.556083959064964,-46.730215176892976,720.11334,716.2944,-0.0,0.6608137,1.04928,720.0127,2,0,1,0
62133896,-23.556083899676302,-46.73021521393983,720.11835,716.30457,-0.0,0.6608207,1.0490506,720.0132,2,0,1,0
62334351,-23.556083845880657,-46.73021524276911,720.1215,716.3132,-0.0,0.66079223,1.0488145,720.0176,2,0,1,0
62534807,-23.556083792140758,-46.730215266962944,720.1251,716.3221,-0.0,0.6607677,1.0485806,720.0214,2,0,1,0
62735261,-23.55608373833385,-46.73021528937017,720.1294,716.33124,-0.0,0.6607679,1.0492455,720.02765,2,0,1,0
62935716,-23.556083690301147,-46.73021530006774,720.13464,716.34125,-0.0,0.66080666,1.0490158,720.02954,2,0,1,0
63136175,-23.556083645394608,-46.730215306007075,720.13605,716.3477,-0.0,0.66080683,1.0487854,720.0263,2,0,1,0
63336648,-23.556083606348032,-46.730215309781734,720.13544,716.352,-0.0,0.6607712,1.0485547,720.02795,2,0,1,0
63537081,-23.556083569143286,-46.730215303796804,720.1358,716.3571,-0.0,0.6607611,1.0492218,720.0296,2,0,1,0
63737536,-23.556083532818704,-46.730215289089635,720.136,716.362,-0.0,0.6607535,1.048992,720.03033,2,0,1,0
63937991,-23.556083494331215,-46.73021526963635,720.13544,716.366,-0.0,0.6607478,1.0487642,720.0275,2,0,1,0
64138489,-23.55608345575796,-46.73021525046011,720.13446,716.3696,-0.0,0.66072834,1.0485382,720.0312,2,0,1,0
64338901,-23.556083418547317,-46.730215221029695,720.137,716.3765,-0.0,0.6607492,1.0492097,720.0394,2,0,1,0
64539356,-23.556083383198324,-46.73021519246795,720.1411,716.3853,-0.0,0.6606956,1.0489793,720.0418,2,0,1,0
64729788,-23.556083345109645,-46.730215170841824,720.14264,716.39087,-0.0,0.6603558,1.0485063,720.03546,2,0,1,0
64930243,-23.556083301418308,-46.73021514293955,720.1414,716.394,-0.0,0.6603339,1.0491719,720.0376,2,0,1,0
65130699,-23.556083253258024,-46.73021510636943,720.14056,716.39734,-0.0,0.66031545,1.0489416,720.03455,2,0,1,0
65341177,-23.55608321168724,-46.730215069236905,720.1382,716.39923,-0.0,0.66059816,1.0489608,720.0357,2,0,1,0
65531609,-23.556083177869173,-46.73021503841401,720.1389,716.4043,-0.0,0.66025877,1.0484868,720.0415,2,0,1,0
65732065,-23.556083139127068,-46.730215001593606,720.14056,716.40985,-0.0,0.66027325,1.0491564,720.03973,2,0,1,0
65932520,-23.556083104494224,-46.730214963755714,720.1426,716.41614,-0.0,0.66025156,1.0489249,720.0403,2,0,1,0
66132975,-23.5560830730969,-46.730214928220626,720.14294,716.4206,-0.0,0.66021764,1.0486984,720.0391,2,0,1,0
66333430,-23.55608303791194,-46.73021489339223,720.142,716.42365,-0.0,0.66022515,1.0484732,720.0379,2,0,1,0
66533886,-23.55608299867668,-46.73021485811591,720.14,716.4257,-0.0,0.6601971,1.0491385,720.03625,2,0,1,0
66734341,-23.556082956285227,-46.73021481990171,720.1363,716.42615,-0.0,0.66019404,1.0489115,720.03094,2,0,1,0
66934797,-23.55608291739732,-46.730214771558195,720.1331,716.4272,-0.0,0.66019326,1.0486861,720.0293,2,0,1,0
67135252,-23.55608287395738,-46.73021471712843,720.1277,716.4262,-0.0,0.66019416,1.0493562,720.02106,2,0,1,0
67335710,-23.556082832095534,-46.73021466761041,720.12244,716.4258,-0.0,0.6601441,1.0491263,720.022,2,0,1,0
67536183,-23.55608278861914,-46.73021462141562,720.12054,716.4286,-0.0,0.66010034,1.0488982,720.02264,2,0,1,0
67736619,-23.55608274526068,-46.73021457256482,720.1202,716.43304,-0.0,0.6600622,1.0486687,720.0203,2,0,1,0
67937075,-23.556082697319635,-46.730214516659686,720.11694,716.4349,-0.0,0.66002905,1.049334,720.0142,2,0,1,0
68137530,-23.55608264862331,-46.730214451741844,720.112,716.43506,-0.0,0.66002154,1.0491054,720.0093,2,0,1,0
68338026,-23.556082600051884,-46.73021438471562,720.10693,716.43524,-0.0,0.66001683,1.0488786,720.0065,2,0,1,0
68538441,-23.556082559187068,-46.73021432303739,720.1009,716.4355,-0.0,0.65994084,1.0486451,719.9979,2,0,1,0
68738897,-23.556082513886544,-46.73021425777979,720.09607,716.43616,-0.0,0.6599465,1.0493143,719.9989,2,0,1,0
68939353,-23.556082470752145,-46.7302141909176,720.09,716.4363,-0.0,0.65993786,1.0490873,719.9858,2,0,1,0
69129788,-23.556082428261522,-46.73021412356362,720.0833,716.436,-0.0,0.6596217,1.0495058,719.9835,2,0,1,0
69330242,-23.556082379396884,-46.73021404528123,720.07477,716.4343,-0.0,0.6596179,1.0492628,719.97156,2,0,1,0
