timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
82280926,-23.55599472886657,-46.73023066936765,723.9367,717.57886,-0.0,0.63569915,1.2288483,723.82904,2,0,1,0
82290949,-23.55599473219563,-46.73023067100869,723.9365,717.5548,-0.0,0.63608015,1.2290648,723.82916,2,0,1,0
82481385,-23.555994793358842,-46.73023072832113,723.93506,717.5363,-0.0,0.63553494,1.2286544,723.83057,2,0,1,0
82681845,-23.555994861222793,-46.7302308192883,723.9335,717.5158,-0.0,0.63550293,1.2284687,723.8281,2,0,1,0
82882306,-23.55599495454932,-46.730230920396004,723.9328,717.4954,-0.0,0.63551885,1.2290608,723.8294,2,0,1,0
83082766,-23.555995039246724,-46.73023102009863,723.9287,717.4714,-0.0,0.63557816,1.2288804,723.8221,2,0,1,0
83283226,-23.555995134262577,-46.73023112676195,723.92236,717.4462,-0.0,0.6356326,1.2286981,723.8136,2,0,1,0
83483686,-23.5559952358004,-46.73023123739756,723.9176,717.41956,-0.0,0.63572675,1.2285193,723.80963,2,0,1,0
83684200,-23.55599532520716,-46.73023134560769,723.9123,717.39514,-0.0,0.6357231,1.2291118,723.8083,2,0,1,0
83884607,-23.55599542109863,-46.73023145378491,723.9098,717.3724,-0.0,0.6357638,1.2289302,723.8067,2,0,1,0
84085067,-23.55599551140486,-46.730231580417026,723.9036,717.34686,-0.0,0.6358003,1.228744,723.7971,2,0,1,0
84285528,-23.555995608346024,-46.730231702076466,723.8973,717.3228,-0.0,0.6358327,1.2285588,723.79315,2,0,1,0
84485989,-23.555995706456557,-46.73023184108164,723.8965,717.30566,-0.0,0.6358612,1.2291508,723.7993,2,0,1,0
84686449,-23.555995803020082,-46.73023197737657,723.8932,717.2878,-0.0,0.6358862,1.2289627,723.79,2,0,1,0
84886951,-23.555995898603463,-46.73023211381017,723.8912,717.2719,-0.0,0.6359527,1.2287778,723.78986,2,0,1,0
85087369,-23.55599600175315,-46.73023225915859,723.8878,717.2562,-0.0,0.6359505,1.2285912,723.785,2,0,1,0
85287830,-23.55599609265505,-46.730232406808796,723.8821,717.2402,-0.0,0.63594794,1.2291828,723.7785,2,0,1,0
