timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
18655073,1628794161800177,11010077,-235560602,-467301924,726828,721555,0.21800001,0.7411919,0.535,1.074,0.63,1.05,92,46,0.006,-0.004,-0.003,-0.023000002,5.7007184,0,nan,0.0,3588,4,0,1,15
19454639,1628794162600178,11010077,-235560601,-467301920,726980,721707,0.20500001,0.7411949,0.53400004,1.077,0.63,1.05,92,40,0.003,-0.001,0.003,-0.019000001,5.7007184,0,nan,0.0,3588,4,0,1,15
20455880,1628794163600179,11010077,-235560599,-467301920,727174,721901,0.14600001,0.741198,0.53300005,1.079,0.63,1.05,92,42,0.041,0.040000003,0.006,0.0,5.7007184,0,nan,0.0,3588,4,0,1,15
21453484,1628794164600180,11010077,-235560599,-467301920,727429,722156,0.20300001,0.7412017,0.53300005,1.0810001,0.63,1.05,91,40,0.012,0.012,-0.004,-0.016,5.7007184,0,nan,0.0,3588,4,0,1,15
22457902,1628794165600181,11010077,-235560598,-467301918,727726,722453,0.14600001,0.7412047,0.53300005,1.08,0.63,1.05,91,43,0.021000002,-0.021000002,-0.001,-0.001,5.7007184,0,nan,0.0,3588,4,0,1,15
23456927,1628794166600182,11010077,-235560598,-467301917,727939,722666,0.201,0.7412082,0.532,1.082,0.63,1.05,91,42,0.020000001,0.020000001,0.0,-0.024,5.7007184,0,nan,0.0,3588,4,0,1,15
24457883,1628794167600182,11010077,-235560597,-467301914,728216,722943,0.18800001,0.7412113,0.532,1.0810001,0.63,1.05,91,34,0.006,0.006,-0.002,-0.007,5.7007184,0,nan,0.0,3510,4,0,1,15
25458874,1628794168600183,11010077,-235560596,-467301916,728481,723208,0.23,0.7412151,0.536,1.09,0.63,1.05,91,53,0.016,-0.016,0.0,-0.075,5.7007184,0,nan,0.0,3510,4,0,1,15
26453617,1628794169600184,11010077,-235560599,-467301931,729627,724354,0.24400002,0.74122703,0.54300004,1.0940001,0.63,1.05,91,40,0.17300001,0.13800001,-0.105000004,-0.855,5.7007184,0,nan,0.0,3510,4,0,1,15
27457880,1628794170600185,11010077,-235560593,-467301955,729965,724692,0.147,0.41617826,0.54700005,1.0990001,0.66999996,1.09,85,43,0.374,0.171,-0.333,-0.055000003,5.242302,0,nan,0.0,3510,4,0,1,14
28455973,1628794171600186,11010077,-235560602,-467301941,730102,724829,0.17300001,0.3823793,0.56,1.1140001,0.66999996,1.09,91,23,0.47000003,-0.26500002,0.38900003,0.091000006,1.5338131,0,nan,0.0,3510,4,0,1,14
29455149,1628794172600187,11010077,-235560613,-467301934,730223,724951,0.15200001,0.40347174,0.568,1.1270001,0.63,1.05,84,66,0.20500001,0.031000001,-0.20300001,-0.031000001,1.9248979,0,nan,0.0,3510,4,0,1,15
30459587,1628794173600188,11010077,-235560612,-467301959,730738,725465,0.20300001,0.60501105,0.573,1.13,0.63,1.05,83,39,0.27400002,0.19800001,-0.18900001,-0.245,5.106787,0,nan,0.0,3510,4,0,1,15
31457882,1628794174600188,11010077,-235560595,-467301971,731590,726317,0.22800002,0.6047194,0.58000004,1.1350001,0.63,1.05,83,42,0.23400001,0.21700001,-0.087000005,-0.40300003,5.958844,0,nan,0.0,3510,4,0,1,15
32457875,1628794175600189,11010077,-235560612,-467301937,731552,726279,0.13000001,0.15150836,0.577,1.1370001,0.66999996,1.09,83,41,1.0350001,-0.514,0.89900005,-0.022000002,2.014807,0,nan,0.0,3510,4,0,1,14
33459932,1628794176600190,11010077,-235560705,-467301771,731469,726196,0.156,0.07942853,0.57500005,1.1340001,0.66999996,1.09,83,44,2.1320002,-0.98600006,1.891,-0.259,2.066452,0,nan,0.0,3510,4,0,1,14
