timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
382671721,1628794525800492,11010077,-235560545,-467302069,731130,725857,0.18900001,0.6343519,0.65000004,1.3490001,0.64,1.09,97,53,0.016,0.007,0.014,0.010000001,5.7414517,0,nan,0.0,3900,3,0,1,15
383473880,1628794526600493,11010077,-235560550,-467302073,731261,725988,0.231,0.6343554,0.648,1.3440001,0.61,1.0,97,32,0.010000001,-0.001,0.010000001,-0.044000003,5.7414517,0,nan,0.0,3900,3,0,1,16
384475876,1628794527600494,11010077,-235560550,-467302079,731265,725992,0.18800001,0.63436013,0.66400003,1.3690001,0.61,1.0,106,53,0.043,0.024,-0.035,0.029000001,5.7414517,0,nan,0.0,3900,3,0,1,16
385473469,1628794528600495,11010077,-235560554,-467302083,731279,726006,0.26000002,0.6343652,0.67,1.381,0.61,1.0,99,53,0.016,-0.002,-0.016,-0.068,5.7414517,0,nan,0.0,3900,3,0,1,16
386472899,1628794529600496,11010077,-235560552,-467302090,731564,726291,0.245,0.63437116,0.67300004,1.381,0.59,0.94,98,31,0.025,0.010000001,0.023000002,-0.38500002,5.7414517,0,nan,0.0,3900,4,0,1,17
387475425,1628794530600496,11010077,-235560543,-467302083,732507,727234,0.23900001,0.63438845,0.67,1.371,0.59,0.94,92,56,0.14500001,0.078,0.123,-0.934,5.7414517,0,nan,0.0,3900,4,0,1,17
388476881,1628794531600497,11010077,-235560539,-467302069,733672,728399,0.215,0.634413,0.66400003,1.3520001,0.59,0.94,92,49,0.102000006,-0.019000001,0.1,-1.256,5.7414517,0,nan,0.0,3900,4,0,1,17
389474439,1628794532600498,11010077,-235560536,-467302061,734824,729551,0.22900002,0.6344432,0.65800005,1.3260001,0.59,0.94,92,36,0.08400001,0.075,-0.038000003,-1.4360001,5.7414517,0,nan,0.0,3900,4,0,1,17
390475012,1628794533600499,11010077,-235560536,-467302061,736187,730914,0.23400001,0.7454699,0.66,1.317,0.59,0.93,92,52,0.049000002,0.037,-0.031000001,-1.552,5.7856965,0,nan,0.0,3744,4,0,1,17
391473885,1628794534599500,11010077,-235560541,-467302061,737689,732416,0.30200002,0.74550045,0.671,1.307,0.59,0.93,92,34,0.179,-0.14500001,-0.104,-1.8100001,5.7856965,0,nan,0.0,3588,4,0,1,17
392475020,1628794535599501,11010077,-235560542,-467302063,739419,734146,0.23400001,0.7455374,0.67700005,1.299,0.59,0.93,92,39,0.069000006,0.057000004,-0.040000003,-1.9690001,5.7856965,0,nan,0.0,3354,4,0,1,17
393472889,1628794536599502,11010077,-235560536,-467302051,739359,734086,0.20500001,0.77772355,0.66700006,1.2620001,0.59,0.93,92,31,0.125,0.091000006,-0.086,0.462,5.5906916,0,nan,0.0,3120,4,0,1,17
394474554,1628794537599503,11010077,-235560529,-467302049,738155,732882,0.224,0.7777386,0.666,1.2420001,0.59,0.93,92,40,0.080000006,0.079,-0.010000001,0.924,5.5906916,0,nan,0.0,3432,4,0,1,17
395474167,1628794538599503,11010077,-235560509,-467302095,736877,731604,0.16000001,0.15960948,0.66700006,1.2270001,0.59,0.93,92,30,1.095,0.437,-1.0040001,0.753,5.0875893,0,nan,0.0,3432,4,0,1,17
396475928,1628794539599504,11010077,-235560471,-467302175,735864,730591,0.16900001,0.30730516,0.66300005,1.2110001,0.59,0.93,92,39,0.43600002,0.143,-0.41200003,0.76900005,5.0839257,0,nan,0.0,3588,4,0,1,17
397474995,1628794540599505,11010077,-235560472,-467302180,734986,729713,0.23600002,0.6457182,0.66300005,1.205,0.59,0.93,92,42,0.052,-0.041,0.033,0.69500005,5.030432,0,nan,0.0,3510,4,0,1,17
398474992,1628794541599506,11010077,-235560467,-467302181,734305,729032,0.22000001,0.6457317,0.65800005,1.1910001,0.59,0.93,92,35,0.042000003,0.033,0.025,0.60700005,5.030432,0,nan,0.0,3588,4,0,1,17
399478883,1628794542599507,11010077,-235560431,-467302162,733671,728398,0.186,0.16924718,0.652,1.1780001,0.59,0.93,92,55,0.809,0.67800003,0.44300002,0.63000005,0.53524464,0,nan,0.0,3588,4,0,1,17
400476387,1628794543599508,11010077,-235560367,-467302123,732794,727521,0.21100001,0.40824854,0.651,1.171,0.59,0.93,92,52,0.32200003,0.298,0.12200001,0.763,0.46323898,0,nan,0.0,3588,4,0,1,17
401477867,1628794544599509,11010077,-235560364,-467302124,731926,726653,0.20700002,0.61164975,0.648,1.164,0.59,0.93,91,46,0.19500001,-0.192,-0.030000001,0.83800006,1.7943157,0,nan,0.0,3588,4,0,1,17
402475897,1628794545599509,11010077,-235560371,-467302114,731021,725748,0.21200001,0.7707014,0.63900006,1.149,0.59,0.93,92,41,0.15,-0.143,0.043,0.78300005,2.168739,0,nan,0.0,3666,4,0,1,17
403474463,1628794546599510,11010077,-235560373,-467302112,730186,724913,0.24400002,0.77071524,0.63500005,1.144,0.61,0.98999995,98,66,0.056,-0.053000003,0.017,0.76100004,2.168739,0,nan,0.0,3588,4,0,1,16
404475042,1628794547599511,11010077,-235560370,-467302106,729250,723977,0.24100001,0.77072966,0.637,1.149,0.61,0.98999995,98,54,0.018000001,-0.011000001,0.015000001,0.85400003,2.168739,0,nan,0.0,3588,4,0,1,16
405471958,1628794548599512,11010077,-235560364,-467302102,728326,723053,0.252,0.7707449,0.64100003,1.159,0.62,0.94,98,49,0.053000003,0.037,-0.037,0.777,2.168739,0,nan,0.0,3588,4,0,1,16
406473890,1628794549599513,11010077,-235560358,-467302106,727793,722520,0.24400002,0.7707513,0.643,1.1600001,0.59,0.93,98,58,0.018000001,0.0,0.018000001,0.112,2.168739,0,nan,0.0,3588,4,0,1,17
407475542,1628794550599514,11010077,-235560353,-467302103,727510,722237,0.17500001,0.770755,0.64400005,1.159,0.59,0.93,97,54,0.068,0.009000001,0.068,-0.047000002,2.168739,0,nan,0.0,3588,4,0,1,17
408471875,1628794551599515,11010077,-235560348,-467302101,727378,722105,0.20600002,0.770758,0.64400005,1.1570001,0.62,0.94,97,51,0.006,0.006,-0.002,-0.013,2.168739,0,nan,0.0,3588,4,0,1,16
409475885,1628794552599516,11010077,-235560346,-467302101,727496,722223,0.209,0.7707615,0.64400005,1.1580001,0.59,0.93,97,45,0.009000001,0.009000001,0.0,0.021000002,2.168739,0,nan,0.0,3588,4,0,1,17
