timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
671061932,1628803167600196,11010077,-235560246,-467300984,726691,721418,0.20500001,0.7586061,0.684,1.368,0.74,1.29,63,30,0.014,0.007,0.012,0.012,1.0692211,0,nan,0.0,3276,4,0,1,14
671861953,1628803168400196,11010077,-235560245,-467300978,726796,721523,0.25800002,0.7586093,0.68700004,1.3740001,0.74,1.29,63,30,0.019000001,-0.018000001,0.006,0.053000003,1.0692211,0,nan,0.0,3276,4,0,1,14
672862930,1628803169400197,11010077,-235560245,-467300969,726918,721645,0.23400001,0.7586134,0.69200003,1.3850001,0.74,1.29,63,31,0.025,-0.003,0.025,0.027,1.0692211,0,nan,0.0,3276,4,0,1,14
673858942,1628803170400198,11010077,-235560242,-467300959,727092,721819,0.18200001,0.7586171,0.694,1.3900001,0.74,1.29,64,37,0.016,-0.013,0.009000001,0.001,1.0692211,0,nan,0.0,3276,4,0,1,14
674860879,1628803171400199,11010077,-235560242,-467300941,727093,721820,0.22900002,0.75862074,0.66700006,1.3520001,0.74,1.29,63,40,0.025,0.025,0.004,-0.035,1.0692211,0,nan,0.0,3276,4,0,1,14
675862241,1628803172400200,11010077,-235560239,-467300929,727220,721947,0.185,0.75862426,0.665,1.3460001,0.74,1.29,73,45,0.034,0.031000001,0.014,0.012,1.0692211,0,nan,0.0,3432,4,0,1,14
676860363,1628803173400201,11010077,-235560233,-467300921,727463,722190,0.24100001,0.75862825,0.675,1.358,0.74,1.29,72,41,0.040000003,0.038000003,0.013,-0.036000002,1.0692211,0,nan,0.0,3276,4,0,1,14
677862873,1628803174400202,11010077,-235560220,-467300915,727974,722701,0.263,0.758633,0.68200004,1.3670001,0.74,1.29,72,40,0.093,0.058000002,-0.07300001,-0.38900003,1.0692211,0,nan,0.0,3276,4,0,1,14
678864120,1628803175400203,11010077,-235560203,-467300910,729257,723984,0.24700001,0.75864834,0.68600005,1.3720001,0.74,1.29,67,27,0.07,0.068,0.018000001,-0.975,1.0692211,0,nan,0.0,3276,4,0,1,14
679862939,1628803176400204,11010077,-235560190,-467300913,729598,724325,0.17400001,0.7586536,0.683,1.3720001,0.74,1.29,67,49,0.125,0.029000001,-0.12100001,0.040000003,1.0692211,0,nan,0.0,3276,4,0,1,14
680863135,1628803177400205,11010077,-235560198,-467300923,730863,725590,0.23500001,0.6060033,0.68500006,1.371,0.69,1.0699999,67,37,0.28100002,-0.25500003,-0.11800001,-0.92300004,4.070377,0,nan,0.0,3276,4,0,1,15
681859909,1628803178400206,11010077,-235560210,-467300931,731283,726010,0.178,0.65432584,0.68200004,1.366,0.74,1.29,67,37,0.245,-0.18800001,-0.157,-0.093,3.821248,0,nan,0.0,3276,4,0,1,14
682857949,1628803179400206,11010077,-235560215,-467300951,731707,726434,0.163,0.6639965,0.674,1.35,0.69,1.0699999,67,35,0.19700001,-0.13000001,-0.148,-0.054,3.959778,0,nan,0.0,3276,4,0,1,15
683863746,1628803180400207,11010077,-235560212,-467300957,732146,726873,0.24700001,0.6640012,0.66800004,1.3390001,0.69,1.0699999,67,25,0.011000001,-0.006,0.009000001,-0.132,3.959778,0,nan,0.0,3276,4,0,1,15
684865918,1628803181400208,11010077,-235560214,-467300957,732551,727278,0.2,0.66400594,0.66800004,1.3330001,0.69,1.0699999,67,25,0.16000001,-0.143,0.071,-0.15100001,3.959778,0,nan,0.0,3120,4,0,1,15
685859895,1628803182400209,11010077,-235560216,-467300960,733799,728526,0.254,0.66402286,0.666,1.3340001,0.69,1.0699999,67,36,0.19600001,-0.16900001,0.1,-2.084,3.959778,0,nan,0.0,3276,4,0,1,15
686859897,1628803183400210,11010077,-235560228,-467300964,736408,731135,0.256,0.6959979,0.66800004,1.3290001,0.69,1.0699999,68,26,0.15900001,-0.14,0.076000005,-1.6780001,3.4084165,0,nan,0.0,3276,4,0,1,15
687864670,1628803184400211,11010077,-235560234,-467300954,736293,731020,0.24100001,0.6960067,0.67700005,1.3360001,0.69,1.0699999,73,37,0.19800001,0.08400001,0.18,0.27800003,3.4084165,0,nan,0.0,3276,4,0,1,15
688862886,1628803185400212,11010077,-235560236,-467300946,736407,731134,0.28,0.69601375,0.689,1.35,0.69,1.0699999,73,43,0.13700001,-0.104,0.08800001,-0.46800002,3.4084165,0,nan,0.0,3042,4,0,1,15
