timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
557680880,1628794700799644,11010077,-235560362,-467302153,725803,720530,0.21900001,0.77127177,0.683,1.197,0.62,0.91999996,81,30,0.037,-0.001,0.037,0.030000001,2.168739,0,nan,0.0,3744,4,0,1,16
558479867,1628794701599645,11010077,-235560364,-467302145,725875,720602,0.20700002,0.77127475,0.68,1.192,0.62,0.91999996,81,25,0.019000001,-0.019000001,0.001,0.026,2.168739,0,nan,0.0,3744,4,0,1,16
559481073,1628794702599646,11010077,-235560372,-467302141,725925,720652,0.156,0.77127784,0.674,1.1800001,0.62,0.91999996,87,24,0.031000001,-0.001,-0.031000001,0.014,2.168739,0,nan,0.0,3432,4,0,1,16
560479019,1628794703599647,11010077,-235560378,-467302142,725947,720674,0.21300001,0.77128136,0.67700005,1.1850001,0.64,0.93,93,15,0.024,-0.019000001,-0.016,-0.017,2.168739,0,nan,0.0,3276,4,0,1,15
561477967,1628794704599648,11010077,-235560388,-467302141,725995,720722,0.18200001,0.77128476,0.669,1.176,0.62,0.91999996,93,32,0.055000003,0.05,0.024,-0.001,2.168739,0,nan,0.0,3588,4,0,1,16
562477925,1628794705599648,11010077,-235560389,-467302141,726099,720826,0.208,0.77128804,0.67200005,1.176,0.62,0.91999996,93,31,0.013,0.012,-0.003,-0.012,2.168739,0,nan,0.0,3588,4,0,1,16
563481860,1628794706599649,11010077,-235560390,-467302145,726179,720906,0.215,0.7712917,0.67800003,1.184,0.62,0.91999996,93,21,0.015000001,-0.004,0.015000001,0.010000001,2.168739,0,nan,0.0,3588,4,0,1,16
564478881,1628794707599650,11010077,-235560389,-467302143,726392,721119,0.18200001,0.77129483,0.675,1.1780001,0.62,0.91999996,93,34,0.033,0.021000002,-0.024,-0.013,2.168739,0,nan,0.0,3588,4,0,1,16
565480099,1628794708599651,11010077,-235560392,-467302143,726435,721162,0.192,0.77129835,0.68100005,1.1860001,0.62,0.91999996,93,32,0.008,-0.004,0.007,0.007,2.168739,0,nan,0.0,3588,4,0,1,16
566477893,1628794709599652,11010077,-235560394,-467302149,726508,721236,0.216,0.7713016,0.68,1.182,0.59,0.91999996,93,28,0.019000001,0.015000001,0.011000001,-0.041,2.168739,0,nan,0.0,3588,4,0,1,17
567480869,1628794710599653,11010077,-235560390,-467302145,726626,721353,0.19800001,0.7713053,0.675,1.176,0.59,0.91999996,87,26,0.021000002,0.020000001,-0.007,-0.018000001,2.168739,0,nan,0.0,3588,4,0,1,17
