timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
240520873,1628793122799684,11010077,-235560524,-467302303,724070,718797,0.287,0.57501197,0.72800004,1.7190001,0.59999996,1.05,91,16,0.030000001,0.030000001,-0.006,-0.064,2.2576275,0,nan,0.0,3978,3,0,1,16
241320109,1628793123599685,11010077,-235560531,-467302313,724004,718731,0.28100002,0.5969619,0.73800004,1.7320001,0.59999996,1.05,91,16,0.097,-0.009000001,-0.096,-0.072000004,3.220855,0,nan,0.0,3978,3,0,1,16
242319874,1628793124599685,11010077,-235560535,-467302311,723881,718608,0.279,0.59696716,0.74200004,1.7340001,0.61,1.0699999,91,23,0.018000001,0.015000001,-0.011000001,-0.053000003,3.220855,0,nan,0.0,3978,3,0,1,16
243324318,1628793125599686,11010077,-235560538,-467302308,723737,718464,0.17600001,0.5969715,0.74500006,1.7270001,0.61,1.0699999,97,26,0.026,0.026,0.0,0.013,3.220855,0,nan,0.0,3978,3,0,1,16
244323582,1628793126599687,11010077,-235560539,-467302310,723466,718193,0.22600001,0.59697646,0.74600005,1.7210001,0.61,1.0699999,106,16,0.060000002,-0.019000001,0.057000004,0.028,3.220855,0,nan,0.0,3978,3,0,1,16
245322884,1628793127599688,11010077,-235560543,-467302314,723320,718047,0.2,0.596981,0.75100005,1.7210001,0.61,1.0699999,106,24,0.192,0.049000002,-0.186,-0.048,3.220855,0,nan,0.0,3978,3,0,1,16
246323886,1628793128599689,11010077,-235560548,-467302311,723131,717858,0.25100002,0.5969855,0.75500005,1.72,0.61,1.0699999,106,23,0.025,-0.021000002,-0.014,-0.041,3.220855,0,nan,0.0,3978,3,0,1,16
247323885,1628793129599690,11010077,-235560553,-467302311,722988,717715,0.22600001,0.59698987,0.75900006,1.7190001,0.61,1.0699999,106,20,0.035,-0.034,0.010000001,-0.056,3.220855,0,nan,0.0,3978,3,0,1,16
248324450,1628793130599691,11010077,-235560556,-467302313,722767,717494,0.224,0.5969946,0.762,1.7190001,0.61,1.0699999,106,25,0.11100001,0.025,-0.108,-0.060000002,3.220855,0,nan,0.0,3978,3,0,1,16
249322879,1628793131599691,11010077,-235560561,-467302315,722758,717485,0.256,0.59699947,0.76500005,1.7140001,0.61,1.0699999,106,19,0.017,-0.010000001,0.014,0.020000001,3.220855,0,nan,0.0,3978,3,0,1,16
250321877,1628793132599692,11010077,-235560566,-467302315,722757,717484,0.24300002,0.59700537,0.768,1.7110001,0.61,1.0699999,106,22,0.021000002,0.019000001,0.010000001,0.036000002,3.220855,0,nan,0.0,3978,3,0,1,16
251320909,1628793133599693,11010077,-235560572,-467302318,722857,717584,0.25100002,0.59701025,0.771,1.7080001,0.61,1.0699999,106,23,0.0050000004,-0.0050000004,0.002,0.015000001,3.220855,0,nan,0.0,3978,3,0,1,16
