timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
629881894,1628794772999708,11010077,-235560564,-467302055,730025,724752,0.25100002,0.7494646,0.638,1.286,0.65,1.05,74,29,0.012,0.001,0.012,0.049000002,2.5711377,0,nan,0.0,3510,4,0,1,15
630680891,1628794773799708,11010077,-235560568,-467302057,730016,724743,0.19900002,0.74946743,0.643,1.297,0.65,1.05,74,43,0.017,0.008,-0.015000001,0.018000001,2.5711377,0,nan,0.0,3666,4,0,1,15
631686017,1628794774799709,11010077,-235560566,-467302061,730132,724860,0.24800001,0.74947315,0.64500004,1.2980001,0.65,1.05,74,40,0.047000002,0.019000001,-0.043,-0.58900005,2.5711377,0,nan,0.0,3510,4,0,1,15
632685083,1628794775799710,11010077,-235560544,-467302089,733035,727762,0.254,0.31987974,0.64400005,1.2900001,0.61,0.96999997,74,11,0.558,0.326,-0.453,-2.811,5.4743075,0,nan,0.0,3744,4,0,1,16
633685880,1628794776799710,11010077,-235560533,-467302122,733791,728518,0.26700002,0.5411669,0.65000004,1.289,0.59,0.90999997,74,48,0.31500003,-0.27800003,-0.148,-0.89800006,4.901776,0,nan,0.0,3744,4,0,1,17
634683907,1628794777799711,11010077,-235560658,-467302018,733685,728412,0.120000005,0.1066562,0.64000005,1.2600001,0.59,0.90999997,74,37,1.3970001,-1.2390001,0.64500004,-0.054,2.5515854,0,nan,0.0,3588,4,0,1,17
635680895,1628794778799712,11010077,-235560612,-467302135,732707,727434,0.14,0.08449994,0.63900006,1.248,0.59,0.90999997,79,48,1.7830001,0.762,-1.6120001,1.2290001,5.122216,0,nan,0.0,3588,4,0,1,17
636683874,1628794779799713,11010077,-235560633,-467302154,731376,726103,0.22100002,0.3801812,0.638,1.2370001,0.59,0.90999997,79,12,0.386,-0.384,-0.043,0.35500002,3.4805543,0,nan,0.0,3900,4,0,1,17
637684995,1628794780799714,11010077,-235560628,-467302181,731838,726565,0.202,0.29272768,0.642,1.233,0.59,0.90999997,79,23,0.57000005,0.18100001,-0.54,-0.33100003,4.9533906,0,nan,0.0,3588,4,0,1,17
638681928,1628794781799715,11010077,-235560609,-467302214,730660,725387,0.25100002,0.33575702,0.64400005,1.235,0.62,0.98999995,79,28,0.18,-0.074,-0.164,1.8040001,5.267965,0,nan,0.0,3588,4,0,1,16
639681887,1628794782799716,11010077,-235560628,-467302181,731832,726559,0.275,0.6252904,0.651,1.241,0.64,1.0,85,32,0.24100001,0.013,0.24100001,-1.8260001,2.4265084,0,nan,0.0,3510,4,0,1,15
640682352,1628794783799717,11010077,-235560595,-467302159,733495,728222,0.289,0.32558244,0.657,1.2470001,0.62,0.98999995,85,37,0.52000004,0.509,0.11000001,-1.5180001,0.3842501,0,nan,0.0,3510,4,0,1,16
641685871,1628794784799717,11010077,-235560523,-467302148,733648,728376,0.185,0.14293723,0.65500003,1.23,0.59,0.90999997,85,19,1.0170001,1.008,0.135,0.16900001,0.12949854,0,nan,0.0,3666,4,0,1,17
642685415,1628794785799718,11010077,-235560443,-467302147,732223,726950,0.223,0.15951243,0.661,1.23,0.59,0.90999997,85,66,0.933,0.892,-0.272,1.8290001,6.1174836,0,nan,0.0,3432,4,0,1,17
643688872,1628794786799719,11010077,-235560370,-467302179,730581,725308,0.254,0.22516142,0.666,1.2340001,0.63,0.96999997,85,52,0.79700005,0.63600004,-0.48000002,1.429,5.746188,0,nan,0.0,3588,4,0,1,15
644683264,1628794787799720,11010077,-235560360,-467302198,730036,724763,0.238,0.55021524,0.67800003,1.2550001,0.64,0.91999996,85,14,0.32700002,-0.326,0.030000001,0.29000002,4.218817,0,nan,0.0,3276,4,0,1,15
645685921,1628794788799721,11010077,-235560407,-467302197,730261,724988,0.178,0.2301103,0.68100005,1.251,0.62,0.90999997,79,48,0.595,-0.59400004,-0.044000003,-0.14400001,3.1720178,0,nan,0.0,3510,4,0,1,16
646686871,1628794789799722,11010077,-235560447,-467302218,730453,725180,0.187,0.34249276,0.68,1.248,0.59,0.90999997,79,40,0.485,-0.33800003,-0.347,0.25500003,3.7941496,0,nan,0.0,3510,4,0,1,17
647683904,1628794790799723,11010077,-235560465,-467302271,729530,724257,0.171,0.21728738,0.679,1.253,0.62,0.98999995,79,24,0.76400006,-0.157,-0.748,0.689,4.4606214,0,nan,0.0,3666,4,0,1,16
648685003,1628794791799723,11010077,-235560475,-467302296,729168,723895,0.29700002,0.4151634,0.68200004,1.251,0.59,0.90999997,79,28,0.020000001,-0.014,0.015000001,0.067,4.4093046,0,nan,0.0,3432,4,0,1,17
649685002,1628794792799724,11010077,-235560478,-467302295,728870,723597,0.163,0.41516948,0.68,1.245,0.59,0.90999997,84,42,0.068,-0.046000004,0.05,0.006,4.4093046,0,nan,0.0,3588,4,0,1,17
650683877,1628794793799725,11010077,-235560483,-467302286,728625,723352,0.23900001,0.41517612,0.68200004,1.2420001,0.62,0.90999997,84,53,0.003,-0.002,-0.003,-0.041,4.4093046,0,nan,0.0,3588,4,0,1,16
651681644,1628794794799726,11010077,-235560490,-467302278,728420,723147,0.22100002,0.41518188,0.68200004,1.2420001,0.59,0.90999997,84,33,0.045,0.017,-0.042000003,-0.027,4.4093046,0,nan,0.0,3666,4,0,1,17
