timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
167458905,1628794310600306,11010077,-235560674,-467301950,729127,723854,0.192,0.5974143,0.595,1.228,0.63,1.04,77,50,0.002,0.0,0.002,-0.009000001,3.9121482,0,nan,0.0,3822,4,0,1,15
168265358,1628794311400307,11010077,-235560672,-467301948,729102,723829,0.22600001,0.5974181,0.595,1.2270001,0.63,1.04,77,54,0.007,0.0,0.007,0.018000001,3.9121482,0,nan,0.0,3822,4,0,1,15
169263874,1628794312400307,11010077,-235560670,-467301945,729063,723790,0.164,0.5974218,0.595,1.2260001,0.63,1.04,77,31,0.010000001,-0.008,0.006,0.002,3.9121482,0,nan,0.0,3822,4,0,1,15
170263433,1628794313400308,11010077,-235560667,-467301943,729017,723744,0.192,0.59742635,0.59400004,1.225,0.63,1.04,78,42,0.029000001,0.021000002,0.020000001,0.019000001,3.9121482,0,nan,0.0,3822,4,0,1,15
171261882,1628794314400309,11010077,-235560665,-467301938,728945,723672,0.164,0.5974309,0.59400004,1.223,0.63,1.04,78,52,0.021000002,-0.015000001,-0.015000001,-0.003,3.9121482,0,nan,0.0,3822,4,0,1,15
172261470,1628794315400310,11010077,-235560662,-467301935,728909,723636,0.25,0.59743524,0.605,1.2320001,0.63,1.04,94,17,0.05,0.025,-0.044000003,-0.022000002,3.9121482,0,nan,0.0,3822,4,0,1,15
173264348,1628794316400311,11010077,-235560648,-467301926,728788,723515,0.22500001,0.59743977,0.6,1.2240001,0.66999996,1.13,89,57,0.021000002,-0.018000001,-0.011000001,-0.045,3.9121482,0,nan,0.0,3744,4,0,1,14
174264998,1628794317400312,11010077,-235560644,-467301926,729009,723736,0.238,0.59744763,0.59300005,1.213,0.66999996,1.13,95,50,0.11100001,-0.07,-0.086,-0.66700006,3.9121482,0,nan,0.0,3744,4,0,1,14
175263043,1628794318400313,11010077,-235560647,-467301944,730214,724941,0.26700002,0.61650527,0.595,1.218,0.74,1.24,95,37,0.282,-0.13000001,-0.25,-1.184,4.108132,0,nan,0.0,3822,4,0,1,13
176263877,1628794319400314,11010077,-235560652,-467301954,730751,725478,0.246,0.753597,0.60400003,1.23,0.63,1.04,95,48,0.106000006,-0.10300001,-0.024,-0.32500002,4.1396995,0,nan,0.0,3822,4,0,1,15
177265553,1628794320400314,11010077,-235560655,-467301948,730859,725586,0.172,0.75360054,0.611,1.238,0.63,1.04,94,33,0.087000005,-0.067,0.055000003,-0.049000002,4.1396995,0,nan,0.0,3822,4,0,1,15
178263880,1628794321400315,11010077,-235560661,-467301937,731152,725879,0.20600002,0.75360435,0.61600006,1.2440001,0.63,1.04,88,48,0.003,-0.002,0.003,-0.011000001,4.1396995,0,nan,0.0,3822,4,0,1,15
179262897,1628794322400316,11010077,-235560655,-467301931,731426,726153,0.215,0.75360817,0.615,1.245,0.66999996,1.06,88,45,0.067,0.065000005,-0.016,-0.079,4.1396995,0,nan,0.0,3744,4,0,1,14
180265012,1628794323400317,11010077,-235560649,-467301922,731696,726423,0.24800001,0.7536126,0.61300004,1.241,0.66999996,1.06,94,39,0.053000003,-0.041,-0.034,-0.109000005,4.1396995,0,nan,0.0,3744,4,0,1,14
181262883,1628794324400318,11010077,-235560655,-467301929,731902,726629,0.24700001,0.75361675,0.61300004,1.246,0.63,1.04,94,44,0.089,0.002,-0.089,-0.12900001,4.1396995,0,nan,0.0,3744,4,0,1,15
182266873,1628794325400319,11010077,-235560648,-467301948,731956,726683,0.19500001,0.75362074,0.61300004,1.245,0.63,1.04,94,44,0.17300001,0.020000001,-0.172,-0.080000006,4.1396995,0,nan,0.0,3744,4,0,1,15
183265876,1628794326400320,11010077,-235560639,-467301958,731860,726587,0.16700001,0.7536239,0.615,1.248,0.66999996,1.06,94,29,0.023000002,0.022000002,-0.006,0.002,4.1396995,0,nan,0.0,3744,4,0,1,14
184264306,1628794327400320,11010077,-235560641,-467301947,731643,726370,0.18,0.7536279,0.614,1.245,0.63,1.04,94,70,0.16900001,-0.002,0.16900001,0.108,4.1396995,0,nan,0.0,3744,4,0,1,15
185266904,1628794328400321,11010077,-235560629,-467301943,731477,726204,0.18800001,0.6847813,0.61800003,1.245,0.63,1.04,88,49,0.26000002,0.24400002,-0.089,0.13800001,5.122054,0,nan,0.0,3744,4,0,1,15
186263880,1628794329400322,11010077,-235560607,-467301952,731379,726106,0.158,0.46793514,0.61700004,1.2420001,0.63,1.04,88,33,0.38200003,0.314,-0.216,0.11100001,5.7363763,0,nan,0.0,3744,4,0,1,15
187265870,1628794330400323,11010077,-235560571,-467302001,731385,726112,0.149,0.28725466,0.615,1.241,0.63,1.04,88,42,0.54800004,0.3,-0.45800003,-0.032,5.367663,0,nan,0.0,3744,4,0,1,15
