timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
547057874,1628803043600083,11010077,-235560103,-467301151,730889,725616,0.224,0.7614608,0.708,1.292,0.69,1.0799999,65,21,0.001,-0.001,0.0,0.011000001,6.005067,0,nan,0.0,3276,4,0,1,15
547856881,1628803044400084,11010077,-235560102,-467301152,730838,725565,0.20600002,0.7614636,0.712,1.2950001,0.69,1.0799999,65,21,0.010000001,-0.008,-0.0050000004,-0.016,6.005067,0,nan,0.0,3276,4,0,1,15
548857875,1628803045400085,11010077,-235560100,-467301157,730771,725498,0.20600002,0.7614674,0.72,1.3110001,0.69,1.0799999,65,42,0.028,-0.027,-0.006,0.001,6.005067,0,nan,0.0,3276,4,0,1,15
549856881,1628803046400086,11010077,-235560096,-467301162,730720,725447,0.26500002,0.7614714,0.72700006,1.3280001,0.69,1.0799999,65,29,0.010000001,0.010000001,0.003,-0.031000001,6.005067,0,nan,0.0,3276,4,0,1,15
550857876,1628803047400087,11010077,-235560091,-467301168,730713,725440,0.19800001,0.76147574,0.73300004,1.345,0.69,1.0799999,65,17,0.016,-0.013,-0.009000001,0.003,6.005067,0,nan,0.0,3276,4,0,1,15
551853502,1628803048400088,11010077,-235560085,-467301173,730738,725465,0.25800002,0.7614798,0.73800004,1.3610001,0.69,1.0799999,65,62,0.014,-0.006,0.013,0.033,6.005067,0,nan,0.0,3276,4,0,1,15
552857307,1628803049400088,11010077,-235560078,-467301176,730841,725568,0.17500001,0.7614838,0.74200004,1.3720001,0.69,1.0799999,65,61,0.013,-0.008,0.010000001,-0.002,6.005067,0,nan,0.0,3276,4,0,1,15
553857872,1628803050400089,11010077,-235560070,-467301182,730905,725632,0.22500001,0.76148766,0.74300003,1.3770001,0.69,1.0799999,65,43,0.009000001,-0.003,-0.008,-0.021000002,6.005067,0,nan,0.0,3276,4,0,1,15
554856880,1628803051400090,11010077,-235560066,-467301185,730918,725645,0.21800001,0.7614913,0.74200004,1.3720001,0.69,1.0799999,65,46,0.003,0.003,0.001,0.024,6.005067,0,nan,0.0,3276,4,0,1,15
555859125,1628803052400091,11010077,-235560063,-467301188,730932,725659,0.187,0.7614948,0.74100006,1.3690001,0.69,1.0799999,65,48,0.027,0.016,0.022000002,0.015000001,6.005067,0,nan,0.0,3276,4,0,1,15
556858899,1628803053400092,11010077,-235560060,-467301192,730970,725697,0.202,0.7614983,0.739,1.363,0.69,1.0799999,65,35,0.004,0.004,0.002,-0.009000001,6.005067,0,nan,0.0,3276,4,0,1,15
