timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
728485909,1628794871599793,11010077,-235560440,-467302072,726371,721098,0.21400002,0.73162365,0.675,1.1980001,0.65,1.04,82,20,0.20500001,0.009000001,-0.20400001,-0.16100001,1.6360593,0,nan,0.0,3354,4,0,1,15
729486925,1628794872599794,11010077,-235560438,-467302092,726636,721363,0.18800001,0.64314336,0.67300004,1.2,0.65,1.04,81,33,0.22500001,0.012,-0.22500001,-0.17400001,4.4728513,0,nan,0.0,3354,4,0,1,15
730487894,1628794873599795,11010077,-235560451,-467302117,726960,721687,0.209,0.32780144,0.67600006,1.207,0.62,0.96,82,15,0.54200006,-0.372,-0.39400002,-0.27800003,3.991292,0,nan,0.0,3354,4,0,1,16
731683273,1628794874799796,11010077,-235560486,-467302154,727279,722006,0.21000001,0.49253905,0.67600006,1.2010001,0.62,0.96,82,19,0.30600002,-0.19900002,-0.23200001,-0.30100003,3.9742768,0,nan,0.0,3276,4,0,1,16
732487880,1628794875599797,11010077,-235560497,-467302165,727435,722162,0.22000001,0.6938115,0.679,1.2010001,0.59,0.9,82,31,0.20400001,-0.18900001,-0.07700001,-0.257,3.9849162,0,nan,0.0,3432,4,0,1,17
733485253,1628794876599797,11010077,-235560501,-467302163,727716,722443,0.23,0.693817,0.68100005,1.2030001,0.59999996,0.90999997,81,32,0.061000004,-0.052,-0.032,-0.171,3.9849162,0,nan,0.0,3198,4,0,1,16
734487872,1628794877599798,11010077,-235560499,-467302164,727771,722498,0.21800001,0.6938214,0.67800003,1.1930001,0.59,0.9,81,27,0.061000004,0.044000003,-0.042000003,-0.102000006,3.9849162,0,nan,0.0,3666,4,0,1,17
735483593,1628794878599799,11010077,-235560495,-467302159,727930,722657,0.22200002,0.6938259,0.68100005,1.1910001,0.59,0.9,81,26,0.032,0.002,0.032,-0.083000004,3.9849162,0,nan,0.0,3354,4,0,1,17
736486881,1628794879599800,11010077,-235560497,-467302144,728015,722742,0.22700001,0.693831,0.683,1.184,0.59,0.9,81,46,0.034,-0.015000001,0.031000001,-0.22100002,3.9849162,0,nan,0.0,3354,4,0,1,17
737486953,1628794880599801,11010077,-235560496,-467302140,728095,722822,0.23600002,0.69383556,0.68700004,1.187,0.59,0.9,81,35,0.037,0.009000001,-0.035,-0.171,3.9849162,0,nan,0.0,3354,4,0,1,17
738485880,1628794881599802,11010077,-235560486,-467302135,728287,723014,0.136,0.6938394,0.684,1.1810001,0.62,0.9,76,12,0.12100001,0.035,-0.116000004,-0.015000001,3.9849162,0,nan,0.0,3354,4,0,1,16
739483872,1628794882599803,11010077,-235560481,-467302125,728225,722953,0.20700002,0.69384485,0.67800003,1.169,0.62,0.9,76,22,0.045,-0.042000003,0.017,0.49100003,3.9849162,0,nan,0.0,3042,4,0,1,16
740487307,1628794883599804,11010077,-235560473,-467302123,727521,722248,0.22600001,0.6938601,0.675,1.1580001,0.59,0.9,81,30,0.13000001,0.021000002,-0.128,0.86300004,3.9849162,0,nan,0.0,3666,4,0,1,17
741487928,1628794884599804,11010077,-235560471,-467302130,726781,721508,0.259,0.6938764,0.67700005,1.1620001,0.64,0.96,81,28,0.17400001,-0.047000002,-0.16700001,0.81700003,3.9849162,0,nan,0.0,3354,4,0,1,15
742486216,1628794885599805,11010077,-235560482,-467302134,726042,720770,0.224,0.6938915,0.68,1.172,0.62,0.96,81,15,0.128,-0.127,-0.017,0.78000003,3.9849162,0,nan,0.0,3276,4,0,1,16
743487988,1628794886599806,11010077,-235560495,-467302138,725556,720283,0.24700001,0.6565867,0.683,1.182,0.59,0.9,81,22,0.07,-0.062000003,-0.032,0.186,3.7018497,0,nan,0.0,3510,4,0,1,17
744486942,1628794887599807,11010077,-235560505,-467302134,725834,720561,0.215,0.65659106,0.671,1.169,0.59,0.9,81,35,0.022000002,0.006,-0.021000002,-0.024,3.7018497,0,nan,0.0,3510,4,0,1,17
745487937,1628794888599808,11010077,-235560506,-467302122,726371,721098,0.15900001,0.65659446,0.65500003,1.1500001,0.62,0.97999996,81,32,0.015000001,-0.014,-0.006,0.0050000004,3.7018497,0,nan,0.0,3588,4,0,1,16
746486878,1628794889599809,11010077,-235560503,-467302110,726653,721380,0.20500001,0.65659827,0.643,1.136,0.62,0.97999996,87,24,0.027,-0.027,0.003,0.026,3.7018497,0,nan,0.0,3510,4,0,1,16
