timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
653683956,1628794796799728,11010077,-235560510,-467302268,727966,722693,0.178,0.41519395,0.67700005,1.2360001,0.59,0.90999997,84,22,0.048,-0.043,0.022000002,0.008,4.4093046,0,nan,0.0,3510,4,0,1,17
654685007,1628794797799729,11010077,-235560514,-467302268,727844,722571,0.24400002,0.41520038,0.68100005,1.2440001,0.62,0.90999997,84,33,0.014,0.014,-0.003,-0.019000001,4.4093046,0,nan,0.0,3510,4,0,1,16
655679899,1628794798799730,11010077,-235560511,-467302266,727650,722377,0.22200002,0.4152079,0.68700004,1.253,0.59,0.90999997,84,32,0.014,0.012,0.008,-0.017,4.4093046,0,nan,0.0,3510,4,0,1,17
656681301,1628794799799730,11010077,-235560496,-467302280,727973,722700,0.26000002,0.60528594,0.69100004,1.2520001,0.62,0.90999997,78,25,0.31300002,0.224,-0.21900001,-0.81700003,5.2087193,0,nan,0.0,3510,4,0,1,16
657685887,1628794800799731,11010077,-235560478,-467302293,729230,723957,0.272,0.7345424,0.70000005,1.266,0.59,0.90999997,78,33,0.18200001,0.136,-0.12100001,-1.3060001,5.435666,0,nan,0.0,3510,4,0,1,17
658685873,1628794801799732,11010077,-235560469,-467302295,730382,725109,0.263,0.6638674,0.708,1.2720001,0.59999996,0.91999996,73,25,0.08800001,-0.026,-0.08400001,-1.25,5.562086,0,nan,0.0,3510,4,0,1,16
659683273,1628794802799733,11010077,-235560468,-467302293,730434,725161,0.20600002,0.6638749,0.71000004,1.2670001,0.59,0.90999997,73,64,0.116000004,-0.072000004,-0.091000006,0.006,5.562086,0,nan,0.0,3588,4,0,1,17
660685000,1628794803799734,11010077,-235560528,-467302210,730130,724857,0.162,0.06881327,0.70500004,1.258,0.59,0.90999997,73,25,2.391,-1.491,1.8690001,0.149,2.2597384,0,nan,0.0,3432,4,0,1,17
661680926,1628794804799735,11010077,-235560684,-467301989,730014,724741,0.192,0.082463145,0.711,1.263,0.59,0.90999997,73,38,2.2900002,-1.4230001,1.7950001,-0.068,2.2475038,0,nan,0.0,3432,4,0,1,17
662683853,1628794805799736,11010077,-235560658,-467302001,729910,724637,0.12200001,0.06211016,0.70500004,1.258,0.61,0.96,73,33,1.9750001,1.2290001,-1.5460001,-0.041,5.5393744,0,nan,0.0,3120,4,0,1,16
