timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
240359323,240359030,0.043959226,-0.022352846,-0.08758267
240380537,240380256,0.010023937,-0.0034198822,0.014854358
240401768,240401486,-0.063357756,-0.050176706,-0.067102745
240423000,240422716,-0.109397255,0.09125785,0.05784991
240440482,240440200,0.0662228,0.06122616,0.023257615
240461711,240461430,-0.02201772,-0.16332147,0.0116056055
240482949,240482660,-0.01638691,0.020812634,-0.11468176
240500479,240500146,-0.13318239,0.019898122,-0.036842898
240520423,240520135,-0.0064256596,0.014085374,0.037106168
240541678,240541385,0.16278905,0.06872179,-0.0026745799
240559129,240558838,-0.436061,-0.45933703,-1.5389545
240580350,240580069,0.59970206,-0.057806034,-3.5328326
240601580,240601298,0.9223268,0.033846743,3.731037
240622814,240622529,0.3584991,-0.4027519,-0.22478357
240640301,240640015,1.3709853,-1.0392574,-2.0169635
240661527,240661242,1.4340216,-0.47013998,2.1639524
240681507,240681225,1.3475593,-1.4800332,-0.80630094
240702736,240702454,2.1891174,-0.035857394,1.071311
240720225,240719944,1.8694539,-1.0199176,-0.17607602
240741462,240741167,1.1456901,-0.29508233,0.40748876
240762679,240762398,4.2181573,0.24814753,0.26518542
240780178,240779884,1.5311072,-0.2486395,-1.2046508
240801414,240801111,2.1823227,-1.8826114,-0.68146867
240821384,240821092,3.4424102,-2.303393,0.22296149
240842605,240842323,3.144147,-1.7372913,0.32416067
240860087,240859806,3.3359852,0.47274822,0.16690308
240881318,240881036,3.6823053,0.92990935,0.08099062
240902548,240902266,3.6428936,1.4975935,-0.27424884
240920031,240919750,3.852477,0.8873715,-0.95395344
240941302,240940983,3.8169358,1.2113062,-1.4364203
240962496,240962210,2.891511,1.3941594,-1.3717706
240979980,240979694,3.0454469,0.078851886,-0.21546167
240999956,240999675,4.6015773,0.03711515,0.27180475
241021186,241020905,3.390347,0.38363788,0.285844
241042427,241042135,4.509596,0.5561997,0.21487883
241059904,241059619,6.315272,1.2034101,0.41325834
241081132,241080851,6.437256,0.6330637,0.7749536
241102439,241102088,3.4225316,0.49493775,0.5923973
241119861,241119562,0.65481174,2.8737724,0.106637575
241139819,241139542,-14.714717,1.7292489,-0.24555518
241161049,241160772,-49.41073,9.061932,2.9112859
241182280,241182003,-12.277667,-12.405872,3.2554567
241199763,241199486,-10.211442,-3.8312552,0.44984886
