timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
670994735,670994450,0.009631996,0.016036903,0.122954816
671014700,671014418,0.0131483665,-0.05358791,-0.11102031
671037181,671036895,-0.0320925,-0.017689416,-0.021822585
671057164,671056875,0.04936586,0.07551309,0.021061016
671077136,671076855,-0.0058897478,0.11825364,-0.010765807
671094614,671094333,-0.042142376,0.030486012,-0.012614574
671117107,671116810,-0.0045242035,-0.044750065,0.008469967
671137081,671136790,-0.01796481,0.0357725,0.0040573585
671154551,671154269,0.05772259,-0.02403151,-0.02709319
671177030,671176749,-0.054453183,-0.043950662,-0.022375125
671197010,671196726,0.5349424,-0.37926874,0.78422254
671216989,671216704,0.07483518,0.010221071,-0.8043903
671234469,671234184,0.32569855,0.34793052,-1.5783253
671255694,671255412,0.06534906,-0.26406676,4.502264
671276922,671276641,-0.23534262,-0.018242557,-1.4904168
671294416,671294121,-0.117032304,0.16873702,-2.7770045
671315629,671315348,0.24643211,-0.47357202,0.42470732
671336862,671336577,-0.42421654,-0.26748314,2.6269956
671358107,671357803,-0.23746575,-0.3081087,-0.8004624
671376820,671376535,-0.62138635,0.4920564,-2.7782233
671396811,671396513,0.14238293,-0.2671027,1.2078638
671416776,671416492,0.6915678,0.08302109,2.1065478
671434256,671433975,-1.9014326,-0.10950734,-0.87021434
671456740,671456450,-0.32333595,0.23296998,-2.1040316
671476710,671476428,-1.3240646,-0.0011034838,0.109138586
671497939,671497655,0.5548341,-0.26122412,1.3798939
671515441,671515153,1.7437345,0.12960044,0.72672236
671536659,671536366,0.6239717,-0.0547852,-0.3971449
671556627,671556345,0.43543,-0.6212808,-0.05538233
671574111,671573824,-1.1807464,0.06287897,0.37469473
671596586,671596301,-1.0816635,-0.41323215,-1.0797514
671616562,671616280,-1.5890927,0.01877009,-1.9691938
671637788,671637507,-1.3319918,-0.24871345,-0.62993383
671656521,671656239,-0.6664535,-0.45790485,0.40369752
671676505,671676219,1.1346881,-0.34518576,-1.1750908
671697728,671697443,-0.0589107,-0.70224994,-1.2972889
671713959,671713675,1.7278725,-0.12336444,1.2131392
671735192,671734903,1.5967289,-0.37133566,1.214581
671756419,671756131,1.7372074,-0.65593284,-0.00043537308
671782653,671782356,-0.000996015,-2.4344954,-1.5655831
671796362,671796086,1.9342489,0.29314762,1.3824205
671816341,671816065,1.8661696,0.52814084,1.2896677
671837580,671837292,1.917869,0.1601014,-0.14573543
671855061,671854774,0.6301115,3.0574074,0.13641414
671876289,671876001,0.848324,3.1369374,1.2475832
671896257,671895980,0.7032973,3.5274897,0.91887385
671917484,671917207,0.56367236,3.0820353,0.16628811
671936215,671935939,0.24043863,3.5761745,-0.24922451
671956194,671955917,-0.38577905,3.5717847,0.33911592
671977427,671977144,-0.55802995,3.5016742,0.33081675
671996150,671995874,-0.6756488,2.5029118,-0.43090826
672016141,672015855,-0.37491438,1.7885005,-0.3172367
672036115,672035837,-0.10285156,1.7875566,-0.09662407
672057337,672057059,-0.113457255,2.240637,-0.5856535
672076064,672075789,-0.7342639,0.7571539,-0.64259475
672096043,672095768,-0.056062337,1.0322737,-0.29643634
672117272,672116995,-0.56257904,0.2468312,-0.7302117
672134753,672134477,0.6333816,-0.34324098,-0.380598
672155980,672155704,-0.6340364,-0.9747439,-0.28779167
672175958,672175683,0.1810498,-0.57093894,-0.4303854
672197186,672196910,0.4506996,-0.7650688,-0.61409444
672215916,672215640,0.585017,-0.7388593,-0.5239418
672235897,672235619,1.1906952,-0.60629624,-0.26121977
672257140,672256863,1.3581942,-1.1972579,-0.4673467
672275854,672275576,1.5615784,-0.50857085,-0.0081338845
672295831,672295555,1.9933995,-0.28458667,-0.49841854
672317070,672316782,2.1687486,-1.1176238,-0.37671638
672335788,672335513,1.4810572,-0.090251215,0.26347286
672355767,672355491,1.6564137,1.3100696,-0.5449425
672375746,672375470,1.6441456,1.5080471,-0.3966839
672396973,672396697,1.6197605,0.3289846,0.13348588
672415704,672415428,1.5101988,2.181823,0.22100143
672435682,672435406,0.6642038,2.7606695,-0.42864132
672456937,672456640,1.4573065,1.3893352,-0.6940122
672475651,672475364,1.3173555,3.0844736,0.3523344
672495619,672495343,0.42789635,3.6242385,0.03972371
672515597,672515321,-0.48440504,3.5743597,-0.53149647
672536825,672536549,0.4001428,3.0324006,-0.052858
672554307,672554030,-0.9679149,4.0595717,0.19568604
672575534,672575258,-0.76922673,4.3136954,-0.39212602
672596762,672596485,-0.5790218,3.354218,-0.39584634
672614243,672613966,-1.1774987,3.0082424,0.17626442
672635472,672635196,-0.9395646,3.587169,-0.033214428
672655463,672655172,-1.1220902,2.2757869,-0.7921728
672676676,672676400,-0.17311049,2.870972,-0.26898336
672695413,672695130,-0.6272898,1.6058247,-0.051276285
672715395,672715109,-0.6662849,2.0700083,0.2474812
672736612,672736336,-0.63659626,1.3227665,-0.8208122
672754098,672753817,0.16533811,-0.41637266,-1.5114925
672775321,672775045,0.33709788,0.744385,-0.33085164
672796559,672796272,-2.5043185,-1.03822,0.20678878
672814043,672813753,0.9670455,0.6340331,-0.78418887
672835261,672834985,-1.1173242,-2.1397874,-2.1947994
672855246,672854965,0.14948866,-0.90431905,-0.752649
672876469,672876187,-0.8529914,-1.6241878,0.15002887
672895193,672894917,0.52191573,-1.9716702,-1.2450134
672915172,672914896,0.106460206,-2.3171902,-2.1641877
672936407,672936123,0.9616091,-2.1298518,-1.3622338
672955142,672954855,1.2673714,-2.4604537,-0.18736084
672975121,672974832,2.2125204,-1.8255097,-1.1631055
672996336,672996060,1.161076,-2.7544024,-2.110415
673016315,673016038,1.5782607,-2.007797,-1.0966128
673035044,673034768,1.4837666,-1.0685501,-0.40059057
673055024,673054748,2.0852053,0.13363525,-0.64283633
673076260,673075975,1.784421,-1.3495659,-0.9588006
673094991,673094713,1.9112748,0.8603609,0.020688944
673114965,673114685,0.8487829,1.1947353,0.11323592
673134941,673134662,1.3976378,1.8456409,0.42543525
673156166,673155889,1.2424483,0.73636866,-0.010651209
673174909,673174620,0.7204118,2.6335359,1.1796477
673194876,673194598,0.6726592,2.36798,1.1371487
673216106,673215826,0.85891086,1.702579,0.49013555
673234832,673234556,0.31742412,2.5458148,1.3657744
673254811,673254535,0.09418991,3.2011077,1.7032219
673276050,673275762,-0.19366005,2.4041443,0.7806499
673296017,673295741,0.027213538,2.242546,1.397794
673314747,673314471,-0.09521534,3.3693,1.8650272
673334729,673334453,-0.68253326,3.2047877,1.3877664
673355968,673355682,-0.52000606,3.040957,0.8532893
673377182,673376905,0.330677,2.7458224,1.2873979
673394667,673394391,-1.4173975,3.0931675,1.3248183
673415891,673415613,-0.44796848,3.3951228,0.99636924
673437121,673436840,-1.1348821,2.7020328,1.1227925
673454611,673454322,-1.2335588,3.4541702,0.47931442
673475829,673475553,-1.8678812,2.6375942,0.69838214
673495804,673495528,-1.3296459,2.856519,0.07670969
673517032,673516755,-1.3169338,3.579525,0.47831404
673534517,673534241,-1.1392998,1.3949745,-0.6958699
673555741,673555465,-0.80374956,2.873526,-0.00051702955
673576968,673576692,-2.3627663,2.2843125,0.12933691
673595697,673595422,-0.65239626,2.026425,-1.2899296
673615678,673615401,-0.7703436,1.2697248,-1.0099801
673635670,673635394,-0.99178594,1.0654695,-0.66072613
673656885,673656607,-0.78079134,2.4502223,-1.2117536
673675613,673675337,0.014416961,0.5949557,-1.4436444
673695592,673695315,-0.806954,0.5369104,-1.1450624
673716820,673716543,-0.013447836,1.5507002,-1.0427319
673738058,673737770,-0.23931573,1.7791514,-1.2061988
673755562,673755264,0.86899257,0.010828482,-0.7808275
673775506,673775230,-0.030620221,-0.70398366,-0.36541548
673796735,673796458,0.009290716,-0.16121638,-0.9935345
673814216,673813939,0.8544403,-1.7546767,0.06289962
673835449,673835167,0.37082115,-1.7348149,0.5471283
673856678,673856401,0.61785364,-0.27955705,0.1177431
673875407,673875124,0.3841816,-2.3350105,0.28910974
673895392,673895103,2.582379,-1.3903013,1.3395357
673916607,673916330,0.46157214,-2.1623428,0.552041
673936586,673936309,1.9276004,-1.3594497,0.2556511
673954069,673953791,1.0028703,-2.5632071,1.5631686
673975294,673975018,1.1620444,-2.3767111,1.243385
673996522,673996245,1.7826166,-1.2115744,0.9215161
674017786,674017512,1.1523908,-1.5210208,1.0940931
674035231,674034954,1.1658239,-1.2747358,1.143302
674056467,674056182,1.1907736,-1.2948922,1.0475633
674075188,674074912,1.287639,-0.69714713,1.3453515
674095178,674094890,0.6726164,-1.0215288,1.2031344
674115155,674114869,1.1323417,-0.30927795,0.6975791
674136380,674136096,0.20035565,-0.3281942,0.8565443
674157600,674157324,1.017908,-0.5780713,1.0161602
674175092,674174805,1.2235333,0.76708335,0.7721205
674196309,674196033,0.2339947,0.32862392,0.285204
674217548,674217260,1.2161847,0.45216036,0.33717734
674235018,674234741,0.79454124,1.4959064,0.14023271
674255006,674254720,0.8741456,2.033697,0.5528924
674276224,674275947,1.1035403,2.3024733,0.42724872
674297451,674297175,1.017177,1.4108906,-0.22751941
674314933,674314656,-0.3568012,3.0592458,0.48612666
674336160,674335884,0.15088293,3.1452262,0.79369926
674357395,674357111,0.6644187,3.597999,0.05469073
674374870,674374592,-1.7778858,3.3586223,0.20775138
674396106,674395820,-0.374221,4.090254,0.29462677
674416075,674415798,-0.93797195,3.3533487,1.4766145
674437302,674437026,0.35805786,4.10375,0.8187124
674454821,674454507,-1.7697375,2.7919607,0.119644
674476011,674475735,-0.8951789,3.3530607,0.5037079
674497266,674496962,-0.7122091,3.6216047,1.3343831
674514724,674514444,-1.3813579,1.538512,1.0328486
674535954,674535671,-1.3930066,2.872868,0.41190434
674555926,674555650,-1.5653813,2.6694064,0.34342292
674577153,674576877,-0.7969091,2.27022,0.9291094
674594642,674594358,-1.8171397,1.0031077,0.48601046
674615868,674615586,-1.5033488,1.6750987,0.46248403
674637089,674636813,-1.6920745,2.0559118,-0.12103151
674654571,674654295,-0.9412343,-0.07715034,-0.67156124
674675798,674675522,-1.8315326,0.25717402,-0.20951276
674697037,674696750,-1.3170146,1.2793336,0.39520937
674717004,674716728,-0.9278034,-1.7314763,-0.8092761
674734489,674734209,0.044195987,-1.477133,-0.8205847
674755717,674755441,-0.7960877,-0.7770012,-0.51715744
