timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
629828720,629828427,0.048945043,0.11097572,-0.029850733
629851192,629850900,0.02884467,-0.12577392,0.030947542
629871161,629870880,-0.051336333,-0.06094745,-0.016429497
629888661,629888362,0.03824285,0.10630255,0.0314525
629909877,629909590,-0.008586606,-0.07320087,-0.01035944
629931111,629930819,-0.033877205,0.029927146,0.010748395
629948582,629948301,0.011610764,-0.054911353,-0.039079484
629969810,629969529,0.01278816,0.05692708,-0.03544868
629991042,629990758,-0.062421903,-0.23250936,0.09313401
630013527,630013236,0.29493257,-0.56221306,1.8776258
630029757,630029468,-0.17604804,0.1741108,-3.163559
630049730,630049448,-0.4810334,-0.07399623,-3.0674994
630070958,630070676,0.46449482,-1.0624318,5.691162
630088450,630088162,-0.73583233,-0.4261301,-0.7195576
630109688,630109400,-0.587588,0.4493478,-2.1061687
630130899,630130615,-0.6730744,0.82507706,0.062058546
630153396,630153093,1.3688357,0.5420321,-0.5132385
630169607,630169326,-0.43446386,0.7071142,2.4794185
630190851,630190562,1.1185133,-0.79027164,1.9025468
630210864,630210537,0.08313946,-1.0288693,-1.8737391
630228308,630228016,2.1938612,0.4244756,1.4189504
630249526,630249244,-1.4571258,-0.40752184,0.9366966
630270755,630270473,-3.3705795,-0.049987372,-1.1240656
630294482,630294200,-1.6689509,1.3922126,-0.33774465
630309465,630309183,1.7347095,0.19553293,-0.37687933
630330705,630330412,0.056743238,-0.6313531,0.0039422135
630350678,630350396,0.25638673,-0.19420986,-0.02244932
630368159,630367874,-0.70594984,0.9177377,0.22774449
630389450,630389113,0.07909086,1.4174932,0.13281776
630410612,630410330,0.36130175,1.1900568,-0.37579107
630433094,630432809,0.46484703,1.2289499,-0.44566515
630449323,630449041,0.2203167,0.7473724,0.06032011
630470551,630470269,1.1021776,0.80112195,0.02451813
630494288,630494002,1.2190284,2.0996885,0.27019823
630509265,630508980,1.3718392,-2.2936044,0.6211827
630529244,630528963,1.2596923,-2.51104,0.7280409
630550470,630550188,-0.1454517,-2.134718,0.973758
630572960,630572667,-0.24613515,-2.6080594,1.0496786
630589179,630588898,-1.556744,-1.0328267,0.16284262
630610412,630610126,-1.6970079,-0.7859997,-0.06681001
630632890,630632604,-2.6853793,-1.4786632,0.71313226
630649117,630648836,-1.1081431,0.49352106,-0.55911916
630669092,630668816,-0.6360661,1.1160985,-1.3270253
630690321,630690044,-0.33571038,2.433209,-1.1479129
630712819,630712539,0.48657483,1.8014414,-1.0674356
630729031,630728755,1.0244229,2.2543411,-1.003436
630750260,630749983,0.36230534,2.131364,-1.021049
630772753,630772477,1.4924173,1.5361063,-1.288351
630788970,630788694,-0.146471,1.0639328,0.06517518
630810209,630809922,0.85429925,2.636297,0.33756948
630830178,630829902,3.297698,1.1608276,0.527609
630852662,630852386,8.612385,-1.3047497,-2.1105723
630868893,630868612,7.6405263,-1.7212877,-1.3822122
630890121,630889845,7.3628664,0.093152635,0.52894276
630911345,630911069,5.293521,-0.63384455,-1.6417089
630928828,630928551,0.4188274,2.2320523,1.1203058
630950055,630949779,2.4805815,-1.0413691,-0.31800112
630972533,630972257,-1.1764747,-4.026535,-0.022360042
630992513,630992236,-6.2563186,0.90071297,0.73786086
631008747,631008470,-3.5768673,0.15503886,-0.6467879
631029974,631029698,-7.5569987,-2.4117239,-1.4392074
631052451,631052175,-5.2995834,-2.7665486,-0.50944
631068685,631068409,-3.5259008,-3.405686,0.7617471
631089921,631089637,7.216008,-0.82971203,1.4856771
631112398,631112115,4.797524,5.0309286,0.030770967
631132370,631132093,8.409051,3.1048408,0.7658768
631148604,631148327,-10.205218,-4.4887247,-0.6642541
631169832,631169555,-12.750552,0.035644095,0.6042503
631191060,631190783,-3.781498,3.0964057,0.20219803
631208542,631208266,-5.0737977,-2.1975257,0.29590192
