timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
43308437,0.003513068,0.003526935,0.00199304,4998,0,-0.07971604,0.1926932,-9.664114,4998,0
43313448,0.0024524212,-0.00012861345,-0.0004443058,5011,0,-0.038850985,0.18696332,-9.688986,5011,0
43318458,-0.0005509842,0.0034428262,0.001894673,5010,0,-0.03269413,0.15050896,-9.625417,5010,0
43323470,-0.003029207,-0.000793253,0.00058833574,5012,0,-0.047620673,0.17184758,-9.638311,5012,0
43328482,-0.0021733206,0.0019704828,0.0007367672,5012,0,-0.06354403,0.15815409,-9.649474,5012,0
43333493,-0.0032148527,0.0017628621,-0.001115681,5011,0,-0.06759069,0.18149406,-9.654188,5011,0
43338505,-0.004098401,0.0021257163,0.00026122027,5012,0,-0.054006558,0.14573841,-9.641018,5012,0
43343517,-0.0040760995,-0.0016287918,0.0016336135,5012,0,-0.08181797,0.14622042,-9.69674,5012,0
43348528,-0.004999763,0.0018493597,0.0002312722,5011,0,-0.08260564,0.110287085,-9.696724,5011,0
43353540,-0.0039033575,0.00014693513,-0.0007767098,5012,0,-0.08018055,0.12717274,-9.654501,5012,0
43358551,-0.0041153524,-0.002923031,-0.00066427136,5011,0,-0.086801395,0.101659074,-9.664676,5011,0
43363563,-0.0022216367,-0.0033549315,-0.0009933861,5012,0,-0.09697744,0.124825746,-9.722167,5012,0
43368575,-0.002747761,-0.0034232698,6.8413916e-05,5012,0,-0.09131396,0.13412529,-9.664162,5012,0
43373586,-0.0032022863,-0.004209796,-0.0018190561,5011,0,-0.13879442,0.13072611,-9.704716,5011,0
43378599,-0.0018783635,-0.0040625795,-0.0025383804,5013,0,-0.12355131,0.14368758,-9.65197,5013,0
43383609,-0.00096697593,-0.0062495708,-0.0024896187,5010,0,-0.1036414,0.15356204,-9.6585045,5010,0
43388621,-0.0005938371,-0.004474568,-0.0025652533,5012,0,-0.13084486,0.12543254,-9.688001,5012,0
43393633,-0.0018107658,-0.005630977,-0.0018231035,5012,0,-0.108369015,0.1840875,-9.655566,5012,0
43398644,-0.0022880335,-0.0062530763,-0.0023347517,5011,0,-0.084595524,0.19598965,-9.677947,5011,0
43403657,-0.0027247025,-0.0022406066,-0.0025576574,5013,0,-0.10862073,0.1644065,-9.689056,5013,0
43408671,-0.0043270797,-0.0043038297,-0.00288774,5014,0,-0.10662804,0.19699232,-9.646753,5014,0
43413694,-0.0041284333,-0.0034489883,-0.00089329574,5023,0,-0.12619507,0.2480146,-9.670157,5023,0
43418691,-0.004296386,-0.0012181761,-0.002109746,4997,0,-0.11761764,0.21426563,-9.72252,4997,0
43423703,-0.0050929417,-0.0020129373,-3.011894e-05,5012,0,-0.09852486,0.20465614,-9.696246,5012,0
43428715,-0.0050127627,-0.0019198633,-7.463701e-05,5012,0,-0.08793481,0.18031552,-9.685248,5012,0
43433726,-0.005839568,0.0013965023,-0.0006487107,5011,0,-0.088724375,0.18908995,-9.697127,5011,0
43438740,-0.006360084,-0.0010176025,9.548635e-05,5014,0,-0.102512814,0.21629098,-9.673494,5014,0
43443750,-0.004327739,0.0006803627,0.0014937335,5010,0,-0.08238103,0.19686428,-9.698116,5010,0
43448772,-0.0036707644,0.0023788512,-0.00045327118,5022,0,-0.13916966,0.19410406,-9.718884,5022,0
43453772,-0.002980541,0.0010518488,-6.995512e-05,5000,0,-0.109504536,0.22334999,-9.662936,5000,0
43458784,-0.0021569445,0.0008490855,0.0023441312,5012,0,-0.12045199,0.20452948,-9.705272,5012,0
43463795,-0.0009204024,-0.00034440518,-2.5908781e-05,5011,0,-0.10039252,0.21445407,-9.712646,5011,0
43468807,-0.00030946,-0.00014537417,0.0015623213,5012,0,-0.14923614,0.20046988,-9.661323,5012,0
43473819,0.0011715412,0.0016124314,0.0031924464,5012,0,-0.14442858,0.1814024,-9.657453,5012,0
43478831,0.002653546,0.0027460493,0.0013254505,5012,0,-0.13373089,0.17679575,-9.673114,5012,0
43483842,0.003010051,0.0011572682,0.0031183518,5011,0,-0.1303857,0.19621964,-9.674194,5011,0
43488854,0.0020009673,0.00026179157,0.0028551163,5012,0,-0.14113322,0.17240243,-9.700756,5012,0
43493866,0.0027771443,0.00061108737,0.0028702605,5012,0,-0.13021313,0.17860265,-9.648796,5012,0
43498877,0.0014467314,0.00029042937,0.0013184466,5011,0,-0.13383505,0.2031625,-9.685105,5011,0
43503889,0.005041894,0.0018390113,0.0019411312,5012,0,-0.10399103,0.15474097,-9.700155,5012,0
43508900,0.0020691946,0.0020175646,0.00095851935,5011,0,-0.107650496,0.17593026,-9.690758,5011,0
43513912,0.0027354928,0.0028348374,0.0017401474,5012,0,-0.097769104,0.17158777,-9.647914,5012,0
43518924,0.0020480116,-0.0010523141,0.0004047315,5012,0,-0.08724537,0.16034329,-9.695016,5012,0
43523976,0.00053609867,0.0028623014,-0.00035898155,5052,0,-0.07061,0.12147275,-9.690005,5052,0
43528944,0.0007278289,0.0021711779,0.0010838411,4968,0,-0.04312393,0.16366589,-9.648224,4968,0
43533959,0.0011610347,0.0027619062,0.00076779135,5015,0,-0.08423837,0.1709951,-9.697664,5015,0
43538970,-0.0006104733,0.0034956546,-0.0011809192,5011,0,-0.07104516,0.1571583,-9.681193,5011,0
43543982,-0.0007675489,0.0025819498,-0.0017073014,5012,0,-0.08706193,0.1601342,-9.652334,5012,0
43548993,0.00022384906,0.0023948415,-0.0022378324,5011,0,-0.0859656,0.16529806,-9.68498,5011,0
43554006,-0.001127626,0.0038448067,-0.00326275,5013,0,-0.06429677,0.12641825,-9.678375,5013,0
43559017,-0.0009046743,0.0015215877,-0.0013379749,5011,0,-0.066021085,0.14632285,-9.676181,5011,0
43564029,-0.00020484201,0.0028784329,-0.0012112769,5012,0,-0.09617425,0.13868879,-9.713477,5012,0
43569040,-0.00037186965,-0.0003937739,-0.0028165905,5011,0,-0.088921174,0.16058351,-9.673901,5011,0
43574052,-0.0007796344,-0.0009928485,-0.0021713625,5012,0,-0.0783722,0.14219946,-9.696383,5012,0
43579063,4.862295e-05,-0.0005159554,-0.002548618,5011,0,-0.085820846,0.17113797,-9.6626835,5011,0
43584075,-0.0030243404,-0.0019240637,-0.0022530488,5012,0,-0.09046645,0.16330338,-9.661836,5012,0
43589086,-0.0017058761,-0.0016568744,-0.0023112742,5011,0,-0.08526447,0.1422508,-9.715488,5011,0
43594098,-0.0018680838,-0.003016534,-0.0019408009,5012,0,-0.061629288,0.12854333,-9.6558695,5012,0
43599112,-0.0010949537,-0.004779662,-0.0028783767,5014,0,-0.08439189,0.16099806,-9.670955,5014,0
43604121,-0.0034834177,-0.0034809888,-0.0035861793,5009,0,-0.10107315,0.16426256,-9.718199,5009,0
43609133,-0.0020875297,-0.0034555325,-0.0032374582,5012,0,-0.07848215,0.15729783,-9.666408,5012,0
43614145,-0.0040064086,-0.0036847536,-0.00082364824,5012,0,-0.06612647,0.18507755,-9.647178,5012,0
43619156,-0.0031439536,-0.0013131785,-0.0012115623,5011,0,-0.07889534,0.15286891,-9.664658,5011,0
43624168,-0.005941753,-0.0026620622,-0.00020888707,5012,0,-0.09787309,0.16419402,-9.683289,5012,0
43629179,-0.004147314,-0.00057295815,-0.00032149945,5011,0,-0.088995665,0.14587638,-9.689384,5011,0
43634192,-0.005572765,-0.0018834972,0.00090512965,5013,0,-0.100249924,0.15122563,-9.654141,5013,0
43639240,-0.006162083,-0.0012503574,0.00062216655,5048,0,-0.08626965,0.17293511,-9.717548,5048,0
43644214,-0.0058068,-0.0014706373,0.0016997746,4974,0,-0.12753993,0.1681374,-9.698192,4974,0
43649226,-0.004477851,0.00063599757,0.0020349352,5012,0,-0.14092235,0.17999516,-9.706891,5012,0
43654239,-0.0037512165,-0.0019102114,0.0014676816,5013,0,-0.13278975,0.18386628,-9.698077,5013,0
43659250,-0.0040519754,-3.233926e-05,0.0013239153,5011,0,-0.12914416,0.19116388,-9.69651,5011,0
43664261,-0.003205909,0.00027305013,0.0016152264,5011,0,-0.1340094,0.17125894,-9.680233,5011,0
43669273,-0.0023510624,0.0001246899,0.001397038,5012,0,-0.14895418,0.19791403,-9.681057,5012,0
43674284,-0.0024445006,0.00095737836,0.0017551979,5011,0,-0.12869674,0.1853761,-9.667023,5011,0
43679296,-0.0015202749,-0.002715688,0.0025095115,5012,0,-0.1201566,0.2095117,-9.668498,5012,0
43684308,-0.00083411834,3.4562057e-05,0.0007322482,5012,0,-0.1445488,0.19876558,-9.666382,5012,0
43689319,-4.5907742e-05,-0.00085259473,0.0012004799,5011,0,-0.13260788,0.20193967,-9.659672,5011,0
43694331,-0.00018645616,0.00064829725,0.00051075465,5012,0,-0.121257424,0.20355514,-9.676481,5012,0
43699343,0.0005596919,0.0009742855,5.0859046e-05,5012,0,-0.11462064,0.19582565,-9.681595,5012,0
43704354,0.0017309876,-0.0011543334,0.0010027605,5011,0,-0.09853934,0.23988892,-9.688829,5011,0
43709366,0.00043429947,0.0010027857,0.0016004444,5012,0,-0.08898786,0.19510126,-9.693152,5012,0
43714377,0.0015291998,0.00025823573,-0.00012073405,5011,0,-0.090929575,0.20130487,-9.671824,5011,0
43719389,0.0015250426,0.00022483112,-0.0004644756,5012,0,-0.08798021,0.18140301,-9.710066,5012,0
43724400,0.0007519101,0.0026598154,-0.001816494,5011,0,-0.119916745,0.1976281,-9.676946,5011,0
43729412,0.0018964866,0.0022991537,-9.5094096e-05,5012,0,-0.07439447,0.1937243,-9.688636,5012,0
43734423,0.0019105078,0.0029768713,0.00043015557,5011,0,-0.10689641,0.1904981,-9.6724615,5011,0
43739436,0.0010606293,0.003174999,-0.0010212424,5013,0,-0.08635943,0.15443303,-9.715758,5013,0
43744448,0.0003789955,0.003336358,-0.0018263145,5012,0,-0.0912878,0.19475752,-9.663723,5012,0
43749462,0.004532518,0.0025605746,-0.0014812716,5014,0,-0.113493025,0.13957539,-9.667169,5014,0
43754483,0.003298902,0.004264687,-0.00172678,5021,0,-0.08382134,0.17351389,-9.672729,5021,0
