timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
481065145,0.00033419943,-0.00074958743,-0.0006229588,5012,0,-0.18642753,-0.13864309,-9.661262,5012,0
481070155,-1.3650934e-05,0.00050919806,-0.00057922537,5010,0,-0.1655714,-0.14443292,-9.652569,5010,0
481075167,0.0019455708,-3.918119e-06,0.00045276483,5012,0,-0.18151206,-0.12805443,-9.664739,5012,0
481080179,-0.000567331,-0.00042677775,0.00020906082,5012,0,-0.17255224,-0.15072766,-9.658501,5012,0
481085192,2.96788e-05,4.7194877e-05,-0.0010008289,5013,0,-0.19007969,-0.13757853,-9.647139,5013,0
481090207,-0.0005882432,-0.00044060985,0.00028692707,5015,0,-0.16607985,-0.14006756,-9.660707,5015,0
481095215,-0.0011613624,0.00027055742,-0.0012043394,5008,0,-0.2060328,-0.13426161,-9.668095,5008,0
481100228,-0.00087434344,0.00013755239,-0.0009498636,5013,0,-0.17855373,-0.15843217,-9.665289,5013,0
481105238,-0.0015042537,-0.0007320308,-0.000806202,5010,0,-0.20771438,-0.14098789,-9.64296,5010,0
481110250,-0.00041766744,0.00026374645,-0.00120685,5012,0,-0.20935574,-0.14942381,-9.663103,5012,0
481115262,-0.0002883348,-0.0011478503,-0.0008722967,5012,0,-0.18232597,-0.12889373,-9.663342,5012,0
481120273,0.0003591767,-4.1400996e-05,6.123055e-05,5011,0,-0.17886844,-0.15521991,-9.666557,5011,0
481125319,0.000725633,-0.00080944534,-0.00020618232,5046,0,-0.1737944,-0.13380706,-9.666576,5046,0
481130297,-0.0032760128,-0.00087913446,0.0003060071,4978,0,-0.1770905,-0.14084075,-9.660133,4978,0
481135310,-0.0023695212,-0.0010329911,0.000422604,5013,0,-0.1953239,-0.14201774,-9.649525,5013,0
481140326,0.00036149158,-0.00070908136,-0.0014883336,5016,0,-0.18117304,-0.13815218,-9.648855,5016,0
