timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
96047540,0.0006012995,-0.00094622426,0.00079532963,5015,0,-0.6222559,-1.4540007,-9.550476,5015,0
96052546,0.0025471253,-0.0018036355,0.0005206595,5006,0,-0.6074303,-1.4822111,-9.542902,5006,0
96057558,0.0022537115,-0.0011834232,0.0006861661,5012,0,-0.57123023,-1.4833281,-9.550126,5012,0
96062570,0.0011931158,-0.00078892,0.00034299,5012,0,-0.6105411,-1.4785593,-9.565462,5012,0
96067586,0.00028667963,-0.0005176287,0.0007163206,5016,0,-0.6094468,-1.4822061,-9.532973,5016,0
96072593,0.0007131026,-0.00034329892,0.0019613043,5007,0,-0.60601294,-1.4903754,-9.550666,5007,0
96077604,0.0012914619,-0.00054023974,0.0022108867,5011,0,-0.59411067,-1.477637,-9.543843,5011,0
96082616,0.001348062,-0.00023383042,-4.1998734e-07,5012,0,-0.5815824,-1.4895636,-9.545067,5012,0
96087627,0.0022574202,-0.0012340316,0.00153747,5011,0,-0.58292353,-1.4634478,-9.541839,5011,0
96092659,0.0011392271,-0.00068156474,0.0026770714,5032,0,-0.6003129,-1.4759094,-9.578428,5032,0
96097652,0.001524734,-0.0017924658,0.0008033936,4993,0,-0.59755754,-1.4700768,-9.549511,4993,0
96102661,0.0019837318,-0.0028481118,0.0019159095,5009,0,-0.59601676,-1.4907321,-9.547159,5009,0
96107673,0.0013938631,-0.0017841771,0.0015763431,5012,0,-0.5820878,-1.4789721,-9.545595,5012,0
96112684,0.0012945676,-0.0029357302,1.3651007e-06,5011,0,-0.578754,-1.4418472,-9.553289,5011,0
96117696,0.0020865996,-0.0019770577,0.0009070504,5012,0,-0.6074158,-1.4759551,-9.539271,5012,0
96122707,0.00080485235,-0.0009815564,0.0012099247,5011,0,-0.59089196,-1.4706936,-9.564891,5011,0
96127719,0.0012617757,-0.0014969255,0.00083420885,5012,0,-0.5998697,-1.4609332,-9.568358,5012,0
96132735,0.0011811929,-0.0003418304,0.001188151,5016,0,-0.5879988,-1.4790612,-9.569721,5016,0
96137742,0.0011466555,-0.0020125757,0.0006320451,5007,0,-0.58494514,-1.460964,-9.57484,5007,0
96142760,0.0005952141,-0.0026895336,0.0013816014,5018,0,-0.62309223,-1.4597241,-9.583313,5018,0
96147765,0.0021436403,-0.0024908234,0.0007076897,5005,0,-0.61263025,-1.4673842,-9.565267,5005,0
96152777,0.0030867956,-0.00223357,-0.00033801814,5012,0,-0.59365344,-1.4741316,-9.576873,5012,0
96157788,0.0032089727,-0.0026297474,0.00060071755,5011,0,-0.5897311,-1.4702953,-9.567779,5011,0
96162800,0.0027524498,-0.0021223288,-0.00058651314,5012,0,-0.6050854,-1.4672804,-9.543836,5012,0
96167811,0.0004520253,-0.0021143833,-0.0004598805,5011,0,-0.59822524,-1.475409,-9.573558,5011,0
96172823,0.0013134299,-0.0005367037,-0.00016560739,5012,0,-0.58525115,-1.4612747,-9.528518,5012,0
96177834,0.0022440841,-0.0024308437,-0.0016811966,5011,0,-0.59361184,-1.4547933,-9.544713,5011,0
