timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
629827178,-0.001979215,0.0051889364,0.0029507703,4999,0,-0.37253964,0.9366541,-9.801547,4999,0
629837175,-0.002392056,0.0048104445,0.0017143547,5000,0,-0.38169155,0.9542432,-9.780374,5000,0
629842159,-0.0027544466,0.0018130929,0.0031899859,4984,0,-0.37302878,0.9483169,-9.786695,4984,0
629847154,-0.0014840493,0.0023696513,0.002940692,4995,0,-0.3666356,0.9305771,-9.770016,4995,0
629852155,-0.0027627537,0.004960711,0.003925853,5001,0,-0.39469633,0.9567553,-9.791033,5001,0
629857144,-0.002670692,0.003980162,0.0021639885,4989,0,-0.38468328,0.9538185,-9.780374,4989,0
629862138,-0.002154986,0.0032814285,0.0023647074,4994,0,-0.35795143,0.95415765,-9.775007,4994,0
629867134,-0.0039898246,0.0023424004,0.0033854244,4996,0,-0.37455803,0.94144344,-9.778044,4996,0
629872139,-0.0023623419,0.003719793,0.0022529925,5005,0,-0.36638123,0.9554809,-9.782616,5005,0
629877143,-0.003458634,0.0026301127,0.0020980018,5004,0,-0.36724746,0.9548104,-9.789095,5004,0
629882133,-0.0036555757,0.0031260296,0.002639257,4990,0,-0.34501275,0.93451595,-9.774401,4990,0
629887116,-0.001903935,0.0051424378,0.003297569,4983,0,-0.3605064,0.9543638,-9.784558,4983,0
629892108,-0.003191184,0.00621824,0.0029181342,4992,0,-0.37576136,0.96399313,-9.782921,4992,0
629897103,-0.0011267966,0.0036245822,0.0032436412,4995,0,-0.37776473,0.9794562,-9.771672,4995,0
629902098,-0.0020507325,0.004679306,0.0028667434,4995,0,-0.37688133,0.9789219,-9.795142,4995,0
629907093,-0.0025388792,0.004739076,0.003432821,4995,0,-0.36024836,0.920367,-9.781865,4995,0
