timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
58936648,-0.00221926,0.0008709281,0.0002772381,5009,0,0.2303071,0.27172902,-9.692304,5009,0
58941662,-0.0024955862,0.0007412344,-0.000103198814,5014,0,0.20438924,0.2516363,-9.701138,5014,0
58946668,-0.0038645966,0.00030532974,-0.0015758551,5006,0,0.24600662,0.2911326,-9.706815,5006,0
58951679,-0.0013884535,0.0016423702,-0.00017286949,5011,0,0.21246451,0.25528386,-9.706087,5011,0
58956690,-0.003168016,-0.00051401654,0.0003350752,5011,0,0.21306221,0.2503983,-9.719365,5011,0
58961702,-0.0028147085,0.0010015916,-0.00047968572,5012,0,0.21905698,0.2661556,-9.697554,5012,0
58966713,-0.0031165052,0.0009722866,-0.0003399155,5011,0,0.20840509,0.28042504,-9.715661,5011,0
58971733,-0.003407128,0.0015867304,-0.0006018063,5020,0,0.22583221,0.24489412,-9.706399,5020,0
58976738,-0.0022710317,0.00027938106,-0.002594486,5005,0,0.23082647,0.26383087,-9.700818,5005,0
58981752,-0.003323012,0.00034807148,-0.00025965006,5014,0,0.21389917,0.25899035,-9.744361,5014,0
58986807,-0.0033018498,0.0010275631,-0.00043898445,5055,0,0.22031908,0.26217133,-9.695006,5055,0
58991782,-0.003120075,0.0009290501,-0.0003387557,4975,0,0.23515998,0.2845587,-9.71034,4975,0
58996784,-0.0031954225,0.0008602461,-0.00070441,5002,0,0.21244763,0.27817407,-9.718825,5002,0
59001793,-0.0045858133,2.3446819e-05,-0.0017692824,5009,0,0.21316044,0.27535668,-9.699501,5009,0
59006808,-0.0033003087,-0.00077355624,-0.001001425,5015,0,0.22120501,0.2826764,-9.685593,5015,0
59011815,-0.004098897,0.0007496537,-0.0004654694,5007,0,0.22644308,0.25832427,-9.708631,5007,0
59016827,-0.003184909,0.002550796,0.00053720194,5012,0,0.23716763,0.261597,-9.691112,5012,0
59021838,-0.0044591934,0.0008056573,-0.0007588891,5011,0,0.23642261,0.2864284,-9.702899,5011,0
59026850,-0.0037232111,0.0012669958,-0.0007717505,5012,0,0.22960016,0.23823941,-9.720326,5012,0
59031861,-0.0022142641,0.0008620848,-0.0025862192,5011,0,0.20544203,0.26313612,-9.720361,5011,0
59036872,-0.0033436553,0.0008215171,-0.00051302684,5011,0,0.22886348,0.2642395,-9.713358,5011,0
59041886,-0.0038829974,0.001975755,-0.0013010902,5014,0,0.23323242,0.23632911,-9.691904,5014,0
59046895,-0.0016000181,0.0017306391,-0.0009832856,5009,0,0.25829658,0.23576568,-9.694845,5009,0
59051906,-0.002984496,0.0006367938,-0.0006233245,5011,0,0.22727899,0.27185184,-9.722493,5011,0
59056918,-0.002507662,0.00067640556,-0.0012041063,5012,0,0.22635591,0.24874735,-9.713557,5012,0
59061929,-0.002046934,0.000100835234,-0.0018693554,5011,0,0.24030477,0.25515977,-9.70712,5011,0
59066940,-0.0041994066,0.00054761046,-0.0012376772,5011,0,0.23124605,0.2902723,-9.702564,5011,0
59071952,-0.0031498102,0.0007898396,0.00066752435,5012,0,0.2134412,0.27196532,-9.705626,5012,0
59076964,-0.0029252893,0.0011883682,-0.00067588553,5012,0,0.2076577,0.26606235,-9.704898,5012,0
59081974,-0.004469512,0.0022741184,-0.0006557394,5010,0,0.20440657,0.27270082,-9.706975,5010,0
59086986,-0.0036534548,0.00071193994,-0.00058233744,5012,0,0.22316785,0.29525712,-9.680029,5012,0
59091997,-0.0036470809,0.00017061806,-0.00057800015,5011,0,0.23512834,0.24954721,-9.7128105,5011,0
59097010,-0.0037385512,0.0012487023,-0.0028226753,5013,0,0.20889117,0.2640908,-9.687773,5013,0
59102020,-0.003383989,0.0006670803,-0.00011178896,5010,0,0.22723174,0.26035818,-9.747414,5010,0
59107035,-0.004346814,0.0010553865,-0.0012474528,5015,0,0.22038963,0.27482516,-9.696471,5015,0
59112064,-0.0038375638,0.00091205834,-0.001749204,5029,0,0.22546887,0.25495943,-9.71056,5029,0
59117054,-0.0040954393,0.0017173022,0.0012542325,4990,0,0.23518632,0.27071363,-9.703334,4990,0
59122065,-0.003013308,0.0009203899,-0.0013793339,5011,0,0.21628043,0.27791685,-9.714922,5011,0
59127081,-0.0035972206,0.0017028108,-0.0013121137,5016,0,0.22395568,0.25916427,-9.691307,5016,0
59132088,-0.0047830334,0.000917278,0.00028451762,5007,0,0.24089937,0.25048172,-9.703271,5007,0
59137099,-0.0034149883,0.00015799332,-0.00062132167,5011,0,0.25669456,0.26157093,-9.699776,5011,0
59142111,-0.004196322,0.00035761978,-0.0015406942,5012,0,0.252096,0.26276523,-9.706926,5012,0
59147122,-0.0016456681,0.0019084527,-0.0002450784,5011,0,0.21830195,0.26786914,-9.705232,5011,0
59152133,-0.0034975198,0.001545446,0.00048568804,5011,0,0.23102574,0.2615375,-9.686275,5011,0
59157144,-0.00473718,0.0013711134,-0.0011971947,5011,0,0.20836262,0.25062853,-9.697185,5011,0
59162156,-0.00270285,0.0025200746,-0.001865307,5012,0,0.25346857,0.26568517,-9.69176,5012,0
59167167,-0.0038165648,0.0025572416,-0.0016143455,5011,0,0.23442352,0.28629303,-9.716019,5011,0
59172179,-0.00462147,0.0007743099,-0.0005283119,5012,0,0.25447127,0.26277393,-9.737121,5012,0
59177192,-0.0024556133,0.0016177838,-0.0004198642,5013,0,0.20826042,0.24629837,-9.715616,5013,0
59182203,-0.0034206028,0.0010479488,-0.0018367756,5011,0,0.2261528,0.29014304,-9.702065,5011,0
59187213,-0.0030593514,0.0007064099,-0.00037185557,5010,0,0.23624519,0.2794598,-9.725046,5010,0
59192224,-0.002634084,0.0012601928,-0.0007053397,5011,0,0.20758608,0.27135545,-9.700726,5011,0
59197238,-0.0015860139,0.00061552884,-0.0015002007,5014,0,0.22405082,0.26019934,-9.732328,5014,0
59202247,-0.0029421942,0.000578032,-0.00049870973,5009,0,0.2269079,0.25597444,-9.71671,5009,0
59207259,-0.003909708,0.0013817222,-0.0004275814,5012,0,0.23712337,0.27798885,-9.699833,5012,0
59212269,-0.0033549825,0.0019930187,-0.00055127195,5010,0,0.22737347,0.26541948,-9.696011,5010,0
59217281,-0.002863356,0.0010539709,-0.0003812902,5012,0,0.1999442,0.26061642,-9.696222,5012,0
59222292,-0.0037886847,0.0017517615,-0.0012745499,5011,0,0.2043735,0.2825733,-9.704105,5011,0
59227306,-0.0019257396,0.0007917331,-0.00014349475,5014,0,0.22700444,0.28065303,-9.710866,5014,0
59232339,-0.0009982642,0.0012147945,-0.0022642813,5033,0,0.23208767,0.263057,-9.695352,5033,0
59237327,-0.003065875,-0.0003286957,-0.00184179,4988,0,0.24931116,0.2676213,-9.707538,4988,0
59242338,-0.002959784,0.0013805332,0.0006591947,5011,0,0.2535357,0.25570086,-9.703317,5011,0
59247349,-0.0029939727,0.0023873323,0.00021119427,5011,0,0.21704236,0.2695323,-9.708339,5011,0
59252360,-0.0036103681,0.0005279532,-0.0009150506,5011,0,0.2514334,0.26162258,-9.6889515,5011,0
59257372,-0.002227253,-0.00028417056,-4.7084726e-05,5012,0,0.24282838,0.266705,-9.70421,5012,0
59262384,-0.003532579,0.00063461455,-0.0014176897,5012,0,0.22362368,0.28235126,-9.681784,5012,0
59267395,-0.0030260386,0.0023706928,-0.00046398057,5011,0,0.20852019,0.25535655,-9.706174,5011,0
59272406,-0.0022575893,0.0009587296,-0.00025372597,5011,0,0.251064,0.27705216,-9.70789,5011,0
59277418,-0.0022592582,0.0018806452,-0.001103151,5012,0,0.25040343,0.28132418,-9.68664,5012,0
59282429,-0.0035355217,0.0020601451,-0.00030305606,5011,0,0.23675098,0.27449977,-9.714773,5011,0
59287440,-0.0027925728,0.0018484807,-0.0013614683,5011,0,0.22109248,0.27887854,-9.697603,5011,0
59292452,-0.004003451,-0.00015771118,-0.0013272818,5012,0,0.23895079,0.2429612,-9.710511,5012,0
59297463,-0.0028762787,0.0023707566,0.00023552413,5011,0,0.21043938,0.26038978,-9.714078,5011,0
59302474,-0.002647689,0.0008758666,0.00021847131,5011,0,0.22009419,0.2559209,-9.697047,5011,0
59307486,-0.0043667112,0.0012199179,-0.0008720991,5012,0,0.2253448,0.27805287,-9.7022295,5012,0
59312497,-0.0031737483,0.0005940405,-0.0016491278,5011,0,0.2096914,0.2437574,-9.692284,5011,0
59317508,-0.0023120786,0.0008841506,-0.0010817236,5011,0,0.21192104,0.270018,-9.683264,5011,0
59322520,-0.0021997404,6.152946e-05,0.00020786536,5012,0,0.21730934,0.2727272,-9.69952,5012,0
59327531,-0.0018623703,-0.0005886224,-0.0006452708,5011,0,0.23895611,0.2495495,-9.714412,5011,0
59332543,-0.0020266667,0.0019057618,-0.001593409,5012,0,0.23554863,0.2707335,-9.698451,5012,0
59337554,-0.0031123052,0.0017064684,-0.00082636124,5011,0,0.24005301,0.26769915,-9.725657,5011,0
59342565,-0.0033778981,0.00088753155,-0.000893303,5011,0,0.23994775,0.26526833,-9.694931,5011,0
59347576,-0.0038361643,-0.00036508444,-0.00061471394,5011,0,0.24050361,0.24851395,-9.702128,5011,0
59352617,-0.0036984535,0.0024914017,-0.001832245,5041,0,0.2590866,0.26449108,-9.708168,5041,0
59357599,-0.0044852076,0.0004108944,0.00041511856,4982,0,0.21606681,0.25964016,-9.72152,4982,0
59362611,-0.0035242583,-0.0007755476,-0.0010666816,5012,0,0.23189956,0.25229785,-9.7278185,5012,0
59367622,-0.0014133912,0.0004936342,-0.0010991765,5011,0,0.21824507,0.2652385,-9.7002735,5011,0
59372634,-0.004565873,0.0015226257,-0.0019004752,5012,0,0.23718755,0.28917244,-9.702266,5012,0
59377645,-0.003471374,0.0014726752,0.00026450295,5011,0,0.23631872,0.26995733,-9.718532,5011,0
59382656,-0.0033608181,0.0010354407,-0.0009219969,5011,0,0.2506923,0.28112233,-9.73019,5011,0
59387667,-0.0030186914,0.0011495058,-0.0010686873,5011,0,0.2351542,0.27404583,-9.731567,5011,0
59392679,-0.0035413716,0.00028619208,-0.0003280945,5012,0,0.23488277,0.28137577,-9.707588,5012,0
59397690,-0.0027387599,0.00091291446,-0.00027807863,5011,0,0.24254176,0.25569168,-9.702292,5011,0
59402701,-0.004746886,0.00074348715,-0.0026255206,5011,0,0.24017046,0.24716406,-9.701948,5011,0
59407713,-0.002192466,0.0014139133,-0.0020046777,5012,0,0.22666478,0.27052787,-9.734506,5012,0
59412724,-0.0036868558,-0.0002068539,0.00040491344,5011,0,0.21393806,0.26625162,-9.692705,5011,0
59417737,-0.0041632587,0.0014423501,-0.00010970849,5013,0,0.19562382,0.26020208,-9.689866,5013,0
59422747,-0.0033242067,0.00022028452,-0.0008478743,5010,0,0.21856155,0.25549394,-9.693278,5010,0
59427758,-0.0037909865,0.0007986503,-0.0017046301,5011,0,0.20806572,0.25809932,-9.682268,5011,0
59432769,-0.0028234075,0.00017916563,-0.0015476205,5011,0,0.22800931,0.25012,-9.6957655,5011,0
59437781,-0.0038785238,-5.4339795e-05,-0.0012736759,5012,0,0.2315854,0.29565546,-9.699189,5012,0
59442793,-0.0025866653,0.0010357415,-0.00011540007,5012,0,0.22464095,0.28316385,-9.674525,5012,0
59447805,-0.0026571164,0.00016479034,-0.00018966374,5012,0,0.22375944,0.28122103,-9.701951,5012,0
59452821,-0.0017804429,0.00081251323,-0.0008545472,5016,0,0.22322704,0.28679347,-9.715154,5016,0
59457826,-0.003851376,0.0012053878,-0.00087470456,5005,0,0.22903605,0.26505664,-9.706832,5005,0
59462838,-0.0024364525,0.00096308964,-0.0009457913,5012,0,0.243617,0.27659574,-9.713123,5012,0
59467849,-0.0038817807,0.00027388547,0.0001459733,5011,0,0.21952361,0.26179165,-9.719347,5011,0
59472893,-0.0043493225,0.00056563347,-0.00028176352,5044,0,0.23818536,0.2729946,-9.69945,5044,0
59477873,-0.004359479,0.0008352379,-0.0014909476,4980,0,0.23101392,0.28876457,-9.71942,4980,0
59482885,-0.004347393,0.0011604261,-0.00021222228,5012,0,0.23094065,0.30852675,-9.685372,5012,0
59487895,-0.0028832918,0.0019389642,-0.0004947421,5010,0,0.22878876,0.27489725,-9.723805,5010,0
59492906,-0.0024389068,0.001366669,-0.00054606836,5011,0,0.2000971,0.27449152,-9.704371,5011,0
59497926,-0.0023473338,0.0012305361,-0.00073799444,5020,0,0.23163244,0.262951,-9.7134285,5020,0
59502929,-0.0025503444,0.00058448076,-0.0031631447,5003,0,0.22667028,0.29532754,-9.70118,5003,0
59507940,-0.0011371314,0.0021616465,-0.00051324535,5011,0,0.19846481,0.26086625,-9.696187,5011,0
59512951,-0.0037376275,0.0013013021,0.00011646657,5011,0,0.21534227,0.26294395,-9.720206,5011,0
59517964,-0.0031746707,0.001122716,0.00047087888,5013,0,0.23544353,0.2749313,-9.716828,5013,0
59522974,-0.0025740403,0.0015463439,-0.0007265482,5010,0,0.22873573,0.2624621,-9.69928,5010,0
59527986,-0.0020829528,0.0010499882,-0.0006480505,5012,0,0.22602089,0.27592713,-9.694377,5012,0
59532997,-0.0020924315,0.0011037799,0.0010361205,5011,0,0.21027762,0.29940268,-9.717835,5011,0
59538010,-0.0022436203,0.000597518,-0.0003075913,5013,0,0.23334137,0.29484582,-9.706149,5013,0
59543020,-0.0012387206,0.0019973076,-0.0009463983,5010,0,0.22880036,0.27072048,-9.695235,5010,0
59548031,-0.0028541498,-0.0007382272,-0.00017865466,5011,0,0.1981389,0.27360433,-9.703934,5011,0
59553043,-0.0024796196,0.0008678158,-0.0004527004,5012,0,0.23783669,0.28716072,-9.704413,5012,0
59558054,-0.0019320387,0.0025262968,0.00026311525,5011,0,0.22121818,0.2530563,-9.706613,5011,0
59563065,-0.00091137784,0.0011287368,-0.000118092576,5011,0,0.24312602,0.2532885,-9.722414,5011,0
59568079,-0.0038217395,0.0010529995,-0.0019743643,5014,0,0.21699114,0.26979563,-9.683328,5014,0
59573088,-0.0027965854,-0.00092737697,-0.00048834976,5009,0,0.2617866,0.28575942,-9.716787,5009,0
59578099,-0.0042758374,0.0007865243,-0.00048935565,5011,0,0.24266273,0.26506656,-9.705123,5011,0
59583110,-0.0028719183,0.0010944667,0.0002641747,5011,0,0.23875056,0.26016718,-9.700029,5011,0
59588122,-0.0029815503,0.0006344154,-5.3364554e-05,5012,0,0.21368009,0.2715106,-9.692789,5012,0
59593167,-0.0028980959,0.0010987673,-0.0007596846,5045,0,0.24328297,0.2646273,-9.687672,5045,0
59598148,-0.0042926134,0.00022136708,-0.0016057119,4981,0,0.20814568,0.28254864,-9.682434,4981,0
59603156,-0.0031209362,0.0010945706,-0.00031310352,5008,0,0.21985044,0.28993818,-9.699543,5008,0
59608167,-0.0013798481,0.00024408234,-0.0020476014,5011,0,0.22445431,0.25896323,-9.677481,5011,0
59613179,-0.0023576978,0.0013313395,-1.6281727e-05,5012,0,0.21800604,0.27698287,-9.703492,5012,0
59618190,-0.001789574,0.001808107,-0.001292447,5011,0,0.22873542,0.25118148,-9.715896,5011,0
59623203,-0.0043283696,0.0021781384,0.00020246052,5013,0,0.21792875,0.28003174,-9.7071905,5013,0
59628213,-0.003211554,0.0013516675,0.00065026904,5010,0,0.21103911,0.24901232,-9.698894,5010,0
59633224,-0.0025886856,0.001401632,-0.00087771245,5011,0,0.22855422,0.26194444,-9.706582,5011,0
59638235,-0.00208991,0.0009841816,-0.0004719382,5011,0,0.19946088,0.27185535,-9.715416,5011,0
59643247,-0.0016088733,0.000281465,-0.00085592223,5012,0,0.24011438,0.27067596,-9.687083,5012,0
59648258,-0.0025917771,-0.0010607806,-0.00013508069,5011,0,0.21394233,0.2744661,-9.687442,5011,0
59653269,-0.0030042618,0.00089282385,-0.00092016,5011,0,0.20168939,0.24113755,-9.700791,5011,0
59658281,-0.0032434077,0.00080183364,-0.0004659475,5012,0,0.22344878,0.2620778,-9.705649,5012,0
59663292,-0.0022264353,0.0014813221,-0.00066909334,5011,0,0.23287828,0.2705193,-9.705077,5011,0
59668305,-0.0034672527,0.0014176605,-0.00015877862,5013,0,0.22417447,0.2751815,-9.688511,5013,0
59673315,-0.0031266005,0.00091457873,-0.00042652115,5010,0,0.21999973,0.2862437,-9.705234,5010,0
59678328,-0.0027116714,0.0021684912,-3.06263e-05,5013,0,0.24689823,0.27441764,-9.688342,5013,0
59683338,-0.0016272644,0.002409258,-0.0010140099,5010,0,0.22581996,0.2607175,-9.709916,5010,0
59688349,-0.0030833946,0.00087818265,-0.0017797005,5011,0,0.23442025,0.26119694,-9.714361,5011,0
59693360,-0.0022153445,0.0011277692,-0.0005591198,5011,0,0.21773717,0.2646834,-9.706775,5011,0
59698372,-0.0021854877,0.0002652864,0.00031146748,5012,0,0.21998015,0.26257002,-9.694546,5012,0
59703383,-0.0032663487,0.001775509,-0.001761709,5011,0,0.2377983,0.28953594,-9.687802,5011,0
59708394,-0.0044124764,0.0007934646,-0.00070779875,5011,0,0.24088822,0.28043455,-9.689945,5011,0
59713406,-0.0035062782,0.0018616514,-0.0005883464,5012,0,0.23558345,0.274697,-9.702109,5012,0
59718417,-0.003500674,0.0011463359,-6.076441e-05,5011,0,0.23201317,0.24830626,-9.695621,5011,0
59723428,-0.002865021,0.0012829712,-0.00014103395,5011,0,0.21405692,0.26321882,-9.718771,5011,0
59728440,-0.0045744786,0.0011575231,0.00061040657,5012,0,0.23033655,0.26960313,-9.710526,5012,0
59733453,-0.0034600457,0.0003026913,-0.0015395039,5013,0,0.23219028,0.27173507,-9.696127,5013,0
59738463,-0.0023928843,0.0011532197,0.0002280042,5010,0,0.21493557,0.27315938,-9.695778,5010,0
59743474,-0.0034233716,0.00014123277,0.00015887186,5011,0,0.21533546,0.26842973,-9.714742,5011,0
59748486,-0.0018214044,0.0011686726,-0.0020487646,5012,0,0.22720413,0.28584078,-9.703463,5012,0
59753497,-0.0037072694,0.0011244413,5.927672e-05,5011,0,0.22442669,0.26485294,-9.698074,5011,0
59758508,-0.0027534536,-0.0002897733,-0.0011325519,5011,0,0.22932349,0.26933807,-9.705304,5011,0
59763519,-0.003728193,0.0020168023,0.00047729307,5011,0,0.23176126,0.27860668,-9.695639,5011,0
59768531,-0.0042535444,0.0016800538,-0.0014642753,5012,0,0.23199648,0.28062984,-9.712851,5012,0
59773573,-0.0043815044,0.0007340414,-0.0014306715,5042,0,0.21709089,0.27046883,-9.681588,5042,0
