timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
78776581,0.0015560567,-0.0007925823,-0.0018526771,5011,0,-0.70132667,-0.72537404,-9.593078,5011,0
78781592,0.0012287701,-2.0269135e-06,0.00040105073,5011,0,-0.6563402,-0.7111435,-9.591583,5011,0
78786603,0.0020318076,-0.0016202285,0.0005079676,5011,0,-0.6733766,-0.7068547,-9.6055765,5011,0
78791614,0.0006503459,-0.00053574675,0.0009733622,5011,0,-0.67958915,-0.72149366,-9.5981045,5011,0
78796625,0.0017900282,0.0010372583,0.0013832455,5011,0,-0.6787977,-0.68491757,-9.625902,5011,0
78801638,0.0023704828,-0.00060921843,0.000111096946,5013,0,-0.6667676,-0.6813128,-9.606642,5013,0
78806649,0.0008407371,-0.0013848861,-0.0005424297,5011,0,-0.6795932,-0.6770533,-9.61829,5011,0
78811661,0.0017153262,-0.00096877606,-0.0011783304,5012,0,-0.6866705,-0.70854896,-9.625159,5012,0
78816672,0.0027880264,-0.0011237715,0.00027963886,5011,0,-0.6864669,-0.6927949,-9.598288,5011,0
78821684,0.0019475123,0.0010026045,-0.000985184,5012,0,-0.67764413,-0.6674645,-9.610244,5012,0
78826695,0.002185237,-0.0002887926,0.0010902915,5011,0,-0.6651074,-0.6751749,-9.585742,5011,0
78831707,0.002434861,-2.2327531e-05,0.0009773895,5012,0,-0.6803385,-0.7027922,-9.591383,5012,0
78836718,0.002410883,-0.00092989387,0.0007057104,5011,0,-0.70010966,-0.6962223,-9.618584,5011,0
78841734,0.0012547002,0.00042011793,0.0009771271,5016,0,-0.67856777,-0.69472176,-9.620422,5016,0
78846742,0.00192708,-0.00060615083,0.0006407618,5008,0,-0.6856355,-0.70082176,-9.604231,5008,0
78851754,0.002172827,-0.00025761864,-0.00018028017,5012,0,-0.6959236,-0.67700756,-9.603173,5012,0
78856764,0.0017610312,-0.0005465647,-0.0006689961,5010,0,-0.673269,-0.6691345,-9.593063,5010,0
78861819,0.0018270871,-0.0010547007,0.00067886844,5055,0,-0.7009123,-0.69445455,-9.604994,5055,0
78866791,0.0024270266,0.00025575396,0.001837446,4972,0,-0.68865675,-0.69811237,-9.614031,4972,0
78871799,0.0024836198,-0.0002627899,-0.00047665744,5008,0,-0.70762736,-0.6994907,-9.595156,5008,0
78876810,0.00021520986,-0.00058644987,-0.0009232266,5011,0,-0.66846764,-0.68798244,-9.58672,5011,0
78881821,0.0003475119,0.0005677532,-0.00096765114,5011,0,-0.6954974,-0.68456984,-9.600153,5011,0
78886833,0.001840534,0.00038696142,-0.0017529388,5012,0,-0.6924125,-0.70536155,-9.610171,5012,0
78891845,0.0007101063,0.0011615884,-0.00077842595,5012,0,-0.70705545,-0.70953816,-9.608505,5012,0
78896857,0.0022858677,-7.898571e-05,-0.00054460927,5012,0,-0.6781626,-0.68569195,-9.617197,5012,0
78901869,0.0018382516,5.88602e-05,-0.0012804198,5012,0,-0.68632686,-0.6973553,-9.588249,5012,0
78906879,0.0018856332,-0.00045901546,-0.0005927182,5010,0,-0.6672789,-0.70919377,-9.6300745,5010,0
78911891,0.0007295441,-0.0011325027,0.00018921033,5012,0,-0.69036275,-0.6917008,-9.619606,5012,0
78916902,0.0017526494,0.00025099795,-0.0011155827,5011,0,-0.67942923,-0.70127314,-9.611053,5011,0
78921913,0.0026753123,-0.0016445162,0.00067788904,5011,0,-0.67050594,-0.7021946,-9.612097,5011,0
78926925,0.0025597815,0.0002684077,0.001667687,5012,0,-0.67255086,-0.69059753,-9.62097,5012,0
78931936,0.0025274914,-0.0010491596,0.00079175667,5011,0,-0.66743386,-0.6565791,-9.597538,5011,0
78936948,0.0029596123,0.0009156028,-8.132939e-05,5012,0,-0.6833677,-0.71017826,-9.600933,5012,0
78941959,-0.00013552267,-0.000116582414,0.00046259823,5011,0,-0.70230436,-0.68806916,-9.5868635,5011,0
78946971,0.0012664957,0.0010555531,0.0005076778,5012,0,-0.67636293,-0.6804979,-9.616577,5012,0
78951982,0.0019168688,0.00017757175,0.00019380599,5011,0,-0.6750217,-0.68046224,-9.610515,5011,0
78956994,0.0021401702,0.00094001315,-0.00150055,5012,0,-0.6773084,-0.67289203,-9.613772,5012,0
78962007,0.00258543,-0.0011710727,0.0005957502,5013,0,-0.6812086,-0.69780236,-9.599254,5013,0
78967017,0.002607497,0.00044558092,0.000792817,5010,0,-0.6877203,-0.6929143,-9.59629,5010,0
78972029,0.0018353078,-0.00085362146,0.000664714,5012,0,-0.69203174,-0.6858234,-9.609713,5012,0
78977041,0.0018817276,-0.0014584939,-0.00065845787,5012,0,-0.6991577,-0.67714936,-9.578901,5012,0
78982052,0.002337932,-0.0011409459,0.0011195653,5011,0,-0.6792639,-0.7056435,-9.597729,5011,0
78987099,0.001594143,-0.0013315855,-4.930991e-05,5047,0,-0.71228427,-0.67098045,-9.590878,5047,0
78992075,0.002170828,-0.0003279567,0.00024253938,4976,0,-0.6845361,-0.67708117,-9.616793,4976,0
78997086,0.002699596,-0.0011141797,0.0010386959,5011,0,-0.709843,-0.69171196,-9.586954,5011,0
79002098,0.0014486754,-7.8587895e-05,1.0673372e-05,5012,0,-0.6956639,-0.6662712,-9.588737,5012,0
79007109,0.0010415316,-0.00018964817,0.00012551754,5011,0,-0.7028519,-0.6727904,-9.5800085,5011,0
79012120,0.0010779961,0.00037900577,0.00045980676,5011,0,-0.6542553,-0.7013495,-9.594512,5011,0
79017132,0.0008914739,-0.0009649596,-0.0012366392,5012,0,-0.6948061,-0.67096037,-9.619274,5012,0
79022143,0.0010896688,-0.000103969964,0.00089160114,5011,0,-0.70961654,-0.67656577,-9.594726,5011,0
79027155,0.0024977836,-0.00044083846,-0.0012814039,5012,0,-0.6850723,-0.6786744,-9.6127615,5012,0
79032168,0.0034571225,-0.0017426905,0.00018704087,5013,0,-0.6900747,-0.6863317,-9.611985,5013,0
79037178,0.0026877548,-0.00034850338,-0.00107364,5010,0,-0.67440414,-0.6980369,-9.631104,5010,0
