timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
143570343,0.0008939432,-0.0009473348,0.0029245208,4970,0,-0.7554483,-0.53475,-9.638045,4970,0
143575354,0.001007184,0.0007583052,0.0033320147,5011,0,-0.75687534,-0.5350951,-9.629879,5011,0
143580366,0.002984658,-0.00097191846,0.0032824455,5012,0,-0.7216102,-0.5502376,-9.610183,5012,0
143585377,0.0019391768,0.0013922787,0.0033342121,5011,0,-0.723816,-0.5395411,-9.665175,5011,0
143590389,0.004561582,0.0011060105,0.0020222822,5012,0,-0.7522921,-0.53947836,-9.6341505,5012,0
143595401,0.0038051633,0.00029013032,0.0034330674,5012,0,-0.7513939,-0.51707864,-9.629985,5012,0
143600412,0.0039692516,0.001628999,0.002040772,5011,0,-0.7401832,-0.56644523,-9.612415,5011,0
143605424,0.004487995,0.0017437065,0.002551335,5012,0,-0.7421758,-0.56802547,-9.604623,5012,0
143610437,0.003177902,0.0011551229,0.0018245071,5013,0,-0.7202184,-0.54397017,-9.620739,5013,0
143615448,0.0074235536,0.0029907401,0.0012568218,5011,0,-0.71766585,-0.5600081,-9.627283,5011,0
143620459,0.0060180225,0.0020802626,0.0015024509,5011,0,-0.7078099,-0.58127683,-9.645008,5011,0
143625470,0.0059197433,0.0015897654,0.00026435647,5011,0,-0.72541976,-0.5708067,-9.62282,5011,0
143630482,0.006833084,0.002576432,-0.0012927062,5012,0,-0.71264625,-0.58173543,-9.61402,5012,0
143635494,0.008385885,0.00011545137,-0.0016706587,5012,0,-0.71207654,-0.57130444,-9.607167,5012,0
143640506,0.007844086,0.002448052,-0.0023646764,5012,0,-0.6975856,-0.61178917,-9.620867,5012,0
143645517,0.007029077,0.0015864864,-0.00023571079,5011,0,-0.707893,-0.6151268,-9.620325,5011,0
143650530,0.0070215026,0.0025721644,-0.002003068,5013,0,-0.6949715,-0.60339236,-9.623536,5013,0
143655541,0.007857288,0.0013638724,-0.0022489484,5011,0,-0.70461124,-0.6381772,-9.631752,5011,0
143660552,0.007775133,0.0025642046,-0.0018022541,5011,0,-0.70518476,-0.6135153,-9.641737,5011,0
143665564,0.0079236785,0.0024396582,-0.0035619624,5012,0,-0.6561376,-0.6278572,-9.628594,5012,0
143670575,0.0067796526,0.0018297336,-0.00298721,5011,0,-0.686407,-0.628421,-9.619863,5011,0
143675592,0.0067847413,0.0029669616,-0.0025796508,5017,0,-0.6927071,-0.6331352,-9.611012,5017,0
143680599,0.00491475,0.0019147774,-0.0024495122,5007,0,-0.68477166,-0.6176215,-9.611086,5007,0
143685614,0.0049339025,0.0010148751,-0.0028088226,5015,0,-0.654364,-0.6252723,-9.619206,5015,0
143690635,0.005914336,0.0029694908,-0.002348554,5021,0,-0.67065233,-0.6412007,-9.605987,5021,0
143695633,0.005078099,0.00086310564,-0.0026063176,4998,0,-0.648152,-0.6338205,-9.620314,4998,0
143700646,0.0030789939,0.0018363559,-0.0027576548,5013,0,-0.672313,-0.60437286,-9.60329,5013,0
143705656,0.004460379,-5.1096566e-05,-0.0016544382,5010,0,-0.6635837,-0.62409866,-9.610658,5010,0
143710670,0.0021125847,-0.00022718271,-0.0022076424,5014,0,-0.6331007,-0.6416756,-9.625202,5014,0
143715679,0.0025239019,-0.00030571225,-0.00039921838,5009,0,-0.652386,-0.61826545,-9.617063,5009,0
143720692,0.0029489025,-0.0030117305,-0.0005038969,5013,0,-0.6621791,-0.63293296,-9.604875,5013,0
143725703,0.0014754826,-0.00060076505,0.0010355484,5011,0,-0.6416575,-0.6361868,-9.613627,5011,0
143730715,0.0013672771,-0.0022061998,0.00011611045,5012,0,-0.6737651,-0.6503393,-9.587853,5012,0
143735726,0.0016884543,-0.004623724,0.0027006299,5011,0,-0.66016406,-0.63652515,-9.619096,5011,0
143740742,0.0011645976,-0.0041054552,0.0007845169,5016,0,-0.66655165,-0.64097416,-9.6307335,5016,0
143745750,0.000653314,-0.0026351984,0.0024952537,5008,0,-0.65733194,-0.62437826,-9.613244,5008,0
143750763,-0.0011095756,-0.004519523,0.004217119,5013,0,-0.6658569,-0.6452396,-9.621447,5013,0
143755773,-5.3258642e-05,-0.003591336,0.004323816,5010,0,-0.66550565,-0.6550442,-9.618632,5010,0
143760785,-0.0010676066,-0.0039050705,0.0025033334,5012,0,-0.6759562,-0.64522487,-9.602368,5012,0
143765796,-0.0002601303,-0.0055266614,0.003458958,5011,0,-0.69232666,-0.6340369,-9.60852,5011,0
143770808,0.00028271682,-0.0046921344,0.0031089908,5012,0,-0.69714063,-0.60417646,-9.611914,5012,0
143775820,-0.0015380707,-0.004623641,0.0036211102,5012,0,-0.7002694,-0.6187513,-9.639366,5012,0
143780831,-0.0004993689,-0.004745703,0.0013231048,5011,0,-0.67303705,-0.61495006,-9.623433,5011,0
143785843,-0.0022828362,-0.0037395454,0.0037940177,5012,0,-0.67283875,-0.62159055,-9.626924,5012,0
143790855,-0.0029979753,-0.0035601114,0.002571079,5012,0,-0.7015422,-0.6272058,-9.606782,5012,0
143795866,-0.0035773139,-0.0037891923,0.00238826,5011,0,-0.70064914,-0.6077766,-9.633758,5011,0
143800878,-0.0014588108,-0.0054008705,0.003209035,5012,0,-0.6929648,-0.587791,-9.631945,5012,0
143805890,-0.003256972,-0.0026230826,0.0019091894,5012,0,-0.70767236,-0.59152186,-9.611648,5012,0
143810936,-0.0020411408,-0.0047161584,0.0028522213,5046,0,-0.6877486,-0.5944619,-9.6166935,5046,0
143815909,-0.002046579,-0.0033265054,0.0022070035,4973,0,-0.6850388,-0.6032021,-9.621213,4973,0
143820924,-0.0012249121,-0.0031832228,0.0010741634,5015,0,-0.7321605,-0.57612884,-9.63656,5015,0
143825936,-0.000927518,-0.0038605887,0.0007532078,5012,0,-0.7073154,-0.60528564,-9.612518,5012,0
143830948,-0.0011621427,-0.0042024283,5.905407e-05,5012,0,-0.6990889,-0.5991389,-9.627348,5012,0
143835959,0.00034122527,-0.0041524204,-0.00028290827,5011,0,-0.70437044,-0.590221,-9.620504,5011,0
143840975,0.00047140103,-0.004847213,-0.0004844602,5016,0,-0.71707815,-0.5810882,-9.64312,5016,0
143845983,0.0027732302,-0.0041526565,-0.0024755953,5008,0,-0.72002196,-0.57286894,-9.630164,5008,0
143850995,0.0029989698,-0.0030946282,-0.001253,5012,0,-0.7224163,-0.55313885,-9.625354,5012,0
143856007,0.0015137857,-0.0046359897,-0.0022992473,5012,0,-0.72374886,-0.5880476,-9.628614,5012,0
143861018,0.0008370617,-0.0030838759,-0.0022335993,5011,0,-0.7593278,-0.57202774,-9.62114,5011,0
143866029,0.0029478567,-0.0018011131,-0.0020151897,5011,0,-0.7326958,-0.5648699,-9.641181,5011,0
143871047,0.0026203566,-0.0030819215,-0.002886038,5018,0,-0.71073693,-0.5663767,-9.638809,5018,0
143876052,0.0021723357,-0.0015397394,-0.0010172385,5005,0,-0.72616965,-0.5622145,-9.611279,5005,0
143881063,0.0032269717,-0.0011633637,-0.0025583792,5011,0,-0.71015364,-0.53791136,-9.645656,5011,0
143886076,0.0027263465,-0.0014735311,-0.0021887298,5013,0,-0.7099962,-0.5540961,-9.634934,5013,0
143891087,0.0023626776,0.00017916475,-0.0017215266,5011,0,-0.727013,-0.5673051,-9.601848,5011,0
143896101,0.0031543158,0.00057759584,-0.001611864,5014,0,-0.7166463,-0.56542546,-9.613405,5014,0
143901115,0.0028869994,0.0011562237,-0.003232645,5014,0,-0.7262698,-0.5737931,-9.611444,5014,0
143906122,0.0039194003,0.00078421395,-0.00026629888,5007,0,-0.7380518,-0.55036753,-9.614081,5007,0
143911135,0.0048200916,0.0021999134,-0.00045786842,5013,0,-0.71968275,-0.6060145,-9.62534,5013,0
143916147,0.0042433245,0.0019151913,-0.0002151276,5012,0,-0.7089648,-0.55430335,-9.613319,5012,0
143921157,0.005982116,0.0014307528,0.0016326897,5010,0,-0.7230845,-0.5801698,-9.625545,5010,0
143926169,0.006833271,0.0021700368,0.0003723944,5012,0,-0.734233,-0.5682002,-9.612864,5012,0
143931187,0.0060087955,0.0023241926,-9.159718e-05,5018,0,-0.72238564,-0.6043165,-9.625911,5018,0
143936265,0.0061329873,0.0015506239,0.0014321103,5078,0,-0.7202938,-0.6042911,-9.614529,5078,0
143941252,0.0077636717,0.0028876343,0.0018639995,4987,0,-0.6877691,-0.60185564,-9.61904,4987,0
143946255,0.0071129166,0.0023348515,0.0002547102,5003,0,-0.6733707,-0.61034715,-9.603223,5003,0
143951260,0.0063630547,0.0032595338,0.0022463594,5005,0,-0.6979163,-0.5982169,-9.621942,5005,0
143956269,0.006793814,0.0019162969,0.0022092105,5009,0,-0.6795405,-0.61242646,-9.609629,5009,0
143961269,0.004574683,0.00050119567,0.0017672968,5000,0,-0.6675382,-0.6075622,-9.641261,5000,0
143966278,0.0057706856,0.0019114625,0.0028405527,5009,0,-0.71612144,-0.610231,-9.605104,5009,0
143971286,0.0047418596,0.0023874464,0.002475973,5008,0,-0.66812426,-0.6185841,-9.63165,5008,0
143976292,0.005967413,0.0020661682,0.0033588656,5006,0,-0.66569996,-0.6204722,-9.6175165,5006,0
143981300,0.0051096356,0.00047851005,0.0024881393,5008,0,-0.6692948,-0.6375519,-9.623462,5008,0
143986306,0.0044706156,-0.0008028118,0.0029886842,5006,0,-0.6894105,-0.6220049,-9.617213,5006,0
143991323,0.004207526,0.000513433,0.001610833,5017,0,-0.6462976,-0.63066167,-9.625494,5017,0
143996331,0.002788179,0.0016361728,0.0014767492,5008,0,-0.6849741,-0.61858237,-9.630255,5008,0
144001343,0.0030408998,0.0012289179,-0.00015080387,5012,0,-0.6679033,-0.61612713,-9.633467,5012,0
144006355,0.002989988,0.0005875154,0.0023202966,5012,0,-0.6709814,-0.6288329,-9.633432,5012,0
144011366,0.0006847718,-0.0002213558,0.0012722363,5011,0,-0.6883983,-0.6340555,-9.629618,5011,0
144016378,0.0032582583,-0.00091523165,-7.136262e-05,5012,0,-0.6901958,-0.64462465,-9.623554,5012,0
144021390,0.00110599,-0.00096002244,0.00035504432,5012,0,-0.6841681,-0.62916785,-9.63286,5012,0
144026402,-8.236024e-05,-0.0019386625,-0.00019230065,5012,0,-0.6800674,-0.66765684,-9.63181,5012,0
144031413,0.0006214565,-0.0009998197,-0.0017057407,5011,0,-0.6935065,-0.6186452,-9.627578,5011,0
144036425,0.00073613785,-0.003232306,-0.0015478285,5012,0,-0.7223633,-0.6389964,-9.619664,5012,0
144041436,0.0021875005,-0.0005816091,-0.0021564064,5011,0,-0.6650864,-0.62406147,-9.613601,5011,0
144046449,0.0003102071,-0.0046181744,-0.0010267644,5013,0,-0.6945604,-0.63746065,-9.612678,5013,0
144051460,0.001360289,-0.0036160208,-0.0012268804,5011,0,-0.7052885,-0.64213926,-9.616499,5011,0
144056520,0.000725982,-0.0043486133,-0.0006922012,5060,0,-0.6821956,-0.6063716,-9.623146,5060,0
144061484,0.00040405866,-0.0043753665,-0.0023097435,4964,0,-0.70756686,-0.6074916,-9.649113,4964,0
144066495,-0.00012742149,-0.005169791,-0.0016735917,5011,0,-0.6865379,-0.6254592,-9.6100235,5011,0
144071506,-0.0016574007,-0.004971419,-0.00079449575,5011,0,-0.69089806,-0.5946962,-9.6260805,5011,0
144076518,-0.001243514,-0.002544915,-0.00063021417,5012,0,-0.71453714,-0.5956863,-9.615079,5012,0
144081529,5.436993e-06,-0.0045777936,-6.371854e-05,5011,0,-0.6783897,-0.59355396,-9.612523,5011,0
144086541,0.00013247761,-0.003805665,-0.0011228772,5012,0,-0.66051096,-0.6272397,-9.606762,5012,0
144091552,-0.0021680314,-0.0040510395,-0.0016153642,5011,0,-0.7125801,-0.60086143,-9.603992,5011,0
144096564,0.00051751244,-0.0039436757,-0.000697018,5012,0,-0.7095313,-0.5863542,-9.630863,5012,0
144101577,-0.00023945679,-0.0031781774,-0.0008282351,5013,0,-0.6971028,-0.57072353,-9.618966,5013,0
144106587,-0.002840343,-0.0035387545,-0.00044948832,5010,0,-0.7041081,-0.5931717,-9.654635,5010,0
144111599,0.00043596412,-0.001958252,0.0015087788,5012,0,-0.70964515,-0.59472173,-9.644926,5012,0
144116613,0.00039573567,-0.004336206,0.0021643192,5014,0,-0.70769167,-0.6021531,-9.638469,5014,0
144121622,0.00017853138,-0.0020718423,0.0008724582,5009,0,-0.73494714,-0.6020837,-9.611262,5009,0
144126634,0.00017711999,-0.0030226323,0.0007049816,5012,0,-0.7200736,-0.5865771,-9.617621,5012,0
144131646,0.00067966414,-0.0026977898,0.00223821,5012,0,-0.7196721,-0.58541733,-9.618873,5012,0
144136657,0.0017372534,-0.0013245143,0.0024794224,5011,0,-0.74002963,-0.5940364,-9.629369,5011,0
144141669,0.0013391775,-0.0024348502,0.0031685634,5012,0,-0.75076085,-0.5837311,-9.612343,5012,0
144146681,0.0028469395,-0.0017695215,0.0021656414,5012,0,-0.745232,-0.59558856,-9.6239395,5012,0
144151692,0.0040078387,-0.0028711653,0.0028182564,5011,0,-0.7176095,-0.5626703,-9.626869,5011,0
144156704,0.0026524886,-0.0005005016,0.0026293916,5012,0,-0.70309484,-0.56582165,-9.635085,5012,0
144161716,0.004230215,-0.0014912518,0.002474337,5012,0,-0.7304754,-0.5760701,-9.619373,5012,0
144166732,0.0036002374,-0.00037504238,0.0009568734,5016,0,-0.73828655,-0.5469848,-9.618543,5016,0
144171739,0.0037353204,-0.0014715514,0.0022696434,5007,0,-0.70234877,-0.5922816,-9.624439,5007,0
144176751,0.0027596368,0.00061102276,0.002127753,5012,0,-0.6922158,-0.5771251,-9.623241,5012,0
144181763,0.0021811558,-0.0004201751,0.0023926222,5012,0,-0.69737273,-0.5642676,-9.611263,5012,0
144186774,0.0027728335,0.0015704181,0.0016692879,5011,0,-0.7159008,-0.5829994,-9.62139,5011,0
144191785,0.004436107,0.0017001361,-0.00022598957,5011,0,-0.710965,-0.57410157,-9.633189,5011,0
144196797,0.0045098127,-0.0008332811,0.00017225403,5012,0,-0.69734067,-0.5944737,-9.604157,5012,0
144201809,0.0038710772,0.0005480577,-0.00020055928,5012,0,-0.68155414,-0.5932464,-9.629904,5012,0
144206820,0.0054629706,0.0009830778,0.00084433024,5011,0,-0.7024877,-0.5738136,-9.619461,5011,0
144211833,0.0039623166,0.0009760275,0.0017871273,5013,0,-0.7284913,-0.6045719,-9.600829,5013,0
144216844,0.0062075052,0.00017318082,-0.00050682476,5011,0,-0.7247556,-0.5968212,-9.61201,5011,0
144221855,0.0033085987,0.00011557158,-0.00079443544,5011,0,-0.70936567,-0.6334746,-9.624632,5011,0
144226867,0.0025479994,0.0013840711,-0.0011464418,5012,0,-0.6849819,-0.6032466,-9.646091,5012,0
144231879,0.0038149536,-0.0003409695,0.00023259893,5012,0,-0.6982919,-0.6273853,-9.621636,5012,0
144236890,0.006076991,0.001141864,-0.0035379445,5011,0,-0.6973964,-0.5961048,-9.611562,5011,0
144241933,0.0038598778,0.0005633895,-0.0014689494,5043,0,-0.7090835,-0.5971207,-9.612248,5043,0
144246916,0.0046709604,-0.0005871706,-0.0005339436,4983,0,-0.6936194,-0.6167165,-9.644341,4983,0
144251926,0.004865848,0.0005446983,-0.0041716928,5010,0,-0.6915484,-0.6120554,-9.615847,5010,0
144256937,0.0047572153,0.0002047939,-0.0030136686,5011,0,-0.69530386,-0.6167911,-9.616661,5011,0
144261948,0.005062571,0.00052912574,-0.001715581,5011,0,-0.69305545,-0.60966897,-9.611416,5011,0
144266960,0.004653025,-0.0009856855,-0.002293142,5012,0,-0.68562424,-0.5967298,-9.618433,5012,0
144271972,0.0053080292,0.00035421492,-0.0022148208,5012,0,-0.67863154,-0.6183168,-9.628914,5012,0
144276983,0.004500312,-0.0009562939,-0.0018847487,5011,0,-0.6560764,-0.59629697,-9.620385,5011,0
144281995,0.002901261,-0.0013811749,-0.0017502386,5012,0,-0.6951294,-0.59910774,-9.621961,5012,0
144287008,0.0015115176,-0.00059199607,-0.0012694914,5013,0,-0.6526875,-0.6384978,-9.616983,5013,0
144292018,0.0019271732,-0.0010216844,-0.00082505704,5010,0,-0.6950158,-0.63269806,-9.604649,5010,0
144297030,0.0015051389,0.00065117935,0.00047486456,5012,0,-0.69807374,-0.64030474,-9.62019,5012,0
144302051,0.00024041717,-0.0002560381,0.0025608013,5021,0,-0.66758233,-0.6131577,-9.625653,5021,0
144307053,0.001449445,7.11816e-05,0.0010837052,5002,0,-0.6877575,-0.6332586,-9.621553,5002,0
144312071,0.0015605575,-0.00048012153,0.0023542268,5018,0,-0.6782559,-0.61215895,-9.60712,5018,0
