timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
717682309,-0.0010439741,0.003956757,0.003942531,4999,0,-0.69139606,0.73025763,-9.804378,4999,0
717692294,-0.0022335988,0.0022859527,0.0030545003,4987,0,-0.6841207,0.7334147,-9.814206,4987,0
717702286,-0.0021619378,0.003471677,0.0026368736,4998,0,-0.6844549,0.74331784,-9.783368,4998,0
717707277,-0.0012903045,0.0033706643,0.0042755585,4991,0,-0.68796486,0.73324126,-9.8026285,4991,0
717712271,-0.0013228221,0.0036494262,0.0040709195,4994,0,-0.68559134,0.7326777,-9.812164,4994,0
717717266,-0.0024620122,0.0041888026,0.0025250558,4995,0,-0.7094884,0.74467707,-9.811885,4995,0
717722264,0.00022745227,0.0024844464,0.0020300306,4998,0,-0.6761776,0.74160844,-9.81079,4998,0
717727258,-0.0019200005,0.002641972,0.002385507,4994,0,-0.6844477,0.7491297,-9.796956,4994,0
717732249,-0.001263383,0.0049080723,0.0016859072,4991,0,-0.68605036,0.7274383,-9.81651,4991,0
717737252,-0.0015730406,0.0036341164,0.00017553348,5003,0,-0.6927834,0.71167284,-9.827991,5003,0
717742238,-0.0016992622,0.002380802,0.0021658712,4986,0,-0.6698265,0.73370504,-9.833449,4986,0
717747232,-0.0005762514,0.0032558031,0.0012004516,4994,0,-0.70862836,0.7237055,-9.792939,4994,0
717752227,-0.00014028161,0.0038153504,0.0018870016,4995,0,-0.6895281,0.7479394,-9.816722,4995,0
717757225,-0.0015749773,0.002479372,0.0033054193,4998,0,-0.70549554,0.7448364,-9.818274,4998,0
717762215,-0.0033837347,0.002891048,0.0018844205,4990,0,-0.7158236,0.7218918,-9.811342,4990,0
717767210,-0.0021729118,0.002725273,0.0024599864,4995,0,-0.7039962,0.7548483,-9.784094,4995,0
717772204,-0.0014073625,0.005135824,0.003095645,4994,0,-0.6984454,0.72497165,-9.799257,4994,0
717777209,-0.0021950447,0.001826154,0.0036913427,5005,0,-0.6783317,0.7556765,-9.818736,5005,0
717782193,-0.0011368813,0.0029073877,0.003862343,4984,0,-0.6901085,0.7384153,-9.816718,4984,0
717787191,-0.0019470209,0.0032206518,0.0028107173,4998,0,-0.6942421,0.7348304,-9.804281,4998,0
717792188,-0.0009925329,0.0023661961,0.0029744997,4997,0,-0.6767849,0.7485899,-9.822911,4997,0
717797180,-0.0016905867,0.001676217,0.0029288486,4992,0,-0.6909539,0.74336904,-9.807225,4992,0
717802171,-0.0016583462,0.0030711824,0.0028607394,4991,0,-0.67199874,0.75678957,-9.787693,4991,0
717807171,-0.0016365462,0.004449048,0.0020725646,5000,0,-0.69492,0.7371248,-9.80276,5000,0
717812160,-0.00179918,0.0018402907,0.0026012235,4989,0,-0.6791297,0.733748,-9.7828,4989,0
717817157,-0.0015228804,0.0022955777,0.0029971632,4997,0,-0.6867487,0.730157,-9.795279,4997,0
717822148,-0.0018909948,0.003322673,0.0012649387,4991,0,-0.6901809,0.7432007,-9.804373,4991,0
717827146,-0.0029932386,0.004405879,0.0014000088,4998,0,-0.706763,0.7233313,-9.778199,4998,0
717832137,-0.001960609,0.0037474455,0.0023818742,4991,0,-0.7187125,0.7431451,-9.79573,4991,0
717837135,-0.0029071702,0.0042237025,0.0026745938,4998,0,-0.702766,0.7247574,-9.801924,4998,0
717842126,-0.002917929,0.00376998,0.0014261293,4991,0,-0.6888936,0.7394382,-9.791394,4991,0
717847123,-0.0017051719,0.004340643,0.0022579331,4997,0,-0.69749993,0.7188451,-9.8088255,4997,0
717852115,-0.003550178,0.0030227946,0.00309145,4992,0,-0.6861298,0.71174604,-9.797428,4992,0
717857112,-0.0010174566,0.0063207434,0.0038919304,4997,0,-0.69109035,0.72440445,-9.80829,4997,0
717862104,-0.00095653784,0.0028387061,0.002637668,4992,0,-0.72560287,0.72356474,-9.80371,4992,0
717867101,-0.0042378022,-0.0028293012,0.008688838,4997,0,-0.6670394,0.78446996,-9.78425,4997,0
717872104,-0.0049754153,0.011149775,0.012041267,5003,0,-0.8412848,0.65598536,-9.81775,5003,0
717877090,0.007163449,0.00035183103,0.021180926,4986,0,-0.4067852,1.0076656,-9.7336235,4986,0
717882081,-0.010441216,-0.000137158,0.00035440497,4991,0,-0.75452006,0.297036,-9.842948,4991,0
717887079,-0.009645502,0.011454535,0.008077118,4998,0,-0.80407226,0.7239698,-9.809688,4998,0
717892073,0.0010460949,-0.006362229,-0.0071233436,4994,0,-0.61126137,0.8484114,-9.959142,4994,0
717897065,-0.010679133,0.01019964,0.0006013193,4992,0,-0.67357725,0.82714874,-9.701448,4992,0
717902059,-0.0014442325,0.009114425,-0.011504229,4994,0,-0.83659995,0.5815152,-9.665403,4994,0
717907056,-0.010404988,7.870758e-05,0.0053024553,4997,0,-0.4103884,0.708942,-10.031714,4997,0
717912054,-0.011105682,0.010002394,-0.01644211,4998,0,-0.87710273,0.5500733,-9.722658,4998,0
717917046,-0.011362202,0.0043495954,-0.01188731,4992,0,-0.76854193,0.7905621,-9.865008,4992,0
717922037,-0.009956247,-0.0005146841,-0.027686607,4991,0,-0.52930045,0.78986186,-9.66039,4991,0
717927039,-0.008153154,0.0115345735,-0.039900456,5002,0,-0.7233948,0.89222825,-10.02646,5002,0
717932041,-0.0062627774,-0.0025748464,-0.031381257,5002,0,-0.62927383,0.8105822,-9.602457,5002,0
717937023,-0.00572301,0.0027642844,-0.03196226,4982,0,-0.7374414,0.7305575,-9.794523,4982,0
717942015,-0.011110113,0.0144936945,-0.02307932,4992,0,-0.71991694,0.45425034,-9.897667,4992,0
717947011,-0.008687263,-0.005285452,-0.004965301,4996,0,-0.6826531,0.94882995,-9.774144,4996,0
717952003,-0.019532343,0.023673374,0.008348892,4992,0,-0.75588644,0.6438436,-9.710375,4992,0
717957000,-0.018527297,0.004384114,0.023376396,4997,0,-0.86915135,0.63043386,-10.004769,4997,0
717961992,-0.023440938,0.010517092,0.03562076,4992,0,-0.62277573,0.82239914,-9.720354,4992,0
717966989,-0.030157156,0.023560565,0.040897172,4997,0,-0.7538241,0.4590296,-9.827372,4997,0
717971981,-0.03269542,0.0054890746,0.04756853,4992,0,-0.6279318,0.82859296,-9.856692,4992,0
717976978,-0.043834932,0.017411495,0.047557347,4997,0,-0.5896241,0.67356646,-9.778544,4997,0
717981970,-0.032902654,0.015050519,0.040695176,4992,0,-0.7749029,0.78421736,-9.780998,4992,0
717986967,-0.042322222,-0.0018247536,0.034905635,4997,0,-0.58709025,0.80761045,-9.662327,4997,0
