timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
1493273501,-0.003995517,0.0032632381,0.0015491134,5002,0,0.16168307,0.39293158,-9.836785,5002,0
1493283482,-0.0019100329,0.0029701786,0.0019098958,4998,0,0.12697637,0.396585,-9.814567,4998,0
1493288477,-0.0029664543,0.0025457013,0.002945841,4995,0,0.11598528,0.4022595,-9.840251,4995,0
1493293471,-0.0038698597,0.0040281555,0.0025778788,4994,0,0.13163741,0.38584012,-9.858864,4994,0
1493298465,-0.0023649612,0.0026830954,0.0015375644,4994,0,0.13372947,0.3934199,-9.836206,4994,0
1493303459,-0.0030248775,0.0007828887,0.0027738707,4994,0,0.15383118,0.40768257,-9.829303,4994,0
1493308453,-0.0030312955,0.0039004094,0.0015570354,4994,0,0.14480388,0.406737,-9.822615,4994,0
1493313448,-0.0029647644,0.0031177707,0.0015236876,4995,0,0.15969902,0.3798247,-9.816684,4995,0
1493318442,-0.003488317,0.0014193361,0.0028023862,4994,0,0.15660568,0.40549672,-9.820393,4994,0
1493323436,-0.0029843934,0.0022686932,0.0010025484,4994,0,0.14128435,0.39033318,-9.815449,4994,0
1493328430,-0.0030791748,0.0045720213,0.0024254622,4994,0,0.13035803,0.4056472,-9.825533,4994,0
1493333425,-0.0031905263,0.0015638849,0.0025422834,4995,0,0.15058824,0.3848784,-9.808247,4995,0
1493338419,-0.0028638972,0.0010416989,0.003452386,4994,0,0.14818919,0.37821808,-9.820339,4994,0
1493343413,-0.003604499,0.002736242,0.003143289,4994,0,0.13664423,0.4124978,-9.831723,4994,0
1493348407,-0.002780428,0.003507684,0.003418519,4994,0,0.11755974,0.39886156,-9.817105,4994,0
1493353403,-0.00250232,0.003251828,0.0016707769,4996,0,0.14043237,0.42155087,-9.819288,4996,0
1493358396,-0.0041811713,0.0025713302,0.0019492202,4993,0,0.14825997,0.40311033,-9.81438,4993,0
1493363394,-0.0035753034,0.0039668544,0.0012168552,4998,0,0.14495665,0.39952788,-9.865324,4998,0
1493368397,-0.0025602719,0.0033079188,0.00095500675,5003,0,0.13800614,0.38580525,-9.837663,5003,0
1493373392,-0.0029436392,0.0024138894,0.0021300276,4995,0,0.14151588,0.39672095,-9.819146,4995,0
