timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1686545752,0.8598689,0.0003491747,-0.0018007791,-0.5105117,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686550764,0.85986984,0.00034706172,-0.0018022488,-0.51051015,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686595882,0.8598786,0.00036223533,-0.0017979122,-0.5104954,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686646020,0.85989773,0.0003820292,-0.0018042731,-0.51046306,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686696147,0.8599218,0.00038485226,-0.001796824,-0.51042265,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686746276,0.85993207,0.00037015905,-0.0018080348,-0.51040536,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686796408,0.8599428,0.00035399225,-0.0018085185,-0.51038724,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686846537,0.8599545,0.00035293557,-0.0018034405,-0.5103674,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686896668,0.85996556,0.00037138324,-0.0018011254,-0.5103488,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686941786,0.8599689,0.00037366798,-0.0018094135,-0.5103433,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1686996929,0.8599737,0.0003618878,-0.0018043717,-0.5103349,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687047060,0.8599884,0.00033857505,-0.0018126174,-0.5103105,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687092184,0.859998,0.00033427626,-0.0018164163,-0.51029426,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687147322,0.85999745,0.00034721018,-0.0018241788,-0.5102951,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687197453,0.86000437,0.00033604619,-0.0018096376,-0.5102834,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687247585,0.86001235,0.000321355,-0.0018191655,-0.51026994,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687292702,0.8600159,0.00030852642,-0.0018132437,-0.51026386,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687347847,0.8600101,0.00030920492,-0.0018011428,-0.51027393,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687397998,0.8600069,0.00030806477,-0.0017964026,-0.51027906,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687443097,0.8600146,0.00031211652,-0.0017882477,-0.5102661,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687498251,0.8600105,0.0003110476,-0.0017929793,-0.51027316,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687548371,0.8600076,0.00030605445,-0.0017899958,-0.5102779,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687593488,0.86000663,0.00029427835,-0.001792138,-0.51027983,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687643619,0.8600155,0.00028363225,-0.0017830733,-0.5102648,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687698774,0.860018,0.00026856555,-0.0017851829,-0.5102605,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687743881,0.8600195,0.00027985347,-0.0017684889,-0.51025826,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687794016,0.8600224,0.0002979649,-0.0017654999,-0.5102533,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687849158,0.8600282,0.00030666197,-0.0017400816,-0.51024365,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687894275,0.86002964,0.00028898302,-0.0017541811,-0.51024115,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687944405,0.860036,0.00026857815,-0.0017528991,-0.5102304,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1687994536,0.86003846,0.00028172362,-0.0017465039,-0.5102263,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688044667,0.8600352,0.00030280178,-0.0017361385,-0.5102317,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688094801,0.860041,0.00030551446,-0.0017295512,-0.5102221,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688144929,0.8600444,0.00028040048,-0.0017281943,-0.51021636,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688195110,0.8600524,0.000249939,-0.0017296195,-0.5102029,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688245193,0.86005586,0.00026152784,-0.0017296531,-0.51019704,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688295325,0.8600677,0.00028232578,-0.0017271936,-0.510177,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688345457,0.86008096,0.00027487995,-0.0017214739,-0.51015466,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688395584,0.86008227,0.00026347715,-0.0017390723,-0.51015234,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688445715,0.8600848,0.00023453632,-0.0017270262,-0.51014835,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688495846,0.86008966,0.00023929554,-0.0017302051,-0.5101401,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688545977,0.8601013,0.00026341932,-0.0016984671,-0.51012045,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688596108,0.8601017,0.0002865533,-0.0017103341,-0.5101196,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688646238,0.8601118,0.0002640923,-0.0016966044,-0.510103,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688696369,0.8601131,0.00025289692,-0.0017059902,-0.51010066,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688746500,0.8601195,0.00023981195,-0.0016981029,-0.5100898,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688796632,0.86012346,0.00026156977,-0.0017000034,-0.510083,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688846762,0.8601261,0.00028319904,-0.0016872131,-0.51007855,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688896893,0.86012864,0.00026935973,-0.0016959215,-0.5100743,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688947024,0.8601327,0.00024330887,-0.0017021481,-0.51006746,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1688997155,0.86012715,0.00026215363,-0.001705751,-0.51007676,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689042273,0.86012894,0.00028784954,-0.001688732,-0.51007396,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689097417,0.86014295,0.000293169,-0.0016996049,-0.51005024,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689147548,0.86014444,0.00026662447,-0.0016988628,-0.51004773,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689192666,0.8601413,0.00022766816,-0.0016960561,-0.5100531,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689247810,0.86014897,0.0002361311,-0.0016851026,-0.51004004,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689297982,0.8601523,0.00024152752,-0.001672936,-0.5100344,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689343056,0.86014944,0.00022727184,-0.0016675794,-0.51003927,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689393194,0.8601538,0.00019359856,-0.0016740637,-0.510032,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689448334,0.86016387,0.00017283754,-0.0016743332,-0.510015,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689493452,0.8601661,0.00018577016,-0.0016634152,-0.51001126,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689543582,0.8601592,0.00020930177,-0.0016547368,-0.5100231,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689598726,0.86017334,0.00018264222,-0.001652273,-0.509999,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689643844,0.86018836,0.00015057287,-0.0016551577,-0.50997394,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689693989,0.86018443,0.00013772557,-0.0016608229,-0.5099804,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689744106,0.8601815,0.00016851489,-0.0016568478,-0.5099853,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689794237,0.86019033,0.00019429158,-0.0016529656,-0.50997037,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689844369,0.86019146,0.00018418032,-0.0016500829,-0.50996846,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689894499,0.86018324,0.00014608158,-0.0016748476,-0.50998247,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689949643,0.86018807,0.00012855158,-0.0016792269,-0.5099741,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1689994761,0.86019915,0.00015275303,-0.0016845766,-0.5099555,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1690044892,0.860199,0.00017139976,-0.0016798461,-0.5099558,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1690095022,0.86018956,0.00017391518,-0.0016833154,-0.50997174,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1690145153,0.860198,0.00013172616,-0.0016881173,-0.50995743,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1690195330,0.8602109,0.00011185459,-0.0016933226,-0.5099358,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1690245418,0.8602074,0.00011899835,-0.0016751804,-0.5099417,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
1690295546,0.8602084,0.00014709811,-0.0016732592,-0.50993985,0.99999714,9.626181e-09,-4.378339e-09,-0.0024024812,3
