timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
788149279,788148658,-0.38958916,0.036160253,-0.1143598,0.9131454,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788154368,788153648,-0.38958848,0.036163524,-0.114359625,0.9131456,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788199198,788198599,-0.38958508,0.036176134,-0.11436379,0.913146,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788249152,788248545,-0.38958132,0.03618926,-0.11436063,0.91314757,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788299089,788298492,-0.3895726,0.036189303,-0.114352666,0.9131523,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788349051,788348438,-0.389657,0.036157705,-0.114410885,0.91311026,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788398988,788398391,-0.38970122,0.036310896,-0.11461027,0.9130603,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788448926,788448330,-0.38946176,0.036449317,-0.11508771,0.9130969,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788498872,788498276,-0.38949814,0.036606178,-0.11534008,0.91304314,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788548820,788548226,-0.38954318,0.036703665,-0.11567692,0.91297746,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788598771,788598168,-0.38951996,0.036934517,-0.11620325,0.9129112,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788648718,788648115,-0.38952973,0.037063997,-0.11639237,0.9128777,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788698681,788698060,-0.38951075,0.036756862,-0.1160285,0.91294456,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788748653,788748009,-0.38949886,0.036696944,-0.11612684,0.91293955,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788798561,788797952,-0.389535,0.03670757,-0.116393045,0.9128898,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788848528,788847911,-0.38953227,0.036746684,-0.116614796,0.91286105,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788898533,788897846,-0.38951197,0.036855258,-0.116715066,0.9128526,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
788948390,788947789,-0.3904518,0.03665926,-0.11669167,0.91246176,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789003319,789002729,-0.39032403,0.03533384,-0.11615685,0.91263705,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789048277,789047681,-0.38980278,0.035421632,-0.115736105,0.91290975,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789098227,789097627,-0.38996077,0.036298804,-0.11666205,0.91269,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789148184,789147573,-0.38983563,0.037308477,-0.11766402,0.9125742,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789203106,789202513,-0.38980478,0.03751377,-0.117737144,0.91256946,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789248064,789247465,-0.38974744,0.03710547,-0.11721198,0.9126782,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789298003,789297411,-0.38978747,0.036862288,-0.11666227,0.91274136,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789352981,789352351,-0.3897257,0.03675998,-0.11631298,0.9128166,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789397889,789397303,-0.38986674,0.036498405,-0.1153636,0.9128873,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789447850,789447249,-0.3899029,0.035455346,-0.11321857,0.9131815,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789497779,789497195,-0.39021742,0.03395183,-0.10923474,0.91358936,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789552735,789552135,-0.3902647,0.03208321,-0.10066614,0.9146205,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789597678,789597087,-0.39002264,0.029479805,-0.08853283,0.9160651,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789647629,789647033,-0.38987708,0.022913074,-0.06938936,0.91796297,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789697582,789696979,-0.38977155,0.016467677,-0.048237447,0.91949993,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789752528,789751919,-0.38972893,0.011877845,-0.030065889,0.9203621,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789797473,789796871,-0.38949388,0.010346653,-0.021133956,0.9207285,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789847419,789846817,-0.38918194,0.0096457675,-0.016622264,0.9209605,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789902338,789901757,-0.38853052,0.008292857,-0.016244203,0.9212554,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789947294,789946709,-0.38861373,0.007877647,-0.018336933,0.9211846,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
789997276,789996655,-0.3886998,0.008401559,-0.01962456,0.9211172,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790052189,790051595,-0.38895425,0.008068739,-0.020086175,0.9210028,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790102213,790101548,-0.38894045,0.007580238,-0.019854812,0.92101777,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790147080,790146493,-0.38891613,0.0067751817,-0.018839031,0.9210556,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790197050,790196439,-0.38909522,0.0062984703,-0.019589765,0.9209677,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790251969,790251386,-0.38936642,0.006655945,-0.02048017,0.92083114,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790301921,790301325,-0.38970473,0.006434662,-0.020865576,0.92068094,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790346865,790346276,-0.39008436,0.005697186,-0.0211816,0.9205179,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790401808,790401217,-0.3905341,0.004175317,-0.022273114,0.92030954,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790451751,790451162,-0.39102006,0.0032913496,-0.024193007,0.9200583,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790496720,790496120,-0.39146906,0.0030319174,-0.02498408,0.9198471,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790546726,790546060,-0.392018,0.0033640612,-0.025794858,0.9195897,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790601587,790601000,-0.3927867,0.0021389802,-0.026518043,0.9192448,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790651534,790650946,-0.39335802,0.0030986227,-0.030837381,0.9188629,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790696494,790695897,-0.39423686,0.00090770033,-0.029319955,0.91854066,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790751490,790750837,-0.3950458,-0.0025869913,-0.024575902,0.91832906,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790801367,790800783,-0.39578438,0.0008477839,-0.020809693,0.91810733,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790851328,790850728,-0.39655435,0.0003619899,-0.019316735,0.9178079,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790896285,790895680,-0.39707157,-0.0021314695,-0.021207804,0.9175401,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
790951210,790950620,-0.39728633,-0.00090344466,-0.021836733,0.9174345,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791001149,791000566,-0.39763102,-2.6687983e-05,-0.020920424,0.91730684,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791051095,791050511,-0.39811605,0.002838873,-0.020561507,0.91710025,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791096070,791095463,-0.39811203,0.003032187,-0.020307073,0.9171071,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791150987,791150403,-0.39882904,0.0047509875,-0.019188108,0.91681224,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791200941,791200349,-0.3990814,0.0073682508,-0.020023875,0.9166673,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791245889,791245300,-0.3992702,0.008787035,-0.020261988,0.9165673,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791300825,791300240,-0.39959908,0.009101466,-0.019394163,0.9164397,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791350767,791350186,-0.3997504,0.00895077,-0.017610561,0.91641116,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791400738,791400132,-0.3998127,0.007948809,-0.016637022,0.9164114,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791450666,791450077,-0.39955097,0.007712528,-0.01663133,0.9165277,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791500626,791500033,-0.3992913,0.0083887605,-0.01577397,0.91665006,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791550558,791549969,-0.39892027,0.008549533,-0.014010802,0.9168387,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791600516,791599915,-0.39842927,0.007417628,-0.013507261,0.9170696,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791650449,791649860,-0.39802223,0.0058725225,-0.014103514,0.91724855,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791700404,791699806,-0.39775288,0.0055958573,-0.013889491,0.9173704,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791750344,791749752,-0.39758214,0.005664243,-0.014921268,0.91742784,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791800288,791799699,-0.3975031,0.00543437,-0.016318185,0.91743964,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791850230,791849644,-0.39739993,0.006192293,-0.017021706,0.9174668,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791900182,791899590,-0.3973586,0.0067782532,-0.016422916,0.9174914,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
791950119,791949536,-0.3973142,0.006789211,-0.014625917,0.9175411,-0.99998266,-6.2272015e-10,-8.433038e-11,-0.0059000347,9
