timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
467107117,-0.24971972,0.015603288,0.013469046,0.96809876,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467112185,-0.24971889,0.015606445,0.013465277,0.96809906,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467162246,-0.24971315,0.015620982,0.013452953,0.9681004,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467212365,-0.24970526,0.015642324,0.013463154,0.968102,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467262483,-0.24970733,0.01562835,0.013436977,0.968102,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467312602,-0.24970944,0.015621336,0.013464046,0.96810126,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467357709,-0.24970448,0.015596619,0.0134542035,0.96810305,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467412839,-0.2496907,0.0155736655,0.0134666385,0.96810675,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467462958,-0.24968044,0.015577338,0.013445827,0.96810967,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467508068,-0.24967977,0.015592183,0.013417663,0.96810997,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467563195,-0.24966976,0.015612335,0.013389613,0.96811265,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467613331,-0.24965025,0.01559421,0.013375983,0.96811813,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467658422,-0.2496357,0.01558789,0.013407779,0.9681215,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467708540,-0.24963199,0.015551031,0.013396367,0.9681232,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467763670,-0.24962136,0.015537977,0.013424243,0.9681258,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467808777,-0.24960808,0.015522593,0.013429769,0.96812946,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467858896,-0.24958372,0.015532092,0.013410082,0.96813583,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467914027,-0.24956907,0.015551628,0.013378099,0.96813977,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
467964145,-0.24955128,0.015551884,0.013357111,0.96814466,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468009252,-0.24952887,0.015557272,0.0133771,0.9681501,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468059371,-0.24951617,0.015543437,0.013365175,0.9681537,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468114501,-0.24950977,0.015532154,0.013386987,0.96815526,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468159616,-0.24949671,0.015513215,0.01337679,0.968159,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468209731,-0.24946491,0.015507211,0.013373762,0.96816736,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468264861,-0.24945082,0.015500192,0.013362892,0.9681713,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468309964,-0.24944252,0.015506623,0.013346992,0.96817344,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468360083,-0.24943773,0.015516609,0.013332404,0.96817476,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468410202,-0.24942563,0.015510164,0.013316945,0.96817815,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468460322,-0.2494142,0.01549941,0.013340091,0.968181,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468510439,-0.24942113,0.015479107,0.013342598,0.9681795,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468560580,-0.24940236,0.015473586,0.013357306,0.9681842,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468610677,-0.24937409,0.015455322,0.013349832,0.96819186,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468660798,-0.24935468,0.015480672,0.013339379,0.9681966,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468710915,-0.24934447,0.015490494,0.013326082,0.96819925,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468761032,-0.24933046,0.015483198,0.013323909,0.968203,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468811151,-0.2493159,0.015467518,0.013333617,0.9682069,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468861270,-0.24930036,0.015452271,0.013341002,0.96821105,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468911389,-0.24928741,0.01543617,0.0133581245,0.9682144,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
468961507,-0.2492762,0.015422585,0.0133542195,0.9682176,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469011628,-0.24926193,0.015421178,0.01335502,0.9682212,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469061745,-0.24925171,0.015432386,0.013342019,0.9682239,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469111864,-0.24924095,0.015427336,0.013338351,0.96822673,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469161982,-0.2492249,0.015422627,0.01332846,0.9682311,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469212101,-0.24920706,0.015407798,0.013323807,0.96823597,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469262220,-0.2492022,0.015391433,0.013325259,0.9682375,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469312375,-0.24919097,0.015383047,0.01333038,0.96824044,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469362457,-0.24917221,0.015361765,0.013328051,0.9682457,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469412576,-0.24914841,0.015375165,0.013333582,0.9682515,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469457682,-0.24913982,0.015394445,0.013318117,0.96825355,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469512813,-0.24911103,0.015421765,0.013306269,0.96826077,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469562983,-0.24909832,0.015421035,0.013292352,0.9682643,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469608053,-0.24909522,0.01541178,0.013303245,0.96826506,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469663170,-0.2490958,0.01540562,0.013309999,0.9682648,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469713288,-0.24909082,0.015387676,0.013331996,0.9682661,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469758395,-0.24907854,0.015386393,0.013319765,0.9682695,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469808516,-0.24904682,0.015409594,0.01330177,0.96827745,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469863656,-0.24903338,0.015411189,0.013303753,0.968281,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469908751,-0.249022,0.015406938,0.013290743,0.9682841,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
469958870,-0.24900234,0.015401277,0.013312694,0.968289,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
470014000,-0.24899079,0.015367069,0.013334419,0.9682922,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
470064119,-0.24898335,0.015342478,0.013355272,0.96829414,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
470109226,-0.24897403,0.015342838,0.013343373,0.96829677,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
470159344,-0.24894717,0.015359486,0.013335913,0.9683035,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
470214475,-0.24892285,0.015373897,0.013326823,0.96830964,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
