timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
42261262,0.4318072,0.0070428387,-0.02109473,0.90169173,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42266276,0.43180764,0.0070404746,-0.021092407,0.9016917,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42316374,0.43182883,0.0070310724,-0.021093626,0.9016816,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42361466,0.43185025,0.0070257783,-0.021098766,0.9016711,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42411569,0.43186882,0.0070184967,-0.021100543,0.90166235,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42466682,0.431863,0.0070317937,-0.021112053,0.9016648,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42511811,0.43184465,0.0070325104,-0.021113114,0.9016735,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42561876,0.4318276,0.0070389165,-0.02110981,0.90168166,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42616990,0.4317801,0.0070442744,-0.021118047,0.90170413,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42667092,0.43172562,0.0070566316,-0.02112562,0.90172994,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42712184,0.43168205,0.0070607546,-0.021125525,0.9017508,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42762311,0.43162844,0.007075476,-0.021126501,0.90177625,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42817401,0.43155974,0.0070850174,-0.021124791,0.9018092,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42862492,0.43151096,0.0070793307,-0.021116305,0.9018327,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42912595,0.4314578,0.00707799,-0.021118985,0.90185815,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
42967708,0.431398,0.0070898617,-0.02111802,0.90188664,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
43012801,0.4313484,0.0070877126,-0.021115297,0.90191054,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
43062903,0.43129623,0.0071112616,-0.021111542,0.9019354,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
43113007,0.4312528,0.007106698,-0.021114668,0.90195614,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
43163110,0.43122327,0.0071150414,-0.02112349,0.9019699,0.9999997,-3.5983376e-09,1.9832864e-09,0.0008123287,3
