timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
598121578,-0.9271688,0.0013608839,0.06233564,0.36941895,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598126588,-0.92716974,0.0013606224,0.062334605,0.369417,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598176710,-0.9271718,0.0013739142,0.062334806,0.36941177,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598221809,-0.9271702,0.0013736075,0.0623403,0.3694145,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598271925,-0.92717236,0.0013880449,0.062343825,0.36940876,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598322090,-0.9271814,0.0013817647,0.06234686,0.3693856,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598372155,-0.92718333,0.0013825087,0.062340885,0.3693816,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598422273,-0.9271807,0.0013721605,0.06234275,0.36938792,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598472389,-0.92718256,0.0013675771,0.062351417,0.36938193,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598522505,-0.9271881,0.0013743462,0.062363017,0.36936602,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598572652,-0.9271826,0.001373469,0.062358454,0.36938053,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598622740,-0.92717606,0.0013766873,0.0623607,0.3693965,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598672854,-0.9271714,0.0013711747,0.062357645,0.36940894,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598722969,-0.92716587,0.00135775,0.062353764,0.3694235,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598773085,-0.92715764,0.0013708988,0.062355142,0.36944357,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598823202,-0.9271506,0.0013814772,0.062352326,0.36946186,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598873318,-0.9271477,0.001374592,0.062358003,0.3694681,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598923436,-0.9271495,0.0013840148,0.062344465,0.36946598,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
598973550,-0.9271446,0.001376211,0.062336665,0.36947948,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
599023666,-0.9271459,0.0013683643,0.062347353,0.36947492,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
