timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
796203757,796203141,0.8188556,0.007490264,0.0009791201,-0.5739499,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796258700,796258076,0.8188725,0.0074965493,0.000967644,-0.5739256,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796303712,796303027,0.81888056,0.0074946284,0.00095072534,-0.5739142,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796353602,796352974,0.81891,0.0075310236,0.000948123,-0.5738718,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796408522,796407915,0.8187558,0.0075144656,0.0010160068,-0.574092,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796458496,796457867,0.81904066,0.0075448304,0.0009326585,-0.5736853,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796503434,796502808,0.8188801,0.007631941,0.0009868529,-0.57391316,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796558355,796557747,0.81901824,0.007783114,0.00097524974,-0.573714,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796608292,796607692,0.81897444,0.007872671,0.0008826641,-0.5737754,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796658245,796657638,0.819063,0.007814541,0.0008937237,-0.5736498,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796703204,796702588,0.81901157,0.00801519,0.00086930784,-0.57372034,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796758128,796757528,0.8190017,0.008215025,0.000939742,-0.57373166,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796808073,796807473,0.81903905,0.007999044,0.00088776276,-0.57368153,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796853045,796852424,0.81902266,0.008100687,0.0009344024,-0.5737032,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796907982,796907372,0.8190592,0.008043611,0.00087437074,-0.573652,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
796958012,796957358,0.8189527,0.008124297,0.00097146205,-0.57380277,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
797007839,797007258,0.819,0.008285877,0.00092298887,-0.57373303,0.99998486,3.9470156e-09,-1.5579087e-09,0.005516387,5
