timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
82285937,-0.3659105,0.0007862388,0.08077065,0.9271381,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82290949,-0.36591312,0.00079055317,0.08076724,0.9271373,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82336051,-0.3659423,0.0007911237,0.0807652,0.927126,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82386211,-0.3659637,0.0008005551,0.08075415,0.92711854,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82436284,-0.36598662,0.0008008773,0.080770455,0.9271081,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82486396,-0.36600545,0.00078440685,0.08076449,0.92710114,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82536511,-0.3660053,0.000773336,0.0807706,0.9271007,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82586626,-0.3659931,0.00077437144,0.080790184,0.92710376,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82636744,-0.36596414,0.00076869817,0.08079066,0.9271152,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82686859,-0.3659277,0.0007814288,0.08079374,0.9271293,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82736971,-0.36586782,0.0007773981,0.08080757,0.9271517,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82787087,-0.3658136,0.0007902996,0.08080486,0.9271734,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82837202,-0.36574024,0.00079192227,0.08080238,0.92720246,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82887317,-0.36566585,0.00079978094,0.08080078,0.927232,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82937432,-0.36558974,0.00081148994,0.08081494,0.9272607,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
82987547,-0.36551306,0.0008166306,0.08080615,0.9272918,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83037663,-0.3654368,0.00080823485,0.08080191,0.9273222,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83087778,-0.36537284,0.00080020545,0.08081314,0.9273464,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83137892,-0.36530697,0.0008032552,0.08081515,0.9273722,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83188009,-0.3652355,0.0008170982,0.08082319,0.92739964,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83238122,-0.365148,0.00083192036,0.08082678,0.9274338,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83288238,-0.36504856,0.000843784,0.0808355,0.9274722,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83338353,-0.36496186,0.0008457281,0.08083408,0.9275063,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83388491,-0.36488447,0.000846667,0.08084273,0.927536,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83438605,-0.3648144,0.00085640576,0.08083833,0.927564,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83483686,-0.36475787,0.0008655303,0.08083539,0.92758644,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83538813,-0.36468622,0.0008559324,0.08083554,0.9276147,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83588928,-0.36462837,0.00085846864,0.08084315,0.9276367,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83634032,-0.36456937,0.00085244136,0.08083465,0.9276606,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83689163,-0.36451635,0.0008557835,0.08083367,0.9276816,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83739273,-0.3644627,0.00086214056,0.080838785,0.92770225,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83784377,-0.36442417,0.00085886114,0.08083473,0.9277176,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83834492,-0.36438903,0.0008568942,0.08082019,0.9277328,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83889619,-0.36433154,0.00086668733,0.080813885,0.92775583,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83934722,-0.36428925,0.00087568536,0.08082441,0.92777157,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
83984838,-0.36423656,0.00087575876,0.080822766,0.9277923,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84039964,-0.36419287,0.0008724846,0.08082912,0.92780894,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84090079,-0.3641434,0.0008667838,0.08083523,0.9278279,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84135183,-0.36408558,0.00086096075,0.080839045,0.9278502,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84185298,-0.36403483,0.00086112245,0.08084115,0.92787004,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84240425,-0.3639708,0.00086166506,0.08084089,0.9278952,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84285528,-0.36392668,0.00087460276,0.0808407,0.92791235,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84335643,-0.36386684,0.00088912173,0.0808353,0.9279364,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84390805,-0.36380664,0.00088963035,0.08083662,0.9279598,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84435873,-0.36374477,0.00089178886,0.08084247,0.92798364,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84485989,-0.36367658,0.0008837977,0.08085156,0.92800957,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84536103,-0.36360002,0.00088340114,0.08085427,0.9280393,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84586218,-0.36353225,0.00088640925,0.08086491,0.9280649,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84636372,-0.36347273,0.00086979294,0.08086998,0.92808783,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84686449,-0.36341015,0.000879118,0.08087095,0.9281122,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84736564,-0.3633666,0.00087439286,0.08086492,0.92812973,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84786679,-0.36331284,0.0008669846,0.08085984,0.92815125,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84836794,-0.36326218,0.0008600231,0.080858156,0.9281713,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84886951,-0.36320722,0.0008520579,0.08085157,0.9281934,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84937024,-0.3631536,0.00086491765,0.08085003,0.9282145,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
84987140,-0.36309248,0.00086237304,0.08085132,0.9282383,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85037254,-0.36303818,0.0008658796,0.08084749,0.9282598,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85087369,-0.36299354,0.0008784501,0.08083977,0.92827797,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85137533,-0.36294156,0.0008807594,0.08084465,0.9282978,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85187600,-0.3628963,0.00085921586,0.08083958,0.92831606,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85237714,-0.36283568,0.0008550241,0.08082678,0.92834085,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85287830,-0.36278862,0.00084793154,0.08082214,0.92835957,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85337995,-0.3627329,0.0008537141,0.08083994,0.92837983,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85388067,-0.36268306,0.0008600905,0.08082383,0.92840064,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85438176,-0.36263406,0.0008650921,0.08082349,0.9284199,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85488292,-0.36258408,0.0008802675,0.08082057,0.9284397,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85538405,-0.36252713,0.00088237796,0.080828905,0.9284612,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85583506,-0.36249265,0.0008798671,0.08083459,0.92847407,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85638636,-0.36245492,0.0008762772,0.080844,0.928488,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85688750,-0.36241966,0.0008930352,0.08084039,0.928502,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85733856,-0.36236185,0.00088224147,0.0808397,0.9285247,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85788981,-0.36229724,0.00086992653,0.08084331,0.9285496,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85839097,-0.36224568,0.00086475053,0.08084433,0.9285696,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85889212,-0.362197,0.0008625347,0.080851406,0.9285881,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85934315,-0.3621361,0.0008546145,0.08083961,0.9286129,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
85989441,-0.36207208,0.0008565248,0.08083959,0.9286378,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86039557,-0.36200947,0.00085299095,0.08083997,0.9286622,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86084672,-0.36194786,0.00085755624,0.08085208,0.92868507,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86139786,-0.361872,0.0008548627,0.08085875,0.9287141,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86189901,-0.36181915,0.00086574146,0.080861464,0.9287344,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86235009,-0.36177346,0.0008704727,0.08088405,0.9287502,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86285120,-0.36170775,0.0008779006,0.080891624,0.92877513,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86340247,-0.361647,0.00087484345,0.080910034,0.9287972,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86385379,-0.3615999,0.00088274624,0.080919504,0.9288147,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86435469,-0.3615489,0.00089297263,0.08091867,0.92883474,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86490592,-0.36150208,0.00089585286,0.08091324,0.92885333,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86535695,-0.36145428,0.0008813265,0.08091428,0.9288719,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86585842,-0.36140233,0.00087916775,0.08092374,0.9288913,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86635926,-0.36135763,0.00088582723,0.08091964,0.92890906,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86686041,-0.3613159,0.00088522147,0.0809197,0.9289252,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86736156,-0.36126912,0.0008800384,0.08092011,0.9289434,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86786272,-0.36122817,0.0008765829,0.0809193,0.92895937,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86836386,-0.36118698,0.00087310484,0.080912374,0.928976,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86886501,-0.36115816,0.0008685039,0.080905855,0.92898774,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86936623,-0.3611294,0.000872625,0.080901004,0.92899936,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
86986736,-0.3610858,0.0008800373,0.080892585,0.9290171,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87036846,-0.3610323,0.00087395334,0.08090332,0.9290369,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87086962,-0.3609871,0.0008690607,0.08090813,0.9290541,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87137077,-0.3609374,0.0008604063,0.080912516,0.92907304,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87187192,-0.3608925,0.00085635757,0.080918185,0.92908996,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87237308,-0.3608487,0.0008562354,0.08091046,0.92910767,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87287422,-0.36080542,0.00086297095,0.08089831,0.92912555,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87337553,-0.36074814,0.000861528,0.08090155,0.92914754,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87387652,-0.36070174,0.00084786606,0.08089418,0.9291662,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87437767,-0.36065766,0.000849946,0.08088044,0.9291845,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87487885,-0.36062694,0.00085734617,0.08087705,0.9291967,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87537997,-0.3605685,0.0008588898,0.08086739,0.92922014,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87588113,-0.3605101,0.0008563667,0.08087886,0.9292419,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87638228,-0.36045048,0.0008520494,0.0808691,0.9292658,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87683331,-0.36039272,0.00085577107,0.080871716,0.929288,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87738457,-0.3603281,0.0008579047,0.08087221,0.929313,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87788573,-0.360264,0.00085363333,0.08087198,0.9293379,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87838688,-0.36021295,0.0008489541,0.08086208,0.92935854,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
87888803,-0.36015832,0.0008561832,0.08086058,0.9293799,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
