timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
96047540,-0.34169674,0.0020376302,0.080425285,0.9363605,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96052546,-0.34170026,0.0020384598,0.08042698,0.93635905,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96097652,-0.34175602,0.0020344467,0.080409035,0.9363403,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96147765,-0.3418188,0.0020584352,0.080399714,0.9363181,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96197880,-0.3418402,0.0020672805,0.080403425,0.93631,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96248006,-0.3418833,0.0020613475,0.08040792,0.93629384,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96298110,-0.34194204,0.0020539383,0.08039797,0.9362733,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96348225,-0.3419779,0.0020505427,0.08040574,0.93625957,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96398340,-0.34196645,0.002055925,0.08039857,0.9362643,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96448455,-0.34197256,0.002077703,0.0803991,0.936262,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96498570,-0.34200245,0.0020732267,0.08039019,0.9362519,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96548686,-0.3420042,0.0020738589,0.08039613,0.9362506,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96598800,-0.34198788,0.002084078,0.08039601,0.93625665,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96643903,-0.34200212,0.0021027154,0.080384016,0.9362525,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96699032,-0.34203947,0.0021188639,0.08038707,0.93623847,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96749149,-0.34203875,0.0021283817,0.080396265,0.9362379,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96794249,-0.34202933,0.0021198946,0.080404736,0.9362407,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96849377,-0.3420616,0.0021161246,0.080414966,0.936228,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96899491,-0.34208822,0.0021054028,0.08040904,0.9362188,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96944594,-0.34208626,0.0021079734,0.08040218,0.9362201,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
96994709,-0.3420824,0.0021154862,0.08039394,0.9362222,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97049840,-0.34211487,0.002107808,0.0803922,0.9362106,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97094987,-0.34212658,0.0021032386,0.08039525,0.936206,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97145057,-0.3421245,0.0021120715,0.08039237,0.93620694,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97200185,-0.34212133,0.0021173358,0.08038935,0.93620837,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97245284,-0.34214103,0.0021176082,0.08037924,0.936202,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97295399,-0.34214604,0.0021119325,0.08037288,0.93620074,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97345514,-0.34213415,0.0021118524,0.08037536,0.93620497,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97400641,-0.342132,0.0021164122,0.0803555,0.9362074,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97445744,-0.3421586,0.0021282285,0.08034916,0.93619823,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97495859,-0.34216076,0.0021407672,0.08035319,0.936197,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97550986,-0.34214255,0.0021384305,0.080348015,0.93620414,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
97596089,-0.3421363,0.0021278255,0.08035695,0.9362056,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
