timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
31601261,0.842315,-0.010424795,0.00041144155,-0.5388846,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31606271,0.8423151,-0.010423932,0.00040371437,-0.5388845,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31651376,0.8423068,-0.010393523,0.00040315074,-0.538898,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31701527,0.8422799,-0.0103703085,0.0004036466,-0.5389405,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31751609,0.8422556,-0.010388306,0.00039402052,-0.53897816,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31801725,0.8422396,-0.010419967,0.00038618204,-0.5390024,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31851841,0.8422169,-0.010417719,0.0003820327,-0.5390381,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31901957,0.84217644,-0.01038647,0.00038814222,-0.5391018,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
31952073,0.8421589,-0.010364395,0.00039774625,-0.5391297,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32002190,0.84213924,-0.010387895,0.00038703618,-0.5391599,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32052306,0.8421039,-0.010406363,0.00037631163,-0.539215,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32102422,0.8420634,-0.010399338,0.0003680552,-0.5392783,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32152538,0.8420183,-0.010377315,0.0003791134,-0.53934914,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32202655,0.84197557,-0.010377706,0.00037992536,-0.5394159,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32252771,0.84192395,-0.010411063,0.00038162182,-0.5394959,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32302888,0.8418843,-0.010432636,0.00038375505,-0.53955716,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32353005,0.8418495,-0.010404939,0.0004034858,-0.53961205,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
32403120,0.8418138,-0.010373346,0.0004123405,-0.53966826,0.999999,4.1416567e-10,-1.2605131e-09,0.0014334256,2
