timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
547032393,547031734,0.8348195,-0.018390352,0.0061533847,-0.55018216,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547087298,547086672,0.83481944,-0.01837923,0.006145779,-0.5501827,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547137220,547136620,0.8348225,-0.018381258,0.0061460286,-0.55017805,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547187182,547186567,0.83481854,-0.018389937,0.006137276,-0.55018383,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547237136,547236514,0.83484864,-0.01838958,0.0061255363,-0.55013824,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547287092,547286462,0.83485067,-0.018405527,0.0061255298,-0.5501346,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547337008,547336409,0.83484244,-0.018388871,0.0061063226,-0.55014783,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547386963,547386356,0.8349169,-0.018360903,0.006145047,-0.5500354,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547436901,547436304,0.8348464,-0.018360155,0.006155214,-0.5501424,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547486874,547486272,0.8349718,-0.01831741,0.006170173,-0.54995334,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547536802,547536198,0.8349162,-0.018245423,0.006128103,-0.55004054,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547586752,547586146,0.8349037,-0.018362548,0.006122389,-0.5500556,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547636711,547636093,0.8349797,-0.018379336,0.006187247,-0.549939,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547686659,547686042,0.8349125,-0.01824419,0.006113461,-0.5500464,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547736595,547735991,0.8349645,-0.018377002,0.006145297,-0.5499626,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547786553,547785936,0.83503073,-0.018274238,0.006192734,-0.5498649,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547836534,547835881,0.8349735,-0.018286105,0.00602504,-0.5499532,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547886419,547885828,0.8349947,-0.018336562,0.0061875656,-0.5499177,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547936360,547935775,0.8350124,-0.018263524,0.0060252342,-0.5498949,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
547986315,547985723,0.834964,-0.018356761,0.0061341887,-0.54996425,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548036274,548035677,0.8349709,-0.018284291,0.0060944315,-0.54995656,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548086200,548085617,0.8349486,-0.01839985,0.0061314497,-0.5499862,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548136147,548135564,0.83493835,-0.018278603,0.0061607524,-0.5500055,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548186118,548185512,0.83496666,-0.018301735,0.006067138,-0.5499626,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548236042,548235459,0.83487123,-0.018280156,0.006099768,-0.5501081,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548285990,548285406,0.83492833,-0.018229054,0.006011434,-0.5500239,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548335949,548335354,0.8348997,-0.018297153,0.006144801,-0.5500638,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548385894,548385301,0.8348844,-0.018231891,0.006020716,-0.55009043,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548435828,548435248,0.834858,-0.018370487,0.0061783353,-0.5501241,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548485790,548485195,0.834847,-0.018295377,0.0060226005,-0.550145,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548535730,548535143,0.8348635,-0.018362835,0.006201877,-0.55011576,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548585690,548585090,0.8348439,-0.0182666,0.0059985155,-0.55015093,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548635628,548635037,0.83483183,-0.018289415,0.006139124,-0.550167,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548685580,548684984,0.8348858,-0.018271502,0.0060258578,-0.550087,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548735541,548734932,0.83483016,-0.018300021,0.006098456,-0.5501696,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548785477,548784879,0.8348742,-0.018311823,0.0060596936,-0.5501028,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548835429,548834826,0.8348393,-0.018303983,0.0060435105,-0.55015624,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548885358,548884773,0.8348271,-0.018270519,0.0061323987,-0.5501749,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548935324,548934721,0.8348789,-0.018292349,0.0059616575,-0.5500974,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
548985257,548984668,0.8347909,-0.018324539,0.0061679925,-0.55022764,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549040204,549039610,0.83485717,-0.018330652,0.0061392095,-0.5501272,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549085151,549084562,0.8348481,-0.018286135,0.006234183,-0.55014133,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549135118,549134510,0.834804,-0.018289544,0.0060256277,-0.5502105,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549185066,549184457,0.8348825,-0.018297885,0.0062635173,-0.55008835,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549239982,549239399,0.83482075,-0.018284963,0.006081331,-0.5501846,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549284945,549284351,0.83483726,-0.018282495,0.006212286,-0.55015814,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549334885,549334299,0.8348242,-0.018186264,0.0060466975,-0.5501831,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549389822,549389241,0.8349228,-0.018262846,0.0061516864,-0.5500297,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549434777,549434194,0.8348419,-0.018198758,0.006115845,-0.5501549,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549484761,549484144,0.8348688,-0.01825941,0.0061587947,-0.55011165,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549534679,549534088,0.83490145,-0.018149573,0.006084391,-0.55006665,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549589630,549589030,0.8348626,-0.018226199,0.006185787,-0.5501219,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549634629,549633982,0.8349103,-0.018186696,0.006112293,-0.5500516,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549684547,549683930,0.8348666,-0.0181762,0.006111109,-0.5501184,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549739472,549738871,0.8348577,-0.018165728,0.0060978937,-0.5501322,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549789418,549788819,0.8348588,-0.018201008,0.0061427695,-0.55012906,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549834365,549833771,0.83480394,-0.01820435,0.006086325,-0.5502126,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549884303,549883719,0.8348629,-0.01816029,0.0060482495,-0.5501252,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549939250,549938661,0.83481276,-0.01819136,0.006076837,-0.5501998,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
549984215,549983613,0.83477515,-0.01813639,0.006019237,-0.5502594,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550034178,550033560,0.8347355,-0.018155998,0.0061587538,-0.55031735,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550089085,550088502,0.83479273,-0.018186992,0.006113166,-0.5502299,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550139048,550138450,0.8346923,-0.018147623,0.006133658,-0.5503833,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550184007,550183402,0.83478206,-0.018175725,0.006000486,-0.5502478,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550233971,550233349,0.8347361,-0.01814649,0.006083114,-0.5503174,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550288899,550288297,0.83474004,-0.018126605,0.005970684,-0.55031353,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550338887,550338238,0.83477986,-0.018116372,0.0060837255,-0.5502521,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550383776,550383190,0.8346803,-0.018161017,0.0060996506,-0.5504015,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550438727,550438132,0.83474857,-0.018098747,0.006023272,-0.55030084,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550488712,550488085,0.8347418,-0.018158695,0.0060438667,-0.5503089,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550533623,550533032,0.83473784,-0.018193742,0.0060435417,-0.5503138,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550583590,550582979,0.83472157,-0.018158937,0.006062452,-0.5503394,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550638512,550637921,0.83472216,-0.018106364,0.0059740776,-0.5503412,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550688586,550687868,0.8346689,-0.018106058,0.006056732,-0.5504211,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550733412,550732820,0.8346776,-0.018160624,0.006069196,-0.550406,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550788343,550787763,0.83462167,-0.018085843,0.00603936,-0.5504934,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550838290,550837710,0.83465016,-0.018147731,0.006049155,-0.5504483,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550888249,550887657,0.8346932,-0.018087419,0.0060204915,-0.55038536,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550933198,550932610,0.8346164,-0.018018657,0.00598302,-0.5505044,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
550988134,550987551,0.83474636,-0.018131904,0.006026019,-0.550303,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551038081,551037499,0.8346883,-0.018068664,0.0060096504,-0.55039334,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551083038,551082451,0.83467567,-0.01812218,0.0060593104,-0.5504104,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551137975,551137393,0.8347443,-0.01804863,0.005992833,-0.5503093,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551187926,551187340,0.83473474,-0.018114103,0.0061255614,-0.5503202,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551237964,551237287,0.8347356,-0.01802247,0.0060259104,-0.5503231,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551282845,551282240,0.8347354,-0.018020915,0.0059857187,-0.5503238,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551337762,551337181,0.83473206,-0.01800462,0.0060299602,-0.55032885,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551387716,551387129,0.8347328,-0.01800449,0.0060240133,-0.5503279,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551437684,551437076,0.8347345,-0.018071288,0.0060999305,-0.55032235,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551487675,551487027,0.834727,-0.017999468,0.0059960294,-0.55033726,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551537581,551536974,0.8347344,-0.01809898,0.006169919,-0.55032074,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551587513,551586918,0.83469486,-0.017991798,0.0059732115,-0.5503863,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551637467,551636865,0.83475643,-0.01804258,0.0061346637,-0.55028945,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551687442,551686812,0.83474934,-0.018003589,0.005961323,-0.5503035,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551737339,551736759,0.83472294,-0.01798625,0.006069923,-0.5503428,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551787297,551786706,0.83480394,-0.018005962,0.0060316217,-0.55021983,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551837245,551836654,0.83470756,-0.018017327,0.006044482,-0.55036557,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551887194,551886601,0.8348165,-0.018072287,0.0061643044,-0.55019695,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551937144,551936551,0.834736,-0.017990973,0.006014301,-0.5503235,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
551987103,551986495,0.83472997,-0.018036164,0.0061423467,-0.5503298,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552037026,552036442,0.8348037,-0.017973866,0.0060103545,-0.5502215,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552087047,552086397,0.83467215,-0.018007895,0.006093591,-0.550419,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552136919,552136336,0.8348001,-0.01799628,0.0060487017,-0.55022585,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552186877,552186284,0.83473045,-0.017969996,0.0060058204,-0.5503327,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552236811,552236231,0.83469725,-0.018059516,0.006211915,-0.55037785,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552286760,552286178,0.8347195,-0.017944815,0.0059682075,-0.5503506,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552336715,552336125,0.8347659,-0.01801316,0.0061686775,-0.5502758,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552386660,552386073,0.83473516,-0.017881459,0.005973773,-0.5503289,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552436619,552436019,0.8347801,-0.017963504,0.00608905,-0.55025667,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552486659,552485967,0.8347636,-0.017940624,0.0060402793,-0.55028296,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552536507,552535914,0.8347893,-0.017930878,0.0060486067,-0.5502443,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552586449,552585861,0.83479184,-0.017997693,0.006165038,-0.550237,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552636426,552635808,0.8347837,-0.017942185,0.0059960303,-0.550253,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552686339,552685755,0.83481705,-0.01799891,0.006223536,-0.5501981,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552736308,552735706,0.8347773,-0.017920215,0.005987443,-0.55026364,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552786234,552785649,0.83480716,-0.017952371,0.0062104654,-0.55021477,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552836181,552835596,0.83487016,-0.017891759,0.0060106385,-0.5501232,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552886132,552885543,0.83480823,-0.017943857,0.0060891756,-0.55021477,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552936073,552935491,0.83490354,-0.01795022,0.006101662,-0.5500697,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
552986022,552985438,0.8348168,-0.017895529,0.0060199145,-0.5502039,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553035979,553035392,0.8348778,-0.01794868,0.006210496,-0.5501077,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553085929,553085332,0.8348584,-0.0178966,0.005945404,-0.5501417,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553135866,553135279,0.834845,-0.017963042,0.0061988593,-0.550157,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553185811,553185226,0.8348572,-0.017959516,0.0060349735,-0.5501404,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553235755,553235173,0.8348731,-0.017967837,0.0061507,-0.55011487,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553285745,553285129,0.8348833,-0.01792571,0.0061131716,-0.5501011,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553335669,553335068,0.83492357,-0.017932719,0.0060786214,-0.5500402,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553385610,553385015,0.83489215,-0.01791008,0.006153893,-0.55008775,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553435562,553434962,0.8349525,-0.017926741,0.006042837,-0.54999685,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553485501,553484909,0.8349101,-0.017914092,0.0061448603,-0.55006063,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553535464,553534856,0.83491737,-0.017933752,0.006025783,-0.55005014,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553590416,553589798,0.8349198,-0.017923191,0.0061322786,-0.55004543,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553635343,553634750,0.83490306,-0.017962316,0.0061073694,-0.55007,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553685290,553684700,0.8349167,-0.017918788,0.006045537,-0.55005145,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553735330,553734644,0.83493274,-0.017942136,0.0061044237,-0.5500256,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553785182,553784592,0.83492506,-0.017948842,0.0060532684,-0.5500375,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
553835204,553834538,0.83491135,-0.017934134,0.006110708,-0.5500583,-0.9999823,-3.8025583e-11,1.0205206e-09,0.005955608,4
