timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
208625809,-0.92417157,-0.005828446,0.07357581,0.37477922,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208630826,-0.9241712,-0.005827563,0.073575266,0.37478057,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208675924,-0.9241696,-0.005815407,0.07358117,0.3747836,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208726041,-0.9241685,-0.005813145,0.07358259,0.37478587,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208781190,-0.9241648,-0.0058004344,0.07358958,0.3747941,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208826268,-0.9241585,-0.005796491,0.07359859,0.3748077,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208876383,-0.92415035,-0.0058032246,0.07360043,0.37482712,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208926498,-0.9241406,-0.0057977387,0.0736213,0.37484735,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
208976614,-0.9241331,-0.0057782396,0.073620476,0.3748663,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209026736,-0.92411965,-0.0057687173,0.073610574,0.37490153,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209076844,-0.92410344,-0.0057665305,0.07361608,0.37494043,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209126959,-0.9240905,-0.0057722367,0.07361095,0.37497312,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209177073,-0.92407745,-0.0057605086,0.073612966,0.3750052,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209227189,-0.92406416,-0.0057565724,0.07362355,0.37503603,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209277307,-0.9240462,-0.005753239,0.0736126,0.3750824,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209327421,-0.92403114,-0.0057537146,0.07361971,0.3751182,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209377535,-0.92401814,-0.0057634455,0.07361638,0.3751506,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209427649,-0.9240066,-0.005760374,0.073623165,0.37517777,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209477764,-0.9239923,-0.0057486813,0.07360969,0.37521598,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209527916,-0.92398167,-0.0057487623,0.07360169,0.37524348,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209578003,-0.9239694,-0.005747116,0.073609024,0.37527248,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209628109,-0.92396474,-0.0057410556,0.07360689,0.37528425,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209678224,-0.9239501,-0.005742948,0.07361311,0.375319,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209728339,-0.92393553,-0.0057403776,0.07361713,0.3753542,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209778475,-0.9239247,-0.00572835,0.07361677,0.37538117,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209828569,-0.9239096,-0.0057199816,0.07360536,0.37542072,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209878684,-0.9238936,-0.005709899,0.07360092,0.37546098,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209928799,-0.92388064,-0.0056972867,0.07358911,0.37549543,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
209978915,-0.92386943,-0.0056940382,0.07357224,0.37552652,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210029031,-0.9238571,-0.005688104,0.073572494,0.37555656,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210079145,-0.9238446,-0.0056919786,0.07356882,0.37558827,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210124248,-0.92383647,-0.005690797,0.07356958,0.37560827,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210179375,-0.9238269,-0.0056738914,0.073555775,0.3756346,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210229490,-0.9238148,-0.0056747794,0.07355308,0.3756649,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210274594,-0.92380804,-0.0056749587,0.073557205,0.37568063,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210329720,-0.92379624,-0.0056654545,0.073544055,0.37571236,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210379835,-0.923785,-0.005659271,0.07354173,0.37574044,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210424939,-0.92378104,-0.0056684176,0.073550016,0.37574843,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210475057,-0.92376876,-0.005654952,0.07353923,0.37578076,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210530176,-0.9237563,-0.005643266,0.07355294,0.37580937,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210575284,-0.923742,-0.005640934,0.073545754,0.37584576,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210625399,-0.92373234,-0.0056452975,0.07354433,0.37586948,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210675514,-0.92372626,-0.0056584906,0.07352412,0.37588823,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210730641,-0.9237167,-0.005644157,0.07352487,0.3759119,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210775744,-0.9237078,-0.005642052,0.07350868,0.37593693,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
210825907,-0.92370003,-0.0056249388,0.07350018,0.3759581,0.9999839,-1.0888689e-08,-7.530334e-10,-0.0056762816,3
