timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
75358962,0.50330126,-0.016205315,-0.004799028,0.8639458,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75363974,0.5033013,-0.016205627,-0.004801579,0.8639457,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75414086,0.5032771,-0.016218176,-0.004797189,0.86395967,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75459189,0.50326675,-0.016229806,-0.004783938,0.8639656,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75509305,0.5032843,-0.016244857,-0.00476869,0.8639551,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75564429,0.50328976,-0.016236475,-0.0047436105,0.86395216,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75609531,0.503273,-0.016242506,-0.004748443,0.8639619,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75659645,0.50325483,-0.016225062,-0.004761638,0.8639726,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75714820,0.50326383,-0.016235434,-0.004790163,0.86396706,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75759921,0.503257,-0.016247269,-0.004804014,0.86397076,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75809987,0.5032477,-0.016240552,-0.0047930833,0.86397636,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75860106,0.50323266,-0.016256118,-0.0047758585,0.86398494,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75910216,0.5032332,-0.016253745,-0.0047783,0.8639845,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
75960330,0.503223,-0.016265493,-0.0047939178,0.8639902,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
76010445,0.50320095,-0.016267715,-0.0048039374,0.86400294,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
76065569,0.5031795,-0.016272567,-0.004795614,0.8640155,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
76110672,0.503178,-0.016262209,-0.0047871694,0.8640166,0.9999998,9.0617325e-10,6.517217e-10,-0.0005886721,3
