timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
256517823,256517205,-0.40657836,0.0265599,-0.107846655,0.90683943,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256572764,256572144,-0.40660393,0.026546974,-0.10783999,0.9068292,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256622705,256622089,-0.40663183,0.026544308,-0.107832216,0.9068176,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256672667,256672054,-0.40666026,0.02653794,-0.10783142,0.9068051,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256722597,256721982,-0.4068019,0.026511835,-0.10796524,0.90672654,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256772565,256771928,-0.40692273,0.026631229,-0.108000405,0.90666455,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256822493,256821877,-0.4066276,0.026590081,-0.108294144,0.9067631,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256872457,256871820,-0.40676767,0.026524063,-0.10845731,0.9066828,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256922367,256921767,-0.40671808,0.026521608,-0.10864205,0.9066829,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
256972345,256971717,-0.40673524,0.026613925,-0.109048896,0.90662366,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257022277,257021659,-0.40674096,0.026532205,-0.10922454,0.90660244,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257072229,257071606,-0.4068337,0.026666963,-0.10928303,0.9065498,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257122183,257121552,-0.40680152,0.026801713,-0.10978123,0.90650004,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257172124,257171499,-0.4069418,0.026836628,-0.110393696,0.9063617,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257222052,257221445,-0.40700942,0.026761562,-0.11013017,0.90636563,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257272052,257271435,-0.40694588,0.02685625,-0.11054952,0.9063402,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257321937,257321336,-0.40701377,0.026671048,-0.11144097,0.906206,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257371882,257371282,-0.40712458,0.02661043,-0.11192697,0.9060982,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257421811,257421228,-0.40702057,0.02686503,-0.11151547,0.90618813,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257471763,257471175,-0.40709868,0.02684394,-0.11147721,0.9061583,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257521711,257521121,-0.4071165,0.026889157,-0.11189342,0.90609765,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257571658,257571067,-0.4071003,0.026826788,-0.11156117,0.90614784,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257621612,257621014,-0.4071928,0.026665013,-0.11144096,0.9061258,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257671563,257670960,-0.40715545,0.026984215,-0.11152335,0.90612304,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257721504,257720906,-0.4072433,0.026750427,-0.111954525,0.9060373,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257771446,257770854,-0.40725464,0.026742775,-0.112374485,0.90598035,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257821393,257820799,-0.40724468,0.026728611,-0.11171533,0.90606683,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257871340,257870745,-0.4072162,0.02685766,-0.110917374,0.9061738,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257921273,257920691,-0.4071254,0.026915157,-0.11064096,0.9062467,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
257971318,257970637,-0.40729678,0.026831271,-0.11113629,0.90611154,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258021171,258020583,-0.40728188,0.026619986,-0.111789316,0.9060442,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258071129,258070530,-0.40734687,0.026769534,-0.11112393,0.9060924,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258121070,258120476,-0.4072356,0.026637362,-0.11046845,0.90622646,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258176010,258175417,-0.40727276,0.02658578,-0.11084782,0.906165,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258220965,258220368,-0.40732473,0.026586091,-0.11149848,0.9060617,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258270903,258270315,-0.40738973,0.026537968,-0.1116171,0.9060194,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258320862,258320265,-0.40733984,0.02627255,-0.11119971,0.9061008,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258370791,258370207,-0.40747395,0.026922693,-0.11131521,0.9060072,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258420762,258420161,-0.40729415,0.026841445,-0.11123628,0.90610015,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258470695,258470099,-0.40759274,0.02657551,-0.1113449,0.90596044,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258525633,258525047,-0.40747154,0.026741244,-0.112072736,0.9059204,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258570583,258569992,-0.4075472,0.026825475,-0.11172608,0.9059265,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258620543,258619939,-0.4074565,0.026532777,-0.110539,0.90612173,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258670475,258669884,-0.40750015,0.026719052,-0.1096755,0.9062014,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258725426,258724825,-0.40752557,0.026863253,-0.10986145,0.90616316,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258770360,258769777,-0.40762925,0.026735106,-0.11076053,0.9060109,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
258820321,258819723,-0.40755787,0.026698055,-0.11111037,0.9060014,0.9998106,1.867347e-09,-1.3840206e-09,0.01946571,4
