timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
652879020,652878399,-0.30519566,0.017260455,-0.056266926,0.95046926,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
652934052,652933324,-0.30514604,0.017270995,-0.056193102,0.9504894,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
652983878,652983272,-0.30511677,0.017270617,-0.05613839,0.950502,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653033846,653033220,-0.30510902,0.017232865,-0.056221,0.95050025,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653083798,653083168,-0.30505392,0.017293023,-0.056233652,0.9505161,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653128726,653128121,-0.30505413,0.017279275,-0.056471203,0.9505022,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653183672,653183063,-0.30508834,0.017296558,-0.05692866,0.95046365,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653233636,653233011,-0.30511075,0.017353442,-0.057387065,0.9504279,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653283595,653282959,-0.30513868,0.017252874,-0.057853505,0.9503924,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653333546,653332907,-0.30513635,0.017232241,-0.05819794,0.9503726,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653383483,653382855,-0.30516824,0.017287549,-0.05826393,0.9503572,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653433431,653432802,-0.30511847,0.017470479,-0.05807909,0.95038116,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653483400,653482750,-0.30503106,0.017547363,-0.05792139,0.9504175,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653533346,653532698,-0.3050584,0.01733658,-0.058066554,0.95040375,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653583247,653582645,-0.30508202,0.017289888,-0.0582134,0.95038795,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653633286,653632593,-0.30500033,0.017299764,-0.057866685,0.9504352,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653683140,653682539,-0.30507305,0.01738403,-0.057978276,0.9504036,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653733119,653732487,-0.3050491,0.017105356,-0.058626577,0.9503765,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653783028,653782435,-0.30503625,0.016977819,-0.058731053,0.95037645,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653833021,653832393,-0.3050769,0.017243497,-0.058277074,0.9503865,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653882927,653882330,-0.3049741,0.01713343,-0.058313265,0.95041925,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653932872,653932278,-0.30513698,0.016789913,-0.058433805,0.9503657,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
653982807,653982225,-0.30506304,0.016991552,-0.057835665,0.9504225,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
654032773,654032173,-0.305113,0.01694018,-0.056331802,0.95049775,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
654082732,654082124,-0.30533794,0.015959801,-0.053623214,0.95059913,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
654132672,654132076,-0.30532205,0.014413874,-0.04909796,0.9508734,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
654182605,654182016,-0.30531517,0.011976928,-0.042165853,0.95124197,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
654232556,654231963,-0.3054367,0.008365461,-0.03242758,0.9516234,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
654282552,654281914,-0.3054322,0.0041599185,-0.022089083,0.95194846,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
654332455,654331858,-0.30525768,0.0005826852,-0.01400726,0.95216656,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
