timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
629827855,629827178,-0.33875632,0.032704175,-0.03863328,0.93951166,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
629877781,629877143,-0.33875665,0.032719117,-0.038633727,0.93951106,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
629927679,629927072,-0.33876696,0.03271298,-0.038642302,0.9395072,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
629977643,629977030,-0.3387691,0.032734167,-0.038663674,0.93950474,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630027595,630026974,-0.33930475,0.032772318,-0.03868701,0.9393092,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630082560,630081918,-0.33903584,0.03321792,-0.038789112,0.9393864,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630127488,630126869,-0.33888257,0.033782516,-0.039165545,0.9394059,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630177440,630176825,-0.33819553,0.033650108,-0.039624415,0.9396389,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630227364,630226767,-0.33862022,0.033599548,-0.039314035,0.93950087,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630277318,630276716,-0.3385605,0.033913624,-0.038723942,0.9395356,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630327273,630326666,-0.33828083,0.03363999,-0.038615033,0.9396507,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630377224,630376615,-0.33844876,0.03268254,-0.038865607,0.9396137,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630432205,630431559,-0.33847314,0.032256644,-0.03906688,0.9396113,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630477135,630476513,-0.33835167,0.032256886,-0.03893887,0.9396604,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630527066,630526462,-0.3384967,0.03193299,-0.037754808,0.93966746,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630577009,630576412,-0.33859822,0.031221535,-0.035523612,0.93974173,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630631994,630631354,-0.3386566,0.030546287,-0.033239987,0.9398264,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630676904,630676308,-0.3387683,0.030792275,-0.03239672,0.9398076,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630726838,630726258,-0.33874148,0.030636575,-0.032670278,0.9398129,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630781784,630781201,-0.33872497,0.030815376,-0.033916127,0.9397689,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630826751,630826155,-0.33855546,0.029972028,-0.035376105,0.9398034,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630876716,630876105,-0.33862588,0.026354475,-0.032031327,0.94000643,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630926642,630926054,-0.33874536,0.018992111,-0.022328274,0.9404214,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
630981600,630980998,-0.33902344,0.011266505,-0.010828034,0.9406482,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631026556,631025952,-0.33948624,0.0067109293,-0.006630635,0.9405637,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631076727,631075907,-0.34048253,0.0050777625,-0.0054291184,0.9402215,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631131444,631130851,-0.3417398,0.0038240608,-0.0033633667,0.9397809,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631181410,631180800,-0.34317607,0.0025291299,-0.0017643824,0.9392661,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631226342,631225748,-0.34453356,0.00062246004,-0.0034115186,0.9387676,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631276286,631275697,-0.3458461,-0.0019087904,-0.005221513,0.93827486,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631331233,631330640,-0.34703302,-0.003952554,-0.007343234,0.9378159,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631376189,631375594,-0.3478004,-0.004079891,-0.0051065083,0.9375459,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631426127,631425543,-0.34817874,-0.004954387,-0.0036717677,0.9374079,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631481077,631480487,-0.3483667,-0.004227004,-0.0041135857,0.93733984,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631531029,631530436,-0.34869066,-0.00384356,-0.0031419345,0.9372248,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631576033,631575391,-0.34760097,-0.0028621273,-0.0016026034,0.9376369,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631625933,631625339,-0.34136745,-0.0021632954,-0.0006239106,0.9399273,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631680881,631680282,-0.33745313,-0.0037122096,-0.0010280962,0.9413345,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631730829,631730231,-0.335148,-0.004984942,-0.0012464278,0.9421515,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631775766,631775185,-0.33479849,-0.0044963304,-0.000677256,0.9422788,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631830729,631830129,-0.33395752,-0.004106676,0.00016595308,0.9425792,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631880672,631880078,-0.33394933,-0.0043281624,0.0002773384,0.9425811,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631925620,631925032,-0.33402774,-0.0046314294,5.629245e-05,0.9425519,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
631975572,631974985,-0.33450297,-0.0037624927,-0.0024452952,0.942384,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
632030519,632029925,-0.33517134,-0.0021302772,-0.0022242751,0.9421522,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
632080485,632079873,-0.3350462,-0.0014973627,-0.00044322497,0.9422005,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
632125447,632124827,-0.33366767,0.00015972932,-0.0002618257,0.9426908,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
632180366,632179771,-0.33203962,-0.0018861232,0.001896063,0.94326174,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
632230306,632229720,-0.33069098,-0.001573919,0.0035722752,0.9437311,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
632280330,632279669,-0.32959345,0.0020014371,0.0044151656,0.9441105,0.9998335,-2.8119455e-11,-9.630341e-11,0.018249521,6
632325217,632324623,-0.35702786,0.005747591,0.004236962,0.93406653,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
632380171,632379566,-0.35512432,0.010995944,0.004918833,0.9347415,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
632430108,632429515,-0.35266116,0.014589837,0.0051434794,0.9356232,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
632480069,632479465,-0.34979334,0.016095504,0.006171167,0.9366683,0.99954474,1.623922e-10,9.3134084e-11,0.030174054,7
