timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
23814023,0.86489373,0.050526448,-0.025990078,0.49872884,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
23819027,0.86488456,0.050527953,-0.02598753,0.4987448,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
23869143,0.86480594,0.050532993,-0.0259744,0.49888134,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
23919257,0.86472833,0.050536986,-0.025961377,0.49901596,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
23964360,0.86465204,0.050554216,-0.025948206,0.49914712,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24014475,0.8645512,0.05055803,-0.0259309,0.49932238,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24069601,0.8644089,0.050566856,-0.02590409,0.49956915,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24114705,0.86428905,0.050566755,-0.025899697,0.4997767,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24164820,0.86414003,0.05055915,-0.025879977,0.50003594,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24219946,0.863956,0.050566036,-0.025858657,0.5003545,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24265049,0.863807,0.050570447,-0.025841372,0.500612,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24315188,0.86364007,0.05058023,-0.025815332,0.5009003,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24365280,0.8634891,0.050586555,-0.025808599,0.50116014,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24415394,0.8633419,0.050592702,-0.025791692,0.501414,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24465509,0.8632068,0.050603036,-0.025784504,0.5016458,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24515639,0.86305946,0.050606675,-0.025758905,0.5019003,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24565740,0.8629135,0.050611187,-0.025741514,0.5021516,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24615854,0.8627739,0.050617464,-0.025727296,0.5023916,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24665968,0.86264664,0.050633576,-0.025712911,0.5026092,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24716083,0.8625266,0.050645206,-0.025700117,0.5028145,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24766198,0.86238736,0.05064021,-0.025686935,0.50305456,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
24816313,0.86222786,0.050642528,-0.025668163,0.50332856,0.9999325,5.174026e-09,6.8793176e-09,0.011619032,2
