timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
382545406,382544774,-0.25245458,-0.031832952,-0.010818702,0.9670245,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382595386,382594716,-0.2524596,-0.03182685,-0.010818662,0.96702343,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382645263,382644662,-0.25246164,-0.031819787,-0.010808168,0.9670232,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382695237,382694609,-0.25247175,-0.03181999,-0.010810239,0.9670205,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382745171,382744555,-0.25285065,-0.031824492,-0.010810751,0.9669214,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382795127,382794502,-0.25283048,-0.031922214,-0.010697076,0.96692467,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382845067,382844449,-0.25237754,-0.032286145,-0.01038514,0.96703434,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382895051,382894406,-0.25175267,-0.032645162,-0.009795094,0.96719134,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382944952,382944342,-0.2515377,-0.03310527,-0.008862868,0.96724063,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
382994898,382994288,-0.25183025,-0.033923876,-0.0076865195,0.96714616,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383044833,383044235,-0.25205213,-0.034633737,-0.0065611606,0.9670715,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383094798,383094191,-0.25195184,-0.034714863,-0.006126748,0.9670975,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383144835,383144128,-0.25168023,-0.034337,-0.006677599,0.96717805,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383194683,383194077,-0.2516309,-0.034217756,-0.007787211,0.9671869,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383244646,383244038,-0.25167197,-0.03457938,-0.009376353,0.9671492,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383294594,383293980,-0.25180417,-0.03471473,-0.01077904,0.9670954,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383344508,383343913,-0.25190127,-0.034157064,-0.011674303,0.9670795,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383394460,383393860,-0.2519677,-0.03352135,-0.011661945,0.96708465,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383444426,383443806,-0.2520504,-0.033108532,-0.010583059,0.9670898,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383494346,383493752,-0.25213224,-0.033569276,-0.009278349,0.96706593,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383549289,383548693,-0.25182894,-0.035145517,-0.0075274976,0.9671042,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383594332,383593645,-0.2514366,-0.0359884,-0.0060723247,0.96718544,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383644204,383643592,-0.25122,-0.03604436,-0.0038981899,0.9672509,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383694235,383693538,-0.25130695,-0.03571508,-0.0017416938,0.9672468,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383749174,383748480,-0.25120708,-0.03577078,0.00013795066,0.9672722,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383794128,383793432,-0.25103384,-0.03555749,0.0007601682,0.9673247,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383843974,383843385,-0.25091827,-0.036159467,0.0006903689,0.9673325,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383898912,383898319,-0.25108132,-0.037443668,0.00066115515,0.9672413,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383943867,383943271,-0.25109038,-0.03774731,9.472268e-05,0.96722734,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
383993834,383993218,-0.25120893,-0.03708875,-0.00081959576,0.9672218,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384043761,384043164,-0.25141358,-0.036378756,-0.001697263,0.96719444,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384098705,384098106,-0.25127435,-0.036040597,-0.002152971,0.9672423,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384143660,384143061,-0.25114596,-0.03607428,-0.0017236663,0.9672752,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384193609,384193004,-0.2512459,-0.03648333,-0.000981448,0.967235,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384248532,384247945,-0.25139937,-0.037241355,-0.00029516002,0.9671667,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384298497,384297892,-0.2515718,-0.037414826,0.0001972106,0.96711516,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384343497,384342846,-0.2514,-0.03677653,0.0009094312,0.96718395,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384393401,384392795,-0.25123432,-0.035497863,0.002591719,0.96727175,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384448321,384447731,-0.25098085,-0.03348565,0.0050114747,0.9673997,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384493307,384492683,-0.25097427,-0.030967893,0.006679167,0.96747524,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384543235,384542630,-0.2510434,-0.027936922,0.008463286,0.9675356,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384598164,384597575,-0.25146946,-0.023780063,0.007878658,0.967541,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384648109,384647517,-0.2516877,-0.019520605,0.00520077,0.96759766,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384693111,384692470,-0.25199723,-0.015856935,0.0022340456,0.96759546,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384743025,384742416,-0.2525069,-0.013850068,-0.00043867173,0.96749586,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384797946,384797357,-0.25281426,-0.01306325,-0.0007241503,0.9674265,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384847903,384847304,-0.25332326,-0.013057769,-0.00046604752,0.96729344,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384892840,384892255,-0.25391984,-0.013454295,-0.00067258807,0.96713144,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384947789,384947208,-0.25451446,-0.013663709,-0.0014420201,0.9669714,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
384997730,384997143,-0.25513878,-0.013587636,-0.0018947495,0.9668071,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385042685,385042095,-0.2556737,-0.013313665,-0.002187651,0.96666896,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385092672,385092047,-0.25640476,-0.013366778,-0.003412928,0.9664711,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385147572,385146983,-0.2572054,-0.014491108,-0.003519425,0.9662417,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385197516,385196929,-0.25778934,-0.015914362,-0.0043790056,0.96606016,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385242479,385241881,-0.25838214,-0.016581053,-0.0049353517,0.96588784,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385297421,385296822,-0.25884587,-0.016013144,-0.0046811234,0.9657746,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385347349,385346768,-0.25944048,-0.015956355,-0.0047276346,0.9656157,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385397311,385396715,-0.25971183,-0.014377418,-0.0037772693,0.9655718,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385442251,385441666,-0.25997952,-0.013975388,-0.00404582,0.9655046,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385497190,385496608,-0.26024094,-0.0144967325,-0.004307829,0.96542525,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385547137,385546554,-0.2601957,-0.013780175,-0.004528273,0.965447,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385597084,385596501,-0.2602464,-0.014831487,-0.004067755,0.96541977,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385647030,385646447,-0.26046115,-0.015115609,-0.0055269077,0.9653503,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385696977,385696394,-0.2608872,-0.014790476,-0.008665067,0.9652171,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385746923,385746340,-0.26117125,-0.013534249,-0.008992964,0.9651557,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385791891,385791292,-0.26150864,-0.013376475,-0.0066956244,0.9650852,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385846814,385846233,-0.261967,-0.014803245,-0.008035362,0.9649299,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385896761,385896180,-0.2623868,-0.015579194,-0.0072646355,0.96480966,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385946736,385946126,-0.26274264,-0.015741613,-0.008236318,0.96470237,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
385996660,385996073,-0.26310736,-0.016200295,-0.012930532,0.96454394,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
386046625,386046022,-0.26351073,-0.014942741,-0.013991376,0.9644393,0.9999478,3.637227e-09,3.758461e-09,0.010220657,5
